sample,percentile,thresh_tcrbeta,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7B,0.44499999999999995,18.0,1.0,0.28808988768382193,127,908
D7B,0.44499999999999995,18.0,2.0,0.24699791609640154,127,908
D7B,0.44499999999999995,18.0,5.0,0.20537370723352283,127,908
D7B,0.43999999999999995,19.0,0.0,0.35466190721458385,123,853
D7B,0.43999999999999995,19.0,1.0,0.2892219210384265,123,853
D7B,0.43999999999999995,19.0,2.0,0.24843768605462369,123,853
D7B,0.43999999999999995,19.0,5.0,0.20702500843410604,123,853
D7B,0.43499999999999994,19.0,0.0,0.35466190721458385,123,853
D7B,0.43499999999999994,19.0,1.0,0.2892219210384265,123,853
D7B,0.43499999999999994,19.0,2.0,0.24843768605462369,123,853
D7B,0.43499999999999994,19.0,5.0,0.20702500843410604,123,853
D7B,0.42999999999999994,19.0,0.0,0.35466190721458385,123,853
D7B,0.42999999999999994,19.0,1.0,0.2892219210384265,123,853
D7B,0.42999999999999994,19.0,2.0,0.24843768605462369,123,853
D7B,0.42999999999999994,19.0,5.0,0.20702500843410604,123,853
D7B,0.42499999999999993,19.0,0.0,0.35466190721458385,123,853
D7B,0.42499999999999993,19.0,1.0,0.2892219210384265,123,853
D7B,0.42499999999999993,19.0,2.0,0.24843768605462369,123,853
D7B,0.42499999999999993,19.0,5.0,0.20702500843410604,123,853
D7B,0.42000000000000004,20.0,0.0,0.3823234506082963,122,803
D7B,0.42000000000000004,20.0,1.0,0.31011303788226163,122,803
D7B,0.42000000000000004,20.0,2.0,0.26595066763058023,122,803
D7B,0.42000000000000004,20.0,5.0,0.22158002578039684,122,803
D7B,0.41500000000000004,20.0,0.0,0.3823234506082963,122,803
D7B,0.41500000000000004,20.0,1.0,0.31011303788226163,122,803
D7B,0.41500000000000004,20.0,2.0,0.26595066763058023,122,803
D7B,0.41500000000000004,20.0,5.0,0.22158002578039684,122,803
D7B,0.41000000000000003,20.0,0.0,0.3823234506082963,122,803
D7B,0.41000000000000003,20.0,1.0,0.31011303788226163,122,803
D7B,0.41000000000000003,20.0,2.0,0.26595066763058023,122,803
D7B,0.41000000000000003,20.0,5.0,0.22158002578039684,122,803
D7B,0.405,21.0,0.0,0.3956378885188503,120,768
D7B,0.405,21.0,1.0,0.3254156280598134,120,768
D7B,0.405,21.0,2.0,0.2823621311192171,120,768
D7B,0.405,21.0,5.0,0.2374913532018832,120,768
D7B,0.4,21.0,0.0,0.3956378885188503,120,768
D7B,0.4,21.0,1.0,0.3254156280598134,120,768
D7B,0.4,21.0,2.0,0.2823621311192171,120,768
D7B,0.4,21.0,5.0,0.2374913532018832,120,768
D7B,0.395,21.0,0.0,0.3956378885188503,120,768
D7B,0.395,21.0,1.0,0.3254156280598134,120,768
D7B,0.395,21.0,2.0,0.2823621311192171,120,768
D7B,0.395,21.0,5.0,0.2374913532018832,120,768
D7B,0.39,22.0,0.0,0.41374693176050537,116,729
D7B,0.39,22.0,1.0,0.33629375916863424,116,729
D7B,0.39,22.0,2.0,0.291443717535559,116,729
D7B,0.39,22.0,5.0,0.2460999023196353,116,729
D7B,0.385,22.0,0.0,0.41374693176050537,116,729
D7B,0.385,22.0,1.0,0.33629375916863424,116,729
D7B,0.385,22.0,2.0,0.291443717535559,116,729
D7B,0.385,22.0,5.0,0.2460999023196353,116,729
D7B,0.38,22.0,0.0,0.41374693176050537,116,729
D7B,0.38,22.0,1.0,0.33629375916863424,116,729
D7B,0.38,22.0,2.0,0.291443717535559,116,729
D7B,0.38,22.0,5.0,0.2460999023196353,116,729
D7B,0.375,22.0,0.0,0.41374693176050537,116,729
D7B,0.375,22.0,1.0,0.33629375916863424,116,729
D7B,0.375,22.0,2.0,0.291443717535559,116,729
D7B,0.375,22.0,5.0,0.2460999023196353,116,729
D7B,0.37,23.0,0.0,0.4347578677169805,116,695
D7B,0.37,23.0,1.0,0.3548109037234603,116,695
D7B,0.37,23.0,2.0,0.30746030905902993,116,695
D7B,0.37,23.0,5.0,0.2595596260275046,116,695
D7B,0.365,23.0,0.0,0.4347578677169805,116,695
D7B,0.365,23.0,1.0,0.3548109037234603,116,695
D7B,0.365,23.0,2.0,0.30746030905902993,116,695
D7B,0.365,23.0,5.0,0.2595596260275046,116,695
D7B,0.36,24.0,0.0,0.4497241537919799,113,659
D7B,0.36,24.0,1.0,0.3607953622804941,113,659
D7B,0.36,24.0,2.0,0.30794482284360636,113,659
D7B,0.36,24.0,5.0,0.2565250875538875,113,659
D7B,0.355,24.0,0.0,0.4497241537919799,113,659
D7B,0.355,24.0,1.0,0.3607953622804941,113,659
D7B,0.355,24.0,2.0,0.30794482284360636,113,659
D7B,0.355,24.0,5.0,0.2565250875538875,113,659
D7B,0.35,24.0,0.0,0.4497241537919799,113,659
D7B,0.35,24.0,1.0,0.3607953622804941,113,659
D7B,0.35,24.0,2.0,0.30794482284360636,113,659
D7B,0.35,24.0,5.0,0.2565250875538875,113,659
D7B,0.345,25.0,0.0,0.45235165631568847,109,630
D7B,0.345,25.0,1.0,0.3652076816766908,109,630
D7B,0.345,25.0,2.0,0.31296731635607417,109,630
D7B,0.345,25.0,5.0,0.26168353487716284,109,630
D7B,0.33999999999999997,25.0,0.0,0.45235165631568847,109,630
D7B,0.33999999999999997,25.0,1.0,0.3652076816766908,109,630
D7B,0.33999999999999997,25.0,2.0,0.31296731635607417,109,630
D7B,0.33999999999999997,25.0,5.0,0.26168353487716284,109,630
D7B,0.33499999999999996,26.0,0.0,0.4871754476293289,107,599
D7B,0.33499999999999996,26.0,1.0,0.38974031355987876,107,599
D7B,0.33499999999999996,26.0,2.0,0.33209686652635945,107,599
D7B,0.33499999999999996,26.0,5.0,0.2766000632745104,107,599
D7B,0.32999999999999996,26.0,0.0,0.4871754476293289,107,599
D7B,0.32999999999999996,26.0,1.0,0.38974031355987876,107,599
D7B,0.32999999999999996,26.0,2.0,0.33209686652635945,107,599
D7B,0.32999999999999996,26.0,5.0,0.2766000632745104,107,599
D7B,0.32499999999999996,26.0,0.0,0.4871754476293289,107,599
D7B,0.32499999999999996,26.0,1.0,0.38974031355987876,107,599
D7B,0.32499999999999996,26.0,2.0,0.33209686652635945,107,599
D7B,0.32499999999999996,26.0,5.0,0.2766000632745104,107,599
D7B,0.31999999999999995,27.0,0.0,0.5017764819220107,105,572
D7B,0.31999999999999995,27.0,1.0,0.39931273761566205,105,572
D7B,0.31999999999999995,27.0,2.0,0.33829605413744995,105,572
D7B,0.31999999999999995,27.0,5.0,0.2791202723953108,105,572
D7B,0.31499999999999995,28.0,0.0,0.5244861865611733,104,549
D7B,0.31499999999999995,28.0,1.0,0.4202357159441776,104,549
D7B,0.31499999999999995,28.0,2.0,0.3586806679006322,104,549
D7B,0.31499999999999995,28.0,5.0,0.29888367359512724,104,549
D7B,0.30999999999999994,28.0,0.0,0.5244861865611733,104,549
D7B,0.30999999999999994,28.0,1.0,0.4202357159441776,104,549
D7B,0.30999999999999994,28.0,2.0,0.3586806679006322,104,549
D7B,0.30999999999999994,28.0,5.0,0.29888367359512724,104,549
D7B,0.30499999999999994,28.0,0.0,0.5244861865611733,104,549
D7B,0.30499999999999994,28.0,1.0,0.4202357159441776,104,549
D7B,0.30499999999999994,28.0,2.0,0.3586806679006322,104,549
D7B,0.30499999999999994,28.0,5.0,0.29888367359512724,104,549
D7B,0.29999999999999993,29.0,0.0,0.541317318762091,104,527
D7B,0.29999999999999993,29.0,1.0,0.42734926555621205,104,527
D7B,0.29999999999999993,29.0,2.0,0.36168550373569847,104,527
D7B,0.29999999999999993,29.0,5.0,0.3003188135579782,104,527
D7B,0.29500000000000004,29.0,0.0,0.541317318762091,104,527
D7B,0.29500000000000004,29.0,1.0,0.42734926555621205,104,527
D7B,0.29500000000000004,29.0,2.0,0.36168550373569847,104,527
D7B,0.29500000000000004,29.0,5.0,0.3003188135579782,104,527
D7B,0.29000000000000004,30.0,0.0,0.5823915537288912,103,503
D7B,0.29000000000000004,30.0,1.0,0.4567770250740322,103,503
D7B,0.29000000000000004,30.0,2.0,0.38586210186189535,103,503
D7B,0.29000000000000004,30.0,5.0,0.3205674450361062,103,503
D7B,0.28500000000000003,30.0,0.0,0.5823915537288912,103,503
D7B,0.28500000000000003,30.0,1.0,0.4567770250740322,103,503
D7B,0.28500000000000003,30.0,2.0,0.38586210186189535,103,503
D7B,0.28500000000000003,30.0,5.0,0.3205674450361062,103,503
D7B,0.28,31.0,0.0,0.5972917339634256,102,484
D7B,0.28,31.0,1.0,0.4683903659942905,102,484
D7B,0.28,31.0,2.0,0.3956985964312318,102,484
D7B,0.28,31.0,5.0,0.3291239210319655,102,484
D7B,0.275,32.0,0.0,0.6118342509677357,101,463
D7B,0.275,32.0,1.0,0.48297204369812546,101,463
D7B,0.275,32.0,2.0,0.41008427071799275,101,463
D7B,0.275,32.0,5.0,0.3421052880813165,101,463
D7B,0.27,32.0,0.0,0.6118342509677357,101,463
D7B,0.27,32.0,1.0,0.48297204369812546,101,463
D7B,0.27,32.0,2.0,0.41008427071799275,101,463
D7B,0.27,32.0,5.0,0.3421052880813165,101,463
D7B,0.265,33.0,0.0,0.6006792038458776,98,441
D7B,0.265,33.0,1.0,0.4734361621554203,98,441
D7B,0.265,33.0,2.0,0.40340690679135305,98,441
D7B,0.265,33.0,5.0,0.3384128707982375,98,441
D7B,0.26,33.0,0.0,0.6006792038458776,98,441
D7B,0.26,33.0,1.0,0.4734361621554203,98,441
D7B,0.26,33.0,2.0,0.40340690679135305,98,441
D7B,0.26,33.0,5.0,0.3384128707982375,98,441
D7B,0.255,34.0,0.0,0.6111867166085733,96,422
D7B,0.255,34.0,1.0,0.4803865136976453,96,422
D7B,0.255,34.0,2.0,0.406700590093529,96,422
D7B,0.255,34.0,5.0,0.3383284821144173,96,422
D7B,0.25,34.0,0.0,0.6111867166085733,96,422
D7B,0.25,34.0,1.0,0.4803865136976453,96,422
D7B,0.25,34.0,2.0,0.406700590093529,96,422
D7B,0.25,34.0,5.0,0.3383284821144173,96,422
D7B,0.245,35.0,0.0,0.6082440613547457,96,403
D7B,0.245,35.0,1.0,0.4778197651601124,96,403
D7B,0.245,35.0,2.0,0.4039992460163811,96,403
D7B,0.245,35.0,5.0,0.33522776940834803,96,403
D7B,0.24,35.0,0.0,0.6082440613547457,96,403
D7B,0.24,35.0,1.0,0.4778197651601124,96,403
D7B,0.24,35.0,2.0,0.4039992460163811,96,403
D7B,0.24,35.0,5.0,0.33522776940834803,96,403
D7B,0.235,36.0,0.0,0.6288607646192005,94,389
D7B,0.235,36.0,1.0,0.49746846272571443,94,389
D7B,0.235,36.0,2.0,0.4226929470913083,94,389
D7B,0.235,36.0,5.0,0.3523537086581449,94,389
D7B,0.22999999999999998,37.0,0.0,0.6515822231618708,89,372
D7B,0.22999999999999998,37.0,1.0,0.5121049037175903,89,372
D7B,0.22999999999999998,37.0,2.0,0.43292554865319127,89,372
D7B,0.22999999999999998,37.0,5.0,0.35878394194601626,89,372
D7B,0.22499999999999998,38.0,0.0,0.6598735853346441,88,363
D7B,0.22499999999999998,38.0,1.0,0.5166852173203988,88,363
D7B,0.22499999999999998,38.0,2.0,0.4348509515753621,88,363
D7B,0.22499999999999998,38.0,5.0,0.35709507116139183,88,363
D7B,0.21999999999999997,38.460000000000036,0.0,0.6399255577859606,86,353
D7B,0.21999999999999997,38.460000000000036,1.0,0.49378062222865704,86,353
D7B,0.21999999999999997,38.460000000000036,2.0,0.4105892667225663,86,353
D7B,0.21999999999999997,38.460000000000036,5.0,0.3341637040945381,86,353
D7B,0.21499999999999997,39.0,0.0,0.6399255577859606,86,353
D7B,0.21499999999999997,39.0,1.0,0.49378062222865704,86,353
D7B,0.21499999999999997,39.0,2.0,0.4105892667225663,86,353
D7B,0.21499999999999997,39.0,5.0,0.3341637040945381,86,353
D7B,0.20999999999999996,41.0,0.0,0.6480201380125842,82,333
D7B,0.20999999999999996,41.0,1.0,0.5012365275269145,82,333
D7B,0.20999999999999996,41.0,2.0,0.4194259618589507,82,333
D7B,0.20999999999999996,41.0,5.0,0.3436921523431994,82,333
D7B,0.20499999999999996,42.0,0.0,0.6488752535552526,82,327
D7B,0.20499999999999996,42.0,1.0,0.5039708347383001,82,327
D7B,0.20499999999999996,42.0,2.0,0.42233147886552225,82,327
D7B,0.20499999999999996,42.0,5.0,0.34640993827945304,82,327
D7B,0.19999999999999996,43.0,0.0,0.6558363747429937,80,316
D7B,0.19999999999999996,43.0,1.0,0.5125308130452536,80,316
D7B,0.19999999999999996,43.0,2.0,0.43158550168695375,80,316
D7B,0.19999999999999996,43.0,5.0,0.35712695390794336,80,316
D7B,0.19499999999999995,44.0,0.0,0.6449397076402927,78,308
D7B,0.19499999999999995,44.0,1.0,0.4983856131275105,78,308
D7B,0.19499999999999995,44.0,2.0,0.4164014757779313,78,308
D7B,0.19499999999999995,44.0,5.0,0.34228629891577683,78,308
D7B,0.18999999999999995,45.0,0.0,0.6623996322326661,75,295
D7B,0.18999999999999995,45.0,1.0,0.5153695363363447,75,295
D7B,0.18999999999999995,45.0,2.0,0.43336048592675563,75,295
D7B,0.18999999999999995,45.0,5.0,0.3603262730069454,75,295
D7B,0.18499999999999994,46.0,0.0,0.6469665624565304,73,287
D7B,0.18499999999999994,46.0,1.0,0.49243280246969906,73,287
D7B,0.18499999999999994,46.0,2.0,0.40620916369058696,73,287
D7B,0.18499999999999994,46.0,5.0,0.3315089774277185,73,287
D7B,0.17999999999999994,48.0,0.0,0.6508747839736827,72,279
D7B,0.17999999999999994,48.0,1.0,0.49604919867366565,72,279
D7B,0.17999999999999994,48.0,2.0,0.41003207030188804,72,279
D7B,0.17999999999999994,48.0,5.0,0.33542047763921334,72,279
D7B,0.17499999999999993,49.0,0.0,0.6504539415715909,71,270
D7B,0.17499999999999993,49.0,1.0,0.5045164517691757,71,270
D7B,0.17499999999999993,49.0,2.0,0.41995660777665766,71,270
D7B,0.17499999999999993,49.0,5.0,0.3449069529688771,71,270
D7B,0.16999999999999993,51.0,0.0,0.6518750995784183,70,259
D7B,0.16999999999999993,51.0,1.0,0.5090938216022098,70,259
D7B,0.16999999999999993,51.0,2.0,0.4251407568993875,70,259
D7B,0.16999999999999993,51.0,5.0,0.3483577034201953,70,259
D7B,0.16500000000000004,53.0,0.0,0.6538931759038672,65,247
D7B,0.16500000000000004,53.0,1.0,0.5058143245817436,65,247
D7B,0.16500000000000004,53.0,2.0,0.41812569418830525,65,247
D7B,0.16500000000000004,53.0,5.0,0.34146448392548956,65,247
D7B,0.16000000000000003,54.0,0.0,0.6457990648045355,64,239
D7B,0.16000000000000003,54.0,1.0,0.5012980268652061,64,239
D7B,0.16000000000000003,54.0,2.0,0.41593012932706114,64,239
D7B,0.16000000000000003,54.0,5.0,0.34086172902553646,64,239
D7B,0.15500000000000003,56.0,0.0,0.645179189423772,63,231
D7B,0.15500000000000003,56.0,1.0,0.502736367900825,63,231
D7B,0.15500000000000003,56.0,2.0,0.41847205449202235,63,231
D7B,0.15500000000000003,56.0,5.0,0.34417706087921396,63,231
D7B,0.15000000000000002,58.0,0.0,0.6768942880410487,61,220
D7B,0.15000000000000002,58.0,1.0,0.5212750743010173,61,220
D7B,0.15000000000000002,58.0,2.0,0.4331236279338347,61,220
D7B,0.15000000000000002,58.0,5.0,0.35622797415430213,61,220
D7B,0.14500000000000002,60.98500000000013,0.0,0.6876885728286993,57,208
D7B,0.14500000000000002,60.98500000000013,1.0,0.5407360952852542,57,208
D7B,0.14500000000000002,60.98500000000013,2.0,0.4527859619331166,57,208
D7B,0.14500000000000002,60.98500000000013,5.0,0.3718037770901098,57,208
D7B,0.14,63.0,0.0,0.7083270574680697,57,204
D7B,0.14,63.0,1.0,0.5552583386812078,57,204
D7B,0.14,63.0,2.0,0.46543336621690345,57,204
D7B,0.14,63.0,5.0,0.3827385202077497,57,204
D7B,0.135,66.0,0.0,0.7278029105115085,56,192
D7B,0.135,66.0,1.0,0.5664655112861701,56,192
D7B,0.135,66.0,2.0,0.4732850785567014,56,192
D7B,0.135,66.0,5.0,0.3899516513162399,56,192
D7B,0.13,68.0,0.0,0.6952815093761306,51,184
D7B,0.13,68.0,1.0,0.5451277401505852,51,184
D7B,0.13,68.0,2.0,0.45982489050762004,51,184
D7B,0.13,68.0,5.0,0.3807598345619515,51,184
D7B,0.125,71.0,0.0,0.7301969630508048,49,172
D7B,0.125,71.0,1.0,0.5738813172164166,49,172
D7B,0.125,71.0,2.0,0.4804268781788923,49,172
D7B,0.125,71.0,5.0,0.39161232083449793,49,172
D7B,0.12,73.0,0.0,0.7296182480201713,48,165
D7B,0.12,73.0,1.0,0.5770275789282423,48,165
D7B,0.12,73.0,2.0,0.48585490766019124,48,165
D7B,0.12,73.0,5.0,0.397890615134219,48,165
D7B,0.11499999999999999,78.0,0.0,0.7204047444346393,45,155
D7B,0.11499999999999999,78.0,1.0,0.5738143542202387,45,155
D7B,0.11499999999999999,78.0,2.0,0.48263560389983895,45,155
D7B,0.11499999999999999,78.0,5.0,0.3939966003079265,45,155
D7B,0.10999999999999999,82.0,0.0,0.723786803861563,43,148
D7B,0.10999999999999999,82.0,1.0,0.5632998948927485,43,148
D7B,0.10999999999999999,82.0,2.0,0.465210062224524,43,148
D7B,0.10999999999999999,82.0,5.0,0.3724236923773006,43,148
D7B,0.10499999999999998,85.0,0.0,0.6871530730214374,39,139
D7B,0.10499999999999998,85.0,1.0,0.5281326320829306,39,139
D7B,0.10499999999999998,85.0,2.0,0.43077589199040145,39,139
D7B,0.10499999999999998,85.0,5.0,0.34024298931559765,39,139
D7B,0.09999999999999998,89.0,0.0,0.6225529849793767,36,130
D7B,0.09999999999999998,89.0,1.0,0.47956379144400546,36,130
D7B,0.09999999999999998,89.0,2.0,0.39110420279158076,36,130
D7B,0.09999999999999998,89.0,5.0,0.3080417670533757,36,130
D7B,0.09499999999999997,95.0,0.0,0.592194086523992,32,121
D7B,0.09499999999999997,95.0,1.0,0.46151879927526274,32,121
D7B,0.09499999999999997,95.0,2.0,0.37807746304493356,32,121
D7B,0.09499999999999997,95.0,5.0,0.2973374497050508,32,121
D7B,0.08999999999999997,99.37000000000035,0.0,0.5404157737094052,29,112
D7B,0.08999999999999997,99.37000000000035,1.0,0.4137699278742648,29,112
D7B,0.08999999999999997,99.37000000000035,2.0,0.3345781058378077,29,112
D7B,0.08999999999999997,99.37000000000035,5.0,0.2624674219509294,29,112
D7B,0.08499999999999996,105.4050000000002,0.0,0.5564051015937482,27,104
D7B,0.08499999999999996,105.4050000000002,1.0,0.43116049221304137,27,104
D7B,0.08499999999999996,105.4050000000002,2.0,0.3553983744277633,27,104
D7B,0.08499999999999996,105.4050000000002,5.0,0.28622616613137053,27,104
D7B,0.07999999999999996,110.0,0.0,0.541659194095086,23,96
D7B,0.07999999999999996,110.0,1.0,0.3963783270861205,23,96
D7B,0.07999999999999996,110.0,2.0,0.3109114758404836,23,96
D7B,0.07999999999999996,110.0,5.0,0.2359628516586591,23,96
D7B,0.07499999999999996,117.0,0.0,0.4863723652190926,21,90
D7B,0.07499999999999996,117.0,1.0,0.36243385933024247,21,90
D7B,0.07499999999999996,117.0,2.0,0.28012260231418695,21,90
D7B,0.07499999999999996,117.0,5.0,0.20415571042645114,21,90
D7B,0.06999999999999995,127.0,0.0,0.4239635794497055,20,83
D7B,0.06999999999999995,127.0,1.0,0.34072715568269263,20,83
D7B,0.06999999999999995,127.0,2.0,0.2745295075947621,20,83
D7B,0.06999999999999995,127.0,5.0,0.20776559598481387,20,83
D7B,0.06499999999999995,133.0,0.0,0.3496782132156288,15,73
D7B,0.06499999999999995,133.0,1.0,0.27379778251288583,15,73
D7B,0.06499999999999995,133.0,2.0,0.21264326125875985,15,73
D7B,0.06499999999999995,133.0,5.0,0.14492390534242203,15,73
D7B,0.05999999999999994,146.0,0.0,0.3291376438265576,14,68
D7B,0.05999999999999994,146.0,1.0,0.2597391272836745,14,68
D7B,0.05999999999999994,146.0,2.0,0.201768270854704,14,68
D7B,0.05999999999999994,146.0,5.0,0.13528954185904912,14,68
D7B,0.05499999999999994,156.0,0.0,0.28862003412086756,12,62
D7B,0.05499999999999994,156.0,1.0,0.2125700533297786,12,62
D7B,0.05499999999999994,156.0,2.0,0.14947337254245321,12,62
D7B,0.05499999999999994,156.0,5.0,0.07822542875450102,12,62
D7B,0.04999999999999993,168.0,0.0,0.2061440920106616,11,56
D7B,0.04999999999999993,168.0,1.0,0.1742736586016445,11,56
D7B,0.04999999999999993,168.0,2.0,0.1310785771435252,11,56
D7B,0.04999999999999993,168.0,5.0,0.0697242438828118,11,56
D7B,0.04499999999999993,191.0,0.0,0.12385048770578676,9,48
D7B,0.04499999999999993,191.0,1.0,0.12560916176092857,9,48
D7B,0.04499999999999993,191.0,2.0,0.10473402089940341,9,48
D7B,0.04499999999999993,191.0,5.0,0.06196886342527138,9,48
D7B,0.040000000000000036,206.72000000000025,0.0,0.06935820981297842,7,39
D7B,0.040000000000000036,206.72000000000025,1.0,0.06102707487826161,7,39
D7B,0.040000000000000036,206.72000000000025,2.0,0.030033479783680872,7,39
D7B,0.040000000000000036,206.72000000000025,5.0,-0.025250898226248486,7,39
D7B,0.03500000000000003,231.0,0.0,0.5775031023229147,4,29
D7B,0.03500000000000003,231.0,1.0,0.5737613187777273,4,29
D7B,0.03500000000000003,231.0,2.0,0.5407268199183539,4,29
D7B,0.03500000000000003,231.0,5.0,0.4695855518900346,4,29
D7B,0.030000000000000027,254.0,0.0,0.6856629113390497,3,22
D7B,0.030000000000000027,254.0,1.0,0.6986854516340649,3,22
D7B,0.030000000000000027,254.0,2.0,0.6555040112462273,3,22
D7B,0.030000000000000027,254.0,5.0,0.5591634521362013,3,22
D7B,0.025000000000000022,289.64999999999964,0.0,0.6706169876442909,1,15
D7B,0.025000000000000022,289.64999999999964,1.0,0.6346828624491567,1,15
D7B,0.025000000000000022,289.64999999999964,2.0,0.584690175779345,1,15
D7B,0.025000000000000022,289.64999999999964,5.0,0.47571662372203627,1,15
D7B,0.020000000000000018,332.0,0.0,0.6706169876442909,1,11
D7B,0.020000000000000018,332.0,1.0,0.6346828624491567,1,11
D7B,0.020000000000000018,332.0,2.0,0.584690175779345,1,11
D7B,0.020000000000000018,332.0,5.0,0.47571662372203627,1,11
D7B,0.015000000000000013,415.1599999999962,0.0,0.7681107377644836,1,9
D7B,0.015000000000000013,415.1599999999962,1.0,0.7275934992414288,1,9
D7B,0.015000000000000013,415.1599999999962,2.0,0.7006302323773832,1,9
D7B,0.015000000000000013,415.1599999999962,5.0,0.6434011503579407,1,9
D7B,0.010000000000000009,525.2500000000073,0.0,,0,4
D7B,0.010000000000000009,525.2500000000073,1.0,,0,4
D7B,0.010000000000000009,525.2500000000073,2.0,,0,4
D7B,0.010000000000000009,525.2500000000073,5.0,,0,4
D7B,0.0050000000000000044,701.9650000000001,0.0,,0,3
D7B,0.0050000000000000044,701.9650000000001,1.0,,0,3
D7B,0.0050000000000000044,701.9650000000001,2.0,,0,3
D7B,0.0050000000000000044,701.9650000000001,5.0,,0,3
D7B,0.0,4131.0,0.0,,0,0
D7B,0.0,4131.0,1.0,,0,0
D7B,0.0,4131.0,2.0,,0,0
D7B,0.0,4131.0,5.0,,0,0
