percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
1.0,0.0,2456,100.0,139,139,139,0.0,0.0,0.0,0.0
0.995,0.0,2456,100.0,139,139,139,0.0,0.0,0.0,0.0
0.99,0.0,2456,100.0,139,139,139,0.0,0.0,0.0,0.0
0.985,1.0,2415,98.33061889250814,139,139,139,0.0,0.0,0.00679626343918924,0.0013188155365786297
0.98,1.0,2415,98.33061889250814,139,139,139,0.0,0.0,0.00679626343918924,0.0013188155365786297
0.975,1.0,2415,98.33061889250814,139,139,139,0.0,0.0,0.00679626343918924,0.0013188155365786297
0.97,1.0,2415,98.33061889250814,139,139,139,0.0,0.0,0.00679626343918924,0.0013188155365786297
0.965,2.0,2355,95.88762214983713,139,139,139,0.0,0.0,0.01307429081478942,0.004562742625034174
0.96,2.0,2355,95.88762214983713,139,139,139,0.0,0.0,0.01307429081478942,0.004562742625034174
0.955,2.0,2355,95.88762214983713,139,139,139,0.0,0.0,0.01307429081478942,0.004562742625034174
0.95,2.0,2355,95.88762214983713,139,139,139,0.0,0.0,0.01307429081478942,0.004562742625034174
0.945,2.0,2355,95.88762214983713,139,139,139,0.0,0.0,0.01307429081478942,0.004562742625034174
0.94,2.0,2355,95.88762214983713,139,139,139,0.0,0.0,0.01307429081478942,0.004562742625034174
0.935,3.0,2260,92.01954397394137,139,139,139,0.00020382339566593632,0.027919930238599032,0.029778710761620652,0.009955012066681116
0.9299999999999999,3.0,2260,92.01954397394137,139,139,139,0.00020382339566593632,0.027919930238599032,0.029778710761620652,0.009955012066681116
0.925,3.0,2260,92.01954397394137,139,139,139,0.00020382339566593632,0.027919930238599032,0.029778710761620652,0.009955012066681116
0.92,3.0,2260,92.01954397394137,139,139,139,0.00020382339566593632,0.027919930238599032,0.029778710761620652,0.009955012066681116
