,percentile,thresh_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0,1.0,97.0,262,100.0,16,16,16,0.0,0.0,0.0,0.0
1,0.995,26.729999999999905,260,99.23664122137404,16,16,16,0.0,0.0,-0.011212229789292955,-0.0031218798526392016
2,0.99,16.389999999999986,259,98.85496183206106,16,16,16,0.0,0.0,-0.012858131271240275,-0.0033279739606113263
3,0.985,11.424999999999898,258,98.47328244274809,16,16,16,0.0,0.0,-0.015797311374432785,-0.004033139353493172
4,0.98,8.560000000000002,256,97.70992366412214,16,16,16,0.0,0.0,-0.021223627349118562,-0.004996189275152054
5,0.975,6.474999999999994,255,97.32824427480917,16,16,16,0.0,0.0,-0.021382889040382554,-0.004370669391879706
6,0.97,5.1699999999999875,254,96.94656488549619,16,16,16,0.0,0.0,-0.024243750437578516,-0.004836634823166165
7,0.965,5.0,254,96.94656488549619,16,16,16,0.0,0.0,-0.024243750437578516,-0.004836634823166165
8,0.96,5.0,254,96.94656488549619,16,16,16,0.0,0.0,-0.024243750437578516,-0.004836634823166165
9,0.955,5.0,254,96.94656488549619,16,16,16,0.0,0.0,-0.024243750437578516,-0.004836634823166165
10,0.95,4.0,249,95.0381679389313,16,16,16,0.0004992539912642702,0.01785724135093821,-0.04699668282468654,-0.013841255934020918
11,0.945,4.0,249,95.0381679389313,16,16,16,0.0004992539912642702,0.01785724135093821,-0.04699668282468654,-0.013841255934020918
12,0.94,4.0,249,95.0381679389313,16,16,16,0.0004992539912642702,0.01785724135093821,-0.04699668282468654,-0.013841255934020918
13,0.935,4.0,249,95.0381679389313,16,16,16,0.0004992539912642702,0.01785724135093821,-0.04699668282468654,-0.013841255934020918
14,0.9299999999999999,3.7299999999999898,243,92.74809160305344,16,16,16,0.0014512830644203834,0.05200641789566526,-0.07371580265223576,-0.016611418850983273
15,0.925,3.0,243,92.74809160305344,16,16,16,0.0014512830644203834,0.05200641789566526,-0.07371580265223576,-0.016611418850983273
16,0.92,3.0,243,92.74809160305344,16,16,16,0.0014512830644203834,0.05200641789566526,-0.07371580265223576,-0.016611418850983273
17,0.915,3.0,243,92.74809160305344,16,16,16,0.0014512830644203834,0.05200641789566526,-0.07371580265223576,-0.016611418850983273
18,0.91,3.0,243,92.74809160305344,16,16,16,0.0014512830644203834,0.05200641789566526,-0.07371580265223576,-0.016611418850983273
19,0.905,3.0,243,92.74809160305344,16,16,16,0.0014512830644203834,0.05200641789566526,-0.07371580265223576,-0.016611418850983273
20,0.9,3.0,243,92.74809160305344,16,16,16,0.0014512830644203834,0.05200641789566526,-0.07371580265223576,-0.016611418850983273
21,0.895,3.0,243,92.74809160305344,16,16,16,0.0014512830644203834,0.05200641789566526,-0.07371580265223576,-0.016611418850983273
22,0.89,3.0,243,92.74809160305344,16,16,16,0.0014512830644203834,0.05200641789566526,-0.07371580265223576,-0.016611418850983273
23,0.885,3.0,243,92.74809160305344,16,16,16,0.0014512830644203834,0.05200641789566526,-0.07371580265223576,-0.016611418850983273
24,0.88,3.0,243,92.74809160305344,16,16,16,0.0014512830644203834,0.05200641789566526,-0.07371580265223576,-0.016611418850983273
25,0.875,3.0,243,92.74809160305344,16,16,16,0.0014512830644203834,0.05200641789566526,-0.07371580265223576,-0.016611418850983273
26,0.87,3.0,243,92.74809160305344,16,16,16,0.0014512830644203834,0.05200641789566526,-0.07371580265223576,-0.016611418850983273
27,0.865,3.0,243,92.74809160305344,16,16,16,0.0014512830644203834,0.05200641789566526,-0.07371580265223576,-0.016611418850983273
28,0.86,2.460000000000008,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
29,0.855,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
30,0.85,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
31,0.845,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
32,0.84,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
33,0.835,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
34,0.83,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
35,0.825,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
36,0.8200000000000001,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
37,0.815,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
38,0.81,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
39,0.8049999999999999,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
40,0.8,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
41,0.7949999999999999,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
42,0.79,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
43,0.785,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
44,0.78,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
45,0.775,2.0,225,85.87786259541984,16,16,16,0.012251651516397954,0.13525820382647058,-0.10560683230778165,-0.024712872558510356
46,0.77,1.9699999999999989,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
47,0.765,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
48,0.76,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
49,0.755,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
50,0.75,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
51,0.745,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
52,0.74,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
53,0.735,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
54,0.73,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
55,0.725,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
56,0.72,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
57,0.715,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
58,0.71,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
59,0.7050000000000001,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
60,0.7,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
61,0.6950000000000001,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
62,0.69,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
63,0.685,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
64,0.6799999999999999,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
65,0.675,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
66,0.6699999999999999,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
67,0.665,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
68,0.6599999999999999,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
69,0.655,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
70,0.6499999999999999,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
71,0.645,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
72,0.64,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
73,0.635,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
74,0.63,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
75,0.625,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
76,0.62,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
77,0.615,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
78,0.61,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
79,0.605,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
80,0.6,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
81,0.595,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
82,0.59,1.0,201,76.7175572519084,16,16,16,0.024680271837492385,0.2066071782573687,-0.1414272758138472,-0.042664579348910645
