,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
184,D7C,0.77,1.0,0.0,0.006590001280015967,2,22
185,D7C,0.77,1.0,1.0,0.03359484961442316,2,22
186,D7C,0.77,1.0,2.0,0.041458223682098505,2,22
187,D7C,0.77,1.0,5.0,0.04149309613129659,2,22
188,D7C,0.765,1.0,0.0,0.006590001280015967,2,22
189,D7C,0.765,1.0,1.0,0.03359484961442316,2,22
190,D7C,0.765,1.0,2.0,0.041458223682098505,2,22
191,D7C,0.765,1.0,5.0,0.04149309613129659,2,22
192,D7C,0.76,1.0,0.0,0.006590001280015967,2,22
193,D7C,0.76,1.0,1.0,0.03359484961442316,2,22
194,D7C,0.76,1.0,2.0,0.041458223682098505,2,22
195,D7C,0.76,1.0,5.0,0.04149309613129659,2,22
196,D7C,0.755,1.0,0.0,0.006590001280015967,2,22
197,D7C,0.755,1.0,1.0,0.03359484961442316,2,22
198,D7C,0.755,1.0,2.0,0.041458223682098505,2,22
199,D7C,0.755,1.0,5.0,0.04149309613129659,2,22
200,D7C,0.75,1.0,0.0,0.006590001280015967,2,22
201,D7C,0.75,1.0,1.0,0.03359484961442316,2,22
202,D7C,0.75,1.0,2.0,0.041458223682098505,2,22
203,D7C,0.75,1.0,5.0,0.04149309613129659,2,22
204,D7C,0.745,1.0,0.0,0.006590001280015967,2,22
205,D7C,0.745,1.0,1.0,0.03359484961442316,2,22
206,D7C,0.745,1.0,2.0,0.041458223682098505,2,22
207,D7C,0.745,1.0,5.0,0.04149309613129659,2,22
208,D7C,0.74,1.0,0.0,0.006590001280015967,2,22
209,D7C,0.74,1.0,1.0,0.03359484961442316,2,22
210,D7C,0.74,1.0,2.0,0.041458223682098505,2,22
211,D7C,0.74,1.0,5.0,0.04149309613129659,2,22
212,D7C,0.735,1.0,0.0,0.006590001280015967,2,22
213,D7C,0.735,1.0,1.0,0.03359484961442316,2,22
214,D7C,0.735,1.0,2.0,0.041458223682098505,2,22
215,D7C,0.735,1.0,5.0,0.04149309613129659,2,22
216,D7C,0.73,1.0,0.0,0.006590001280015967,2,22
217,D7C,0.73,1.0,1.0,0.03359484961442316,2,22
218,D7C,0.73,1.0,2.0,0.041458223682098505,2,22
219,D7C,0.73,1.0,5.0,0.04149309613129659,2,22
220,D7C,0.725,1.0,0.0,0.006590001280015967,2,22
221,D7C,0.725,1.0,1.0,0.03359484961442316,2,22
222,D7C,0.725,1.0,2.0,0.041458223682098505,2,22
223,D7C,0.725,1.0,5.0,0.04149309613129659,2,22
224,D7C,0.72,1.0,0.0,0.006590001280015967,2,22
225,D7C,0.72,1.0,1.0,0.03359484961442316,2,22
226,D7C,0.72,1.0,2.0,0.041458223682098505,2,22
227,D7C,0.72,1.0,5.0,0.04149309613129659,2,22
228,D7C,0.715,1.0,0.0,0.006590001280015967,2,22
229,D7C,0.715,1.0,1.0,0.03359484961442316,2,22
230,D7C,0.715,1.0,2.0,0.041458223682098505,2,22
231,D7C,0.715,1.0,5.0,0.04149309613129659,2,22
232,D7C,0.71,1.0,0.0,0.006590001280015967,2,22
233,D7C,0.71,1.0,1.0,0.03359484961442316,2,22
234,D7C,0.71,1.0,2.0,0.041458223682098505,2,22
235,D7C,0.71,1.0,5.0,0.04149309613129659,2,22
236,D7C,0.7050000000000001,1.0,0.0,0.006590001280015967,2,22
237,D7C,0.7050000000000001,1.0,1.0,0.03359484961442316,2,22
238,D7C,0.7050000000000001,1.0,2.0,0.041458223682098505,2,22
239,D7C,0.7050000000000001,1.0,5.0,0.04149309613129659,2,22
240,D7C,0.7,1.0,0.0,0.006590001280015967,2,22
241,D7C,0.7,1.0,1.0,0.03359484961442316,2,22
242,D7C,0.7,1.0,2.0,0.041458223682098505,2,22
243,D7C,0.7,1.0,5.0,0.04149309613129659,2,22
244,D7C,0.6950000000000001,1.0,0.0,0.006590001280015967,2,22
245,D7C,0.6950000000000001,1.0,1.0,0.03359484961442316,2,22
246,D7C,0.6950000000000001,1.0,2.0,0.041458223682098505,2,22
247,D7C,0.6950000000000001,1.0,5.0,0.04149309613129659,2,22
248,D7C,0.69,1.0,0.0,0.006590001280015967,2,22
249,D7C,0.69,1.0,1.0,0.03359484961442316,2,22
250,D7C,0.69,1.0,2.0,0.041458223682098505,2,22
251,D7C,0.69,1.0,5.0,0.04149309613129659,2,22
252,D7C,0.685,1.0,0.0,0.006590001280015967,2,22
253,D7C,0.685,1.0,1.0,0.03359484961442316,2,22
254,D7C,0.685,1.0,2.0,0.041458223682098505,2,22
255,D7C,0.685,1.0,5.0,0.04149309613129659,2,22
256,D7C,0.6799999999999999,1.0,0.0,0.006590001280015967,2,22
257,D7C,0.6799999999999999,1.0,1.0,0.03359484961442316,2,22
258,D7C,0.6799999999999999,1.0,2.0,0.041458223682098505,2,22
259,D7C,0.6799999999999999,1.0,5.0,0.04149309613129659,2,22
260,D7C,0.675,1.0,0.0,0.006590001280015967,2,22
261,D7C,0.675,1.0,1.0,0.03359484961442316,2,22
262,D7C,0.675,1.0,2.0,0.041458223682098505,2,22
263,D7C,0.675,1.0,5.0,0.04149309613129659,2,22
264,D7C,0.6699999999999999,1.0,0.0,0.006590001280015967,2,22
265,D7C,0.6699999999999999,1.0,1.0,0.03359484961442316,2,22
266,D7C,0.6699999999999999,1.0,2.0,0.041458223682098505,2,22
