,percentile,thresh_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0,1.0,16.0,70,100.0,4,4,4,0.0,0.0,0.0,0.0
1,0.995,14.620000000000005,69,98.57142857142857,4,4,4,0.0,0.0,0.003182507307570137,0.027043753575038743
2,0.99,13.240000000000009,69,98.57142857142857,4,4,4,0.0,0.0,0.003182507307570137,0.027043753575038743
3,0.985,11.860000000000014,68,97.14285714285714,4,4,4,4.8903811438794076e-05,0.00871049530998238,-0.006378205954488569,0.02711314340084124
4,0.98,10.480000000000018,68,97.14285714285714,4,4,4,4.8903811438794076e-05,0.00871049530998238,-0.006378205954488569,0.02711314340084124
5,0.975,9.099999999999966,68,97.14285714285714,4,4,4,4.8903811438794076e-05,0.00871049530998238,-0.006378205954488569,0.02711314340084124
6,0.97,7.859999999999985,67,95.71428571428571,4,4,4,0.00017186632914512057,0.016549247063550317,-0.011162043475681782,0.027089288544060328
7,0.965,7.1699999999999875,67,95.71428571428571,4,4,4,0.00017186632914512057,0.016549247063550317,-0.011162043475681782,0.027089288544060328
8,0.96,6.47999999999999,67,95.71428571428571,4,4,4,0.00017186632914512057,0.016549247063550317,-0.011162043475681782,0.027089288544060328
9,0.955,5.894999999999996,66,94.28571428571429,4,4,4,0.00017186632914512057,0.016549247063550317,-0.055836507412735825,0.027277143823403724
10,0.95,5.549999999999997,66,94.28571428571429,4,4,4,0.00017186632914512057,0.016549247063550317,-0.055836507412735825,0.027277143823403724
11,0.945,5.204999999999998,66,94.28571428571429,4,4,4,0.00017186632914512057,0.016549247063550317,-0.055836507412735825,0.027277143823403724
12,0.94,5.0,66,94.28571428571429,4,4,4,0.00017186632914512057,0.016549247063550317,-0.055836507412735825,0.027277143823403724
13,0.935,5.0,66,94.28571428571429,4,4,4,0.00017186632914512057,0.016549247063550317,-0.055836507412735825,0.027277143823403724
14,0.9299999999999999,5.0,66,94.28571428571429,4,4,4,0.00017186632914512057,0.016549247063550317,-0.055836507412735825,0.027277143823403724
15,0.925,4.825000000000003,64,91.42857142857143,4,4,4,0.0008966583544924855,0.037484083503105406,-0.05684334740105762,0.03179303894591065
16,0.92,4.480000000000004,64,91.42857142857143,4,4,4,0.0008966583544924855,0.037484083503105406,-0.05684334740105762,0.03179303894591065
17,0.915,4.135000000000005,64,91.42857142857143,4,4,4,0.0008966583544924855,0.037484083503105406,-0.05684334740105762,0.03179303894591065
18,0.91,3.789999999999999,63,90.0,4,4,4,0.00449389251579696,0.09891172122486078,-0.08434679578760929,0.013528137051238925
19,0.905,3.4450000000000003,63,90.0,4,4,4,0.00449389251579696,0.09891172122486078,-0.08434679578760929,0.013528137051238925
20,0.9,3.1000000000000014,63,90.0,4,4,4,0.00449389251579696,0.09891172122486078,-0.08434679578760929,0.013528137051238925
21,0.895,3.0,63,90.0,4,4,4,0.00449389251579696,0.09891172122486078,-0.08434679578760929,0.013528137051238925
22,0.89,3.0,63,90.0,4,4,4,0.00449389251579696,0.09891172122486078,-0.08434679578760929,0.013528137051238925
23,0.885,3.0,63,90.0,4,4,4,0.00449389251579696,0.09891172122486078,-0.08434679578760929,0.013528137051238925
24,0.88,3.0,63,90.0,4,4,4,0.00449389251579696,0.09891172122486078,-0.08434679578760929,0.013528137051238925
25,0.875,3.0,63,90.0,4,4,4,0.00449389251579696,0.09891172122486078,-0.08434679578760929,0.013528137051238925
26,0.87,3.0,63,90.0,4,4,4,0.00449389251579696,0.09891172122486078,-0.08434679578760929,0.013528137051238925
27,0.865,3.0,63,90.0,4,4,4,0.00449389251579696,0.09891172122486078,-0.08434679578760929,0.013528137051238925
28,0.86,3.0,63,90.0,4,4,4,0.00449389251579696,0.09891172122486078,-0.08434679578760929,0.013528137051238925
29,0.855,2.9949999999999974,59,84.28571428571429,4,4,4,0.005328849051548512,0.10721518350930113,-0.14522498162767458,0.014740973159668769
30,0.85,2.6499999999999986,59,84.28571428571429,4,4,4,0.005328849051548512,0.10721518350930113,-0.14522498162767458,0.014740973159668769
31,0.845,2.3049999999999997,59,84.28571428571429,4,4,4,0.005328849051548512,0.10721518350930113,-0.14522498162767458,0.014740973159668769
32,0.84,2.0,59,84.28571428571429,4,4,4,0.005328849051548512,0.10721518350930113,-0.14522498162767458,0.014740973159668769
33,0.835,2.0,59,84.28571428571429,4,4,4,0.005328849051548512,0.10721518350930113,-0.14522498162767458,0.014740973159668769
34,0.83,2.0,59,84.28571428571429,4,4,4,0.005328849051548512,0.10721518350930113,-0.14522498162767458,0.014740973159668769
35,0.825,2.0,59,84.28571428571429,4,4,4,0.005328849051548512,0.10721518350930113,-0.14522498162767458,0.014740973159668769
36,0.8200000000000001,2.0,59,84.28571428571429,4,4,4,0.005328849051548512,0.10721518350930113,-0.14522498162767458,0.014740973159668769
37,0.815,2.0,59,84.28571428571429,4,4,4,0.005328849051548512,0.10721518350930113,-0.14522498162767458,0.014740973159668769
38,0.81,2.0,59,84.28571428571429,4,4,4,0.005328849051548512,0.10721518350930113,-0.14522498162767458,0.014740973159668769
39,0.8049999999999999,2.0,59,84.28571428571429,4,4,4,0.005328849051548512,0.10721518350930113,-0.14522498162767458,0.014740973159668769
