sample,percentile,Ts_tcrbeta,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7A,0.63,10.0,3.0,0.10606099625420086,99,2896
D7A,0.63,10.0,4.0,0.10180854648291911,99,2896
D7A,0.63,10.0,5.0,0.09898036786735771,99,2896
D7A,0.625,10.0,0.0,0.15990572358414545,99,2896
D7A,0.625,10.0,1.0,0.12797907772996084,99,2896
D7A,0.625,10.0,2.0,0.11325373412479933,99,2896
D7A,0.625,10.0,3.0,0.10606099625420086,99,2896
D7A,0.625,10.0,4.0,0.10180854648291911,99,2896
D7A,0.625,10.0,5.0,0.09898036786735771,99,2896
D7A,0.62,10.0,0.0,0.15990572358414545,99,2896
D7A,0.62,10.0,1.0,0.12797907772996084,99,2896
D7A,0.62,10.0,2.0,0.11325373412479933,99,2896
D7A,0.62,10.0,3.0,0.10606099625420086,99,2896
D7A,0.62,10.0,4.0,0.10180854648291911,99,2896
D7A,0.62,10.0,5.0,0.09898036786735771,99,2896
D7A,0.615,10.0,0.0,0.15990572358414545,99,2896
D7A,0.615,10.0,1.0,0.12797907772996084,99,2896
D7A,0.615,10.0,2.0,0.11325373412479933,99,2896
D7A,0.615,10.0,3.0,0.10606099625420086,99,2896
D7A,0.615,10.0,4.0,0.10180854648291911,99,2896
D7A,0.615,10.0,5.0,0.09898036786735771,99,2896
D7A,0.61,10.0,0.0,0.15990572358414545,99,2896
D7A,0.61,10.0,1.0,0.12797907772996084,99,2896
D7A,0.61,10.0,2.0,0.11325373412479933,99,2896
D7A,0.61,10.0,3.0,0.10606099625420086,99,2896
D7A,0.61,10.0,4.0,0.10180854648291911,99,2896
D7A,0.61,10.0,5.0,0.09898036786735771,99,2896
D7A,0.605,10.0,0.0,0.15990572358414545,99,2896
D7A,0.605,10.0,1.0,0.12797907772996084,99,2896
D7A,0.605,10.0,2.0,0.11325373412479933,99,2896
D7A,0.605,10.0,3.0,0.10606099625420086,99,2896
D7A,0.605,10.0,4.0,0.10180854648291911,99,2896
D7A,0.605,10.0,5.0,0.09898036786735771,99,2896
D7A,0.6,10.400000000000091,0.0,0.17002129265557522,96,2743
D7A,0.6,10.400000000000091,1.0,0.1387045567547914,96,2743
D7A,0.6,10.400000000000091,2.0,0.12370582710741419,96,2743
D7A,0.6,10.400000000000091,3.0,0.11623738473333801,96,2743
D7A,0.6,10.400000000000091,4.0,0.11179861111145477,96,2743
D7A,0.6,10.400000000000091,5.0,0.10884451555934328,96,2743
D7A,0.595,11.0,0.0,0.17002129265557522,96,2743
D7A,0.595,11.0,1.0,0.1387045567547914,96,2743
D7A,0.595,11.0,2.0,0.12370582710741419,96,2743
D7A,0.595,11.0,3.0,0.11623738473333801,96,2743
D7A,0.595,11.0,4.0,0.11179861111145477,96,2743
D7A,0.595,11.0,5.0,0.10884451555934328,96,2743
D7A,0.59,11.0,0.0,0.17002129265557522,96,2743
D7A,0.59,11.0,1.0,0.1387045567547914,96,2743
D7A,0.59,11.0,2.0,0.12370582710741419,96,2743
D7A,0.59,11.0,3.0,0.11623738473333801,96,2743
D7A,0.59,11.0,4.0,0.11179861111145477,96,2743
D7A,0.59,11.0,5.0,0.10884451555934328,96,2743
D7A,0.585,11.0,0.0,0.17002129265557522,96,2743
D7A,0.585,11.0,1.0,0.1387045567547914,96,2743
D7A,0.585,11.0,2.0,0.12370582710741419,96,2743
D7A,0.585,11.0,3.0,0.11623738473333801,96,2743
D7A,0.585,11.0,4.0,0.11179861111145477,96,2743
D7A,0.585,11.0,5.0,0.10884451555934328,96,2743
D7A,0.5800000000000001,11.0,0.0,0.17002129265557522,96,2743
D7A,0.5800000000000001,11.0,1.0,0.1387045567547914,96,2743
D7A,0.5800000000000001,11.0,2.0,0.12370582710741419,96,2743
D7A,0.5800000000000001,11.0,3.0,0.11623738473333801,96,2743
D7A,0.5800000000000001,11.0,4.0,0.11179861111145477,96,2743
D7A,0.5800000000000001,11.0,5.0,0.10884451555934328,96,2743
D7A,0.575,11.0,0.0,0.17002129265557522,96,2743
D7A,0.575,11.0,1.0,0.1387045567547914,96,2743
D7A,0.575,11.0,2.0,0.12370582710741419,96,2743
D7A,0.575,11.0,3.0,0.11623738473333801,96,2743
D7A,0.575,11.0,4.0,0.11179861111145477,96,2743
D7A,0.575,11.0,5.0,0.10884451555934328,96,2743
D7A,0.5700000000000001,11.0,0.0,0.17002129265557522,96,2743
D7A,0.5700000000000001,11.0,1.0,0.1387045567547914,96,2743
D7A,0.5700000000000001,11.0,2.0,0.12370582710741419,96,2743
D7A,0.5700000000000001,11.0,3.0,0.11623738473333801,96,2743
D7A,0.5700000000000001,11.0,4.0,0.11179861111145477,96,2743
D7A,0.5700000000000001,11.0,5.0,0.10884451555934328,96,2743
D7A,0.565,12.0,0.0,0.17895872894754028,87,2589
D7A,0.565,12.0,1.0,0.14408129665295705,87,2589
D7A,0.565,12.0,2.0,0.12779728233822094,87,2589
D7A,0.565,12.0,3.0,0.1197910049927551,87,2589
D7A,0.565,12.0,4.0,0.1151184200834134,87,2589
D7A,0.565,12.0,5.0,0.11205121538945358,87,2589
D7A,0.56,12.0,0.0,0.17895872894754028,87,2589
D7A,0.56,12.0,1.0,0.14408129665295705,87,2589
D7A,0.56,12.0,2.0,0.12779728233822094,87,2589
D7A,0.56,12.0,3.0,0.1197910049927551,87,2589
D7A,0.56,12.0,4.0,0.1151184200834134,87,2589
D7A,0.56,12.0,5.0,0.11205121538945358,87,2589
D7A,0.5549999999999999,12.0,0.0,0.17895872894754028,87,2589
D7A,0.5549999999999999,12.0,1.0,0.14408129665295705,87,2589
D7A,0.5549999999999999,12.0,2.0,0.12779728233822094,87,2589
D7A,0.5549999999999999,12.0,3.0,0.1197910049927551,87,2589
D7A,0.5549999999999999,12.0,4.0,0.1151184200834134,87,2589
D7A,0.5549999999999999,12.0,5.0,0.11205121538945358,87,2589
D7A,0.55,12.0,0.0,0.17895872894754028,87,2589
D7A,0.55,12.0,1.0,0.14408129665295705,87,2589
D7A,0.55,12.0,2.0,0.12779728233822094,87,2589
D7A,0.55,12.0,3.0,0.1197910049927551,87,2589
D7A,0.55,12.0,4.0,0.1151184200834134,87,2589
D7A,0.55,12.0,5.0,0.11205121538945358,87,2589
D7A,0.5449999999999999,12.0,0.0,0.17895872894754028,87,2589
D7A,0.5449999999999999,12.0,1.0,0.14408129665295705,87,2589
D7A,0.5449999999999999,12.0,2.0,0.12779728233822094,87,2589
D7A,0.5449999999999999,12.0,3.0,0.1197910049927551,87,2589
D7A,0.5449999999999999,12.0,4.0,0.1151184200834134,87,2589
D7A,0.5449999999999999,12.0,5.0,0.11205121538945358,87,2589
D7A,0.54,12.0,0.0,0.17895872894754028,87,2589
D7A,0.54,12.0,1.0,0.14408129665295705,87,2589
D7A,0.54,12.0,2.0,0.12779728233822094,87,2589
D7A,0.54,12.0,3.0,0.1197910049927551,87,2589
D7A,0.54,12.0,4.0,0.1151184200834134,87,2589
D7A,0.54,12.0,5.0,0.11205121538945358,87,2589
D7A,0.5349999999999999,12.0,0.0,0.17895872894754028,87,2589
D7A,0.5349999999999999,12.0,1.0,0.14408129665295705,87,2589
D7A,0.5349999999999999,12.0,2.0,0.12779728233822094,87,2589
D7A,0.5349999999999999,12.0,3.0,0.1197910049927551,87,2589
D7A,0.5349999999999999,12.0,4.0,0.1151184200834134,87,2589
D7A,0.5349999999999999,12.0,5.0,0.11205121538945358,87,2589
D7A,0.53,13.0,0.0,0.19870595084989345,84,2441
D7A,0.53,13.0,1.0,0.16037068184827424,84,2441
D7A,0.53,13.0,2.0,0.14237263573776493,84,2441
D7A,0.53,13.0,3.0,0.13344347181300314,84,2441
D7A,0.53,13.0,4.0,0.12820117653995813,84,2441
D7A,0.53,13.0,5.0,0.12474342081675899,84,2441
D7A,0.5249999999999999,13.0,0.0,0.19870595084989345,84,2441
D7A,0.5249999999999999,13.0,1.0,0.16037068184827424,84,2441
D7A,0.5249999999999999,13.0,2.0,0.14237263573776493,84,2441
D7A,0.5249999999999999,13.0,3.0,0.13344347181300314,84,2441
D7A,0.5249999999999999,13.0,4.0,0.12820117653995813,84,2441
D7A,0.5249999999999999,13.0,5.0,0.12474342081675899,84,2441
D7A,0.52,13.0,0.0,0.19870595084989345,84,2441
D7A,0.52,13.0,1.0,0.16037068184827424,84,2441
D7A,0.52,13.0,2.0,0.14237263573776493,84,2441
D7A,0.52,13.0,3.0,0.13344347181300314,84,2441
D7A,0.52,13.0,4.0,0.12820117653995813,84,2441
D7A,0.52,13.0,5.0,0.12474342081675899,84,2441
D7A,0.515,13.0,0.0,0.19870595084989345,84,2441
D7A,0.515,13.0,1.0,0.16037068184827424,84,2441
D7A,0.515,13.0,2.0,0.14237263573776493,84,2441
D7A,0.515,13.0,3.0,0.13344347181300314,84,2441
D7A,0.515,13.0,4.0,0.12820117653995813,84,2441
D7A,0.515,13.0,5.0,0.12474342081675899,84,2441
D7A,0.51,13.0,0.0,0.19870595084989345,84,2441
D7A,0.51,13.0,1.0,0.16037068184827424,84,2441
D7A,0.51,13.0,2.0,0.14237263573776493,84,2441
D7A,0.51,13.0,3.0,0.13344347181300314,84,2441
D7A,0.51,13.0,4.0,0.12820117653995813,84,2441
D7A,0.51,13.0,5.0,0.12474342081675899,84,2441
D7A,0.505,13.644999999999982,0.0,0.21611867690355055,79,2309
D7A,0.505,13.644999999999982,1.0,0.17473559758217724,79,2309
D7A,0.505,13.644999999999982,2.0,0.15538657192968344,79,2309
D7A,0.505,13.644999999999982,3.0,0.14553370730494855,79,2309
D7A,0.505,13.644999999999982,4.0,0.13967826081685872,79,2309
D7A,0.505,13.644999999999982,5.0,0.13580805759426368,79,2309
D7A,0.5,14.0,0.0,0.21611867690355055,79,2309
D7A,0.5,14.0,1.0,0.17473559758217724,79,2309
D7A,0.5,14.0,2.0,0.15538657192968344,79,2309
D7A,0.5,14.0,3.0,0.14553370730494855,79,2309
D7A,0.5,14.0,4.0,0.13967826081685872,79,2309
D7A,0.5,14.0,5.0,0.13580805759426368,79,2309
D7A,0.495,14.0,0.0,0.21611867690355055,79,2309
D7A,0.495,14.0,1.0,0.17473559758217724,79,2309
D7A,0.495,14.0,2.0,0.15538657192968344,79,2309
D7A,0.495,14.0,3.0,0.14553370730494855,79,2309
D7A,0.495,14.0,4.0,0.13967826081685872,79,2309
D7A,0.495,14.0,5.0,0.13580805759426368,79,2309
D7A,0.49,14.0,0.0,0.21611867690355055,79,2309
D7A,0.49,14.0,1.0,0.17473559758217724,79,2309
D7A,0.49,14.0,2.0,0.15538657192968344,79,2309
D7A,0.49,14.0,3.0,0.14553370730494855,79,2309
D7A,0.49,14.0,4.0,0.13967826081685872,79,2309
D7A,0.49,14.0,5.0,0.13580805759426368,79,2309
D7A,0.485,14.0,0.0,0.21611867690355055,79,2309
D7A,0.485,14.0,1.0,0.17473559758217724,79,2309
D7A,0.485,14.0,2.0,0.15538657192968344,79,2309
D7A,0.485,14.0,3.0,0.14553370730494855,79,2309
D7A,0.485,14.0,4.0,0.13967826081685872,79,2309
D7A,0.485,14.0,5.0,0.13580805759426368,79,2309
D7A,0.48,14.0,0.0,0.21611867690355055,79,2309
D7A,0.48,14.0,1.0,0.17473559758217724,79,2309
D7A,0.48,14.0,2.0,0.15538657192968344,79,2309
D7A,0.48,14.0,3.0,0.14553370730494855,79,2309
D7A,0.48,14.0,4.0,0.13967826081685872,79,2309
D7A,0.48,14.0,5.0,0.13580805759426368,79,2309
D7A,0.475,15.0,0.0,0.23940833305380121,76,2186
D7A,0.475,15.0,1.0,0.1924611733569287,76,2186
D7A,0.475,15.0,2.0,0.17093095412190126,76,2186
D7A,0.475,15.0,3.0,0.16025953627418682,76,2186
D7A,0.475,15.0,4.0,0.1540055678141697,76,2186
D7A,0.475,15.0,5.0,0.14989368936976052,76,2186
D7A,0.47,15.0,0.0,0.23940833305380121,76,2186
D7A,0.47,15.0,1.0,0.1924611733569287,76,2186
D7A,0.47,15.0,2.0,0.17093095412190126,76,2186
D7A,0.47,15.0,3.0,0.16025953627418682,76,2186
D7A,0.47,15.0,4.0,0.1540055678141697,76,2186
D7A,0.47,15.0,5.0,0.14989368936976052,76,2186
D7A,0.46499999999999997,15.0,0.0,0.23940833305380121,76,2186
D7A,0.46499999999999997,15.0,1.0,0.1924611733569287,76,2186
D7A,0.46499999999999997,15.0,2.0,0.17093095412190126,76,2186
D7A,0.46499999999999997,15.0,3.0,0.16025953627418682,76,2186
D7A,0.46499999999999997,15.0,4.0,0.1540055678141697,76,2186
D7A,0.46499999999999997,15.0,5.0,0.14989368936976052,76,2186
D7A,0.45999999999999996,15.0,0.0,0.23940833305380121,76,2186
D7A,0.45999999999999996,15.0,1.0,0.1924611733569287,76,2186
D7A,0.45999999999999996,15.0,2.0,0.17093095412190126,76,2186
D7A,0.45999999999999996,15.0,3.0,0.16025953627418682,76,2186
D7A,0.45999999999999996,15.0,4.0,0.1540055678141697,76,2186
D7A,0.45999999999999996,15.0,5.0,0.14989368936976052,76,2186
D7A,0.45499999999999996,15.0,0.0,0.23940833305380121,76,2186
D7A,0.45499999999999996,15.0,1.0,0.1924611733569287,76,2186
D7A,0.45499999999999996,15.0,2.0,0.17093095412190126,76,2186
D7A,0.45499999999999996,15.0,3.0,0.16025953627418682,76,2186
D7A,0.45499999999999996,15.0,4.0,0.1540055678141697,76,2186
D7A,0.45499999999999996,15.0,5.0,0.14989368936976052,76,2186
D7A,0.44999999999999996,16.0,0.0,0.23577604644859645,73,2071
D7A,0.44999999999999996,16.0,1.0,0.18990293783262427,73,2071
D7A,0.44999999999999996,16.0,2.0,0.16943780132658773,73,2071
D7A,0.44999999999999996,16.0,3.0,0.15916927429925812,73,2071
D7A,0.44999999999999996,16.0,4.0,0.1530715504952515,73,2071
D7A,0.44999999999999996,16.0,5.0,0.14903829664617818,73,2071
D7A,0.44499999999999995,16.0,0.0,0.23577604644859645,73,2071
D7A,0.44499999999999995,16.0,1.0,0.18990293783262427,73,2071
D7A,0.44499999999999995,16.0,2.0,0.16943780132658773,73,2071
D7A,0.44499999999999995,16.0,3.0,0.15916927429925812,73,2071
D7A,0.44499999999999995,16.0,4.0,0.1530715504952515,73,2071
D7A,0.44499999999999995,16.0,5.0,0.14903829664617818,73,2071
D7A,0.43999999999999995,16.0,0.0,0.23577604644859645,73,2071
D7A,0.43999999999999995,16.0,1.0,0.18990293783262427,73,2071
D7A,0.43999999999999995,16.0,2.0,0.16943780132658773,73,2071
D7A,0.43999999999999995,16.0,3.0,0.15916927429925812,73,2071
D7A,0.43999999999999995,16.0,4.0,0.1530715504952515,73,2071
D7A,0.43999999999999995,16.0,5.0,0.14903829664617818,73,2071
D7A,0.43499999999999994,16.0,0.0,0.23577604644859645,73,2071
D7A,0.43499999999999994,16.0,1.0,0.18990293783262427,73,2071
D7A,0.43499999999999994,16.0,2.0,0.16943780132658773,73,2071
D7A,0.43499999999999994,16.0,3.0,0.15916927429925812,73,2071
D7A,0.43499999999999994,16.0,4.0,0.1530715504952515,73,2071
D7A,0.43499999999999994,16.0,5.0,0.14903829664617818,73,2071
D7A,0.42999999999999994,17.0,0.0,0.24195968218659708,70,1970
D7A,0.42999999999999994,17.0,1.0,0.20443180919685355,70,1970
D7A,0.42999999999999994,17.0,2.0,0.1854911751041453,70,1970
D7A,0.42999999999999994,17.0,3.0,0.1751983678747773,70,1970
D7A,0.42999999999999994,17.0,4.0,0.16888557629053594,70,1970
D7A,0.42999999999999994,17.0,5.0,0.164643784362553,70,1970
D7A,0.42499999999999993,17.0,0.0,0.24195968218659708,70,1970
D7A,0.42499999999999993,17.0,1.0,0.20443180919685355,70,1970
D7A,0.42499999999999993,17.0,2.0,0.1854911751041453,70,1970
D7A,0.42499999999999993,17.0,3.0,0.1751983678747773,70,1970
D7A,0.42499999999999993,17.0,4.0,0.16888557629053594,70,1970
D7A,0.42499999999999993,17.0,5.0,0.164643784362553,70,1970
D7A,0.42000000000000004,17.0,0.0,0.24195968218659708,70,1970
D7A,0.42000000000000004,17.0,1.0,0.20443180919685355,70,1970
D7A,0.42000000000000004,17.0,2.0,0.1854911751041453,70,1970
D7A,0.42000000000000004,17.0,3.0,0.1751983678747773,70,1970
D7A,0.42000000000000004,17.0,4.0,0.16888557629053594,70,1970
D7A,0.42000000000000004,17.0,5.0,0.164643784362553,70,1970
D7A,0.41500000000000004,17.0,0.0,0.24195968218659708,70,1970
D7A,0.41500000000000004,17.0,1.0,0.20443180919685355,70,1970
D7A,0.41500000000000004,17.0,2.0,0.1854911751041453,70,1970
D7A,0.41500000000000004,17.0,3.0,0.1751983678747773,70,1970
D7A,0.41500000000000004,17.0,4.0,0.16888557629053594,70,1970
D7A,0.41500000000000004,17.0,5.0,0.164643784362553,70,1970
D7A,0.41000000000000003,17.0,0.0,0.24195968218659708,70,1970
D7A,0.41000000000000003,17.0,1.0,0.20443180919685355,70,1970
D7A,0.41000000000000003,17.0,2.0,0.1854911751041453,70,1970
D7A,0.41000000000000003,17.0,3.0,0.1751983678747773,70,1970
D7A,0.41000000000000003,17.0,4.0,0.16888557629053594,70,1970
D7A,0.41000000000000003,17.0,5.0,0.164643784362553,70,1970
D7A,0.405,17.0,0.0,0.24195968218659708,70,1970
D7A,0.405,17.0,1.0,0.20443180919685355,70,1970
D7A,0.405,17.0,2.0,0.1854911751041453,70,1970
D7A,0.405,17.0,3.0,0.1751983678747773,70,1970
D7A,0.405,17.0,4.0,0.16888557629053594,70,1970
D7A,0.405,17.0,5.0,0.164643784362553,70,1970
D7A,0.4,18.0,0.0,0.24834279328327208,68,1849
D7A,0.4,18.0,1.0,0.20425559758828574,68,1849
D7A,0.4,18.0,2.0,0.18297844933019944,68,1849
D7A,0.4,18.0,3.0,0.17165976061331079,68,1849
D7A,0.4,18.0,4.0,0.16479141911477885,68,1849
D7A,0.4,18.0,5.0,0.16022711180914007,68,1849
D7A,0.395,18.0,0.0,0.24834279328327208,68,1849
D7A,0.395,18.0,1.0,0.20425559758828574,68,1849
D7A,0.395,18.0,2.0,0.18297844933019944,68,1849
D7A,0.395,18.0,3.0,0.17165976061331079,68,1849
D7A,0.395,18.0,4.0,0.16479141911477885,68,1849
D7A,0.395,18.0,5.0,0.16022711180914007,68,1849
D7A,0.39,18.0,0.0,0.24834279328327208,68,1849
D7A,0.39,18.0,1.0,0.20425559758828574,68,1849
D7A,0.39,18.0,2.0,0.18297844933019944,68,1849
D7A,0.39,18.0,3.0,0.17165976061331079,68,1849
D7A,0.39,18.0,4.0,0.16479141911477885,68,1849
D7A,0.39,18.0,5.0,0.16022711180914007,68,1849
D7A,0.385,18.0,0.0,0.24834279328327208,68,1849
D7A,0.385,18.0,1.0,0.20425559758828574,68,1849
D7A,0.385,18.0,2.0,0.18297844933019944,68,1849
D7A,0.385,18.0,3.0,0.17165976061331079,68,1849
D7A,0.385,18.0,4.0,0.16479141911477885,68,1849
D7A,0.385,18.0,5.0,0.16022711180914007,68,1849
D7A,0.38,19.0,0.0,0.27298097160853063,59,1739
D7A,0.38,19.0,1.0,0.22523952462129315,59,1739
D7A,0.38,19.0,2.0,0.20333863217284426,59,1739
D7A,0.38,19.0,3.0,0.19166793697849868,59,1739
D7A,0.38,19.0,4.0,0.1844584318686056,59,1739
D7A,0.38,19.0,5.0,0.17960092403457348,59,1739
D7A,0.375,19.0,0.0,0.27298097160853063,59,1739
D7A,0.375,19.0,1.0,0.22523952462129315,59,1739
D7A,0.375,19.0,2.0,0.20333863217284426,59,1739
D7A,0.375,19.0,3.0,0.19166793697849868,59,1739
D7A,0.375,19.0,4.0,0.1844584318686056,59,1739
D7A,0.375,19.0,5.0,0.17960092403457348,59,1739
D7A,0.37,19.0,0.0,0.27298097160853063,59,1739
D7A,0.37,19.0,1.0,0.22523952462129315,59,1739
D7A,0.37,19.0,2.0,0.20333863217284426,59,1739
D7A,0.37,19.0,3.0,0.19166793697849868,59,1739
D7A,0.37,19.0,4.0,0.1844584318686056,59,1739
D7A,0.37,19.0,5.0,0.17960092403457348,59,1739
D7A,0.365,19.0,0.0,0.27298097160853063,59,1739
D7A,0.365,19.0,1.0,0.22523952462129315,59,1739
D7A,0.365,19.0,2.0,0.20333863217284426,59,1739
D7A,0.365,19.0,3.0,0.19166793697849868,59,1739
D7A,0.365,19.0,4.0,0.1844584318686056,59,1739
D7A,0.365,19.0,5.0,0.17960092403457348,59,1739
D7A,0.36,20.0,0.0,0.27003068098261673,53,1647
D7A,0.36,20.0,1.0,0.22590488753379848,53,1647
D7A,0.36,20.0,2.0,0.20453637255353757,53,1647
D7A,0.36,20.0,3.0,0.19264294991927472,53,1647
D7A,0.36,20.0,4.0,0.18525303037072693,53,1647
D7A,0.36,20.0,5.0,0.18029828184723104,53,1647
D7A,0.355,20.0,0.0,0.27003068098261673,53,1647
D7A,0.355,20.0,1.0,0.22590488753379848,53,1647
D7A,0.355,20.0,2.0,0.20453637255353757,53,1647
D7A,0.355,20.0,3.0,0.19264294991927472,53,1647
D7A,0.355,20.0,4.0,0.18525303037072693,53,1647
D7A,0.355,20.0,5.0,0.18029828184723104,53,1647
D7A,0.35,20.0,0.0,0.27003068098261673,53,1647
D7A,0.35,20.0,1.0,0.22590488753379848,53,1647
D7A,0.35,20.0,2.0,0.20453637255353757,53,1647
D7A,0.35,20.0,3.0,0.19264294991927472,53,1647
D7A,0.35,20.0,4.0,0.18525303037072693,53,1647
D7A,0.35,20.0,5.0,0.18029828184723104,53,1647
D7A,0.345,21.0,0.0,0.28459672059924224,52,1580
D7A,0.345,21.0,1.0,0.23715307328978497,52,1580
D7A,0.345,21.0,2.0,0.21411404175295765,52,1580
D7A,0.345,21.0,3.0,0.20140636662778452,52,1580
D7A,0.345,21.0,4.0,0.1935679538866941,52,1580
D7A,0.345,21.0,5.0,0.18833128020494944,52,1580
D7A,0.33999999999999997,21.0,0.0,0.28459672059924224,52,1580
D7A,0.33999999999999997,21.0,1.0,0.23715307328978497,52,1580
D7A,0.33999999999999997,21.0,2.0,0.21411404175295765,52,1580
D7A,0.33999999999999997,21.0,3.0,0.20140636662778452,52,1580
D7A,0.33999999999999997,21.0,4.0,0.1935679538866941,52,1580
D7A,0.33999999999999997,21.0,5.0,0.18833128020494944,52,1580
D7A,0.33499999999999996,21.0,0.0,0.28459672059924224,52,1580
D7A,0.33499999999999996,21.0,1.0,0.23715307328978497,52,1580
D7A,0.33499999999999996,21.0,2.0,0.21411404175295765,52,1580
D7A,0.33499999999999996,21.0,3.0,0.20140636662778452,52,1580
D7A,0.33499999999999996,21.0,4.0,0.1935679538866941,52,1580
D7A,0.33499999999999996,21.0,5.0,0.18833128020494944,52,1580
D7A,0.32999999999999996,21.0,0.0,0.28459672059924224,52,1580
D7A,0.32999999999999996,21.0,1.0,0.23715307328978497,52,1580
D7A,0.32999999999999996,21.0,2.0,0.21411404175295765,52,1580
D7A,0.32999999999999996,21.0,3.0,0.20140636662778452,52,1580
D7A,0.32999999999999996,21.0,4.0,0.1935679538866941,52,1580
D7A,0.32999999999999996,21.0,5.0,0.18833128020494944,52,1580
D7A,0.32499999999999996,22.0,0.0,0.3143949758345481,51,1505
D7A,0.32499999999999996,22.0,1.0,0.26247050933000454,51,1505
D7A,0.32499999999999996,22.0,2.0,0.23716611524552272,51,1505
D7A,0.32499999999999996,22.0,3.0,0.22323824781475174,51,1505
D7A,0.32499999999999996,22.0,4.0,0.2146524098309235,51,1505
D7A,0.32499999999999996,22.0,5.0,0.2089028468405351,51,1505
D7A,0.31999999999999995,22.0,0.0,0.3143949758345481,51,1505
D7A,0.31999999999999995,22.0,1.0,0.26247050933000454,51,1505
D7A,0.31999999999999995,22.0,2.0,0.23716611524552272,51,1505
D7A,0.31999999999999995,22.0,3.0,0.22323824781475174,51,1505
D7A,0.31999999999999995,22.0,4.0,0.2146524098309235,51,1505
D7A,0.31999999999999995,22.0,5.0,0.2089028468405351,51,1505
D7A,0.31499999999999995,22.0,0.0,0.3143949758345481,51,1505
D7A,0.31499999999999995,22.0,1.0,0.26247050933000454,51,1505
D7A,0.31499999999999995,22.0,2.0,0.23716611524552272,51,1505
D7A,0.31499999999999995,22.0,3.0,0.22323824781475174,51,1505
D7A,0.31499999999999995,22.0,4.0,0.2146524098309235,51,1505
D7A,0.31499999999999995,22.0,5.0,0.2089028468405351,51,1505
D7A,0.30999999999999994,23.0,0.0,0.31587953845051603,46,1433
D7A,0.30999999999999994,23.0,1.0,0.2533451785952992,46,1433
D7A,0.30999999999999994,23.0,2.0,0.22497912539938922,46,1433
D7A,0.30999999999999994,23.0,3.0,0.21038978722849705,46,1433
D7A,0.30999999999999994,23.0,4.0,0.20178693770233802,46,1433
D7A,0.30999999999999994,23.0,5.0,0.1961788465807445,46,1433
D7A,0.30499999999999994,23.0,0.0,0.31587953845051603,46,1433
D7A,0.30499999999999994,23.0,1.0,0.2533451785952992,46,1433
D7A,0.30499999999999994,23.0,2.0,0.22497912539938922,46,1433
D7A,0.30499999999999994,23.0,3.0,0.21038978722849705,46,1433
D7A,0.30499999999999994,23.0,4.0,0.20178693770233802,46,1433
D7A,0.30499999999999994,23.0,5.0,0.1961788465807445,46,1433
D7A,0.29999999999999993,23.0,0.0,0.31587953845051603,46,1433
D7A,0.29999999999999993,23.0,1.0,0.2533451785952992,46,1433
D7A,0.29999999999999993,23.0,2.0,0.22497912539938922,46,1433
D7A,0.29999999999999993,23.0,3.0,0.21038978722849705,46,1433
D7A,0.29999999999999993,23.0,4.0,0.20178693770233802,46,1433
D7A,0.29999999999999993,23.0,5.0,0.1961788465807445,46,1433
D7A,0.29500000000000004,24.0,0.0,0.3317844506566336,42,1368
D7A,0.29500000000000004,24.0,1.0,0.2661467213894745,42,1368
D7A,0.29500000000000004,24.0,2.0,0.23772302145396668,42,1368
D7A,0.29500000000000004,24.0,3.0,0.2228815331179707,42,1368
D7A,0.29500000000000004,24.0,4.0,0.21391973547750626,42,1368
D7A,0.29500000000000004,24.0,5.0,0.20798799618243044,42,1368
D7A,0.29000000000000004,24.0,0.0,0.3317844506566336,42,1368
D7A,0.29000000000000004,24.0,1.0,0.2661467213894745,42,1368
D7A,0.29000000000000004,24.0,2.0,0.23772302145396668,42,1368
D7A,0.29000000000000004,24.0,3.0,0.2228815331179707,42,1368
D7A,0.29000000000000004,24.0,4.0,0.21391973547750626,42,1368
D7A,0.29000000000000004,24.0,5.0,0.20798799618243044,42,1368
D7A,0.28500000000000003,25.0,0.0,0.3088711646017961,41,1308
D7A,0.28500000000000003,25.0,1.0,0.2506863149157387,41,1308
D7A,0.28500000000000003,25.0,2.0,0.22407442340143413,41,1308
D7A,0.28500000000000003,25.0,3.0,0.20977292442775608,41,1308
D7A,0.28500000000000003,25.0,4.0,0.20104172386755215,41,1308
D7A,0.28500000000000003,25.0,5.0,0.19522904871861183,41,1308
D7A,0.28,25.0,0.0,0.3088711646017961,41,1308
D7A,0.28,25.0,1.0,0.2506863149157387,41,1308
D7A,0.28,25.0,2.0,0.22407442340143413,41,1308
D7A,0.28,25.0,3.0,0.20977292442775608,41,1308
D7A,0.28,25.0,4.0,0.20104172386755215,41,1308
D7A,0.28,25.0,5.0,0.19522904871861183,41,1308
D7A,0.275,25.0,0.0,0.3088711646017961,41,1308
D7A,0.275,25.0,1.0,0.2506863149157387,41,1308
D7A,0.275,25.0,2.0,0.22407442340143413,41,1308
D7A,0.275,25.0,3.0,0.20977292442775608,41,1308
D7A,0.275,25.0,4.0,0.20104172386755215,41,1308
D7A,0.275,25.0,5.0,0.19522904871861183,41,1308
D7A,0.27,26.0,0.0,0.3124319211417793,40,1256
D7A,0.27,26.0,1.0,0.25168127419540387,40,1256
D7A,0.27,26.0,2.0,0.22464687131366046,40,1256
D7A,0.27,26.0,3.0,0.2102853790668743,40,1256
