percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.77,6.0,2172,47.506561679790025,138,117,117,0.017668043046071835,0.18916230742630064,0.07755011452433062,0.011307814135819954
0.765,6.0,2172,47.506561679790025,138,117,117,0.017668043046071835,0.18916230742630064,0.07755011452433062,0.011307814135819954
0.76,6.0,2172,47.506561679790025,138,117,117,0.017668043046071835,0.18916230742630064,0.07755011452433062,0.011307814135819954
0.755,7.0,2043,44.68503937007874,138,114,114,0.021749079781561986,0.2133869886184039,0.09212753904425877,0.011154839677406117
0.75,7.0,2043,44.68503937007874,138,114,114,0.021749079781561986,0.2133869886184039,0.09212753904425877,0.011154839677406117
0.745,7.0,2043,44.68503937007874,138,114,114,0.021749079781561986,0.2133869886184039,0.09212753904425877,0.011154839677406117
0.74,7.0,2043,44.68503937007874,138,114,114,0.021749079781561986,0.2133869886184039,0.09212753904425877,0.011154839677406117
0.735,7.0,2043,44.68503937007874,138,114,114,0.021749079781561986,0.2133869886184039,0.09212753904425877,0.011154839677406117
0.73,7.0,2043,44.68503937007874,138,114,114,0.021749079781561986,0.2133869886184039,0.09212753904425877,0.011154839677406117
0.725,7.0,2043,44.68503937007874,138,114,114,0.021749079781561986,0.2133869886184039,0.09212753904425877,0.011154839677406117
0.72,7.0,2043,44.68503937007874,138,114,114,0.021749079781561986,0.2133869886184039,0.09212753904425877,0.011154839677406117
0.715,7.0,2043,44.68503937007874,138,114,114,0.021749079781561986,0.2133869886184039,0.09212753904425877,0.011154839677406117
0.71,8.0,1910,41.77602799650044,138,111,111,0.027753739085172535,0.23615018524885695,0.10149836428069821,0.012103466214621947
0.7050000000000001,8.0,1910,41.77602799650044,138,111,111,0.027753739085172535,0.23615018524885695,0.10149836428069821,0.012103466214621947
0.7,8.0,1910,41.77602799650044,138,111,111,0.027753739085172535,0.23615018524885695,0.10149836428069821,0.012103466214621947
0.6950000000000001,8.0,1910,41.77602799650044,138,111,111,0.027753739085172535,0.23615018524885695,0.10149836428069821,0.012103466214621947
0.69,8.0,1910,41.77602799650044,138,111,111,0.027753739085172535,0.23615018524885695,0.10149836428069821,0.012103466214621947
0.685,8.0,1910,41.77602799650044,138,111,111,0.027753739085172535,0.23615018524885695,0.10149836428069821,0.012103466214621947
0.6799999999999999,8.0,1910,41.77602799650044,138,111,111,0.027753739085172535,0.23615018524885695,0.10149836428069821,0.012103466214621947
0.675,8.0,1910,41.77602799650044,138,111,111,0.027753739085172535,0.23615018524885695,0.10149836428069821,0.012103466214621947
0.6699999999999999,9.0,1800,39.37007874015748,138,106,106,0.032122582984693226,0.26727644756040014,0.1105359287278265,0.01666293366126732
0.665,9.0,1800,39.37007874015748,138,106,106,0.032122582984693226,0.26727644756040014,0.1105359287278265,0.01666293366126732
0.6599999999999999,9.0,1800,39.37007874015748,138,106,106,0.032122582984693226,0.26727644756040014,0.1105359287278265,0.01666293366126732
0.655,9.0,1800,39.37007874015748,138,106,106,0.032122582984693226,0.26727644756040014,0.1105359287278265,0.01666293366126732
0.6499999999999999,9.0,1800,39.37007874015748,138,106,106,0.032122582984693226,0.26727644756040014,0.1105359287278265,0.01666293366126732
0.645,9.0,1800,39.37007874015748,138,106,106,0.032122582984693226,0.26727644756040014,0.1105359287278265,0.01666293366126732
0.64,9.0,1800,39.37007874015748,138,106,106,0.032122582984693226,0.26727644756040014,0.1105359287278265,0.01666293366126732
0.635,9.0,1800,39.37007874015748,138,106,106,0.032122582984693226,0.26727644756040014,0.1105359287278265,0.01666293366126732
0.63,10.0,1676,36.657917760279965,138,99,99,0.033728222747074765,0.277534965034965,0.12797907772996084,0.017905770882260814
