,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
707,BL6-BALBc_HTxB,0.12,0.0,5.0,-0.024243802389612584,12,132
708,BL6-BALBc_HTxB,0.11499999999999999,0.0,0.0,0.008852234795423112,12,132
709,BL6-BALBc_HTxB,0.11499999999999999,0.0,1.0,-0.007413356068083392,12,132
710,BL6-BALBc_HTxB,0.11499999999999999,0.0,2.0,-0.019638605346912825,12,132
711,BL6-BALBc_HTxB,0.11499999999999999,0.0,5.0,-0.024243802389612584,12,132
712,BL6-BALBc_HTxB,0.10999999999999999,0.0,0.0,0.008852234795423112,12,132
713,BL6-BALBc_HTxB,0.10999999999999999,0.0,1.0,-0.007413356068083392,12,132
714,BL6-BALBc_HTxB,0.10999999999999999,0.0,2.0,-0.019638605346912825,12,132
715,BL6-BALBc_HTxB,0.10999999999999999,0.0,5.0,-0.024243802389612584,12,132
716,BL6-BALBc_HTxB,0.10499999999999998,0.0,0.0,0.008852234795423112,12,132
717,BL6-BALBc_HTxB,0.10499999999999998,0.0,1.0,-0.007413356068083392,12,132
718,BL6-BALBc_HTxB,0.10499999999999998,0.0,2.0,-0.019638605346912825,12,132
719,BL6-BALBc_HTxB,0.10499999999999998,0.0,5.0,-0.024243802389612584,12,132
720,BL6-BALBc_HTxB,0.09999999999999998,0.0,0.0,0.008852234795423112,12,132
721,BL6-BALBc_HTxB,0.09999999999999998,0.0,1.0,-0.007413356068083392,12,132
722,BL6-BALBc_HTxB,0.09999999999999998,0.0,2.0,-0.019638605346912825,12,132
723,BL6-BALBc_HTxB,0.09999999999999998,0.0,5.0,-0.024243802389612584,12,132
724,BL6-BALBc_HTxB,0.09499999999999997,0.0,0.0,0.008852234795423112,12,132
725,BL6-BALBc_HTxB,0.09499999999999997,0.0,1.0,-0.007413356068083392,12,132
726,BL6-BALBc_HTxB,0.09499999999999997,0.0,2.0,-0.019638605346912825,12,132
727,BL6-BALBc_HTxB,0.09499999999999997,0.0,5.0,-0.024243802389612584,12,132
728,BL6-BALBc_HTxB,0.08999999999999997,0.0,0.0,0.008852234795423112,12,132
729,BL6-BALBc_HTxB,0.08999999999999997,0.0,1.0,-0.007413356068083392,12,132
730,BL6-BALBc_HTxB,0.08999999999999997,0.0,2.0,-0.019638605346912825,12,132
731,BL6-BALBc_HTxB,0.08999999999999997,0.0,5.0,-0.024243802389612584,12,132
732,BL6-BALBc_HTxB,0.08499999999999996,0.0,0.0,0.008852234795423112,12,132
733,BL6-BALBc_HTxB,0.08499999999999996,0.0,1.0,-0.007413356068083392,12,132
734,BL6-BALBc_HTxB,0.08499999999999996,0.0,2.0,-0.019638605346912825,12,132
735,BL6-BALBc_HTxB,0.08499999999999996,0.0,5.0,-0.024243802389612584,12,132
736,BL6-BALBc_HTxB,0.07999999999999996,0.0,0.0,0.008852234795423112,12,132
737,BL6-BALBc_HTxB,0.07999999999999996,0.0,1.0,-0.007413356068083392,12,132
738,BL6-BALBc_HTxB,0.07999999999999996,0.0,2.0,-0.019638605346912825,12,132
739,BL6-BALBc_HTxB,0.07999999999999996,0.0,5.0,-0.024243802389612584,12,132
740,BL6-BALBc_HTxB,0.07499999999999996,0.0,0.0,0.008852234795423112,12,132
741,BL6-BALBc_HTxB,0.07499999999999996,0.0,1.0,-0.007413356068083392,12,132
742,BL6-BALBc_HTxB,0.07499999999999996,0.0,2.0,-0.019638605346912825,12,132
743,BL6-BALBc_HTxB,0.07499999999999996,0.0,5.0,-0.024243802389612584,12,132
744,BL6-BALBc_HTxB,0.06999999999999995,0.0,0.0,0.008852234795423112,12,132
745,BL6-BALBc_HTxB,0.06999999999999995,0.0,1.0,-0.007413356068083392,12,132
746,BL6-BALBc_HTxB,0.06999999999999995,0.0,2.0,-0.019638605346912825,12,132
747,BL6-BALBc_HTxB,0.06999999999999995,0.0,5.0,-0.024243802389612584,12,132
748,BL6-BALBc_HTxB,0.06499999999999995,0.0,0.0,0.008852234795423112,12,132
749,BL6-BALBc_HTxB,0.06499999999999995,0.0,1.0,-0.007413356068083392,12,132
750,BL6-BALBc_HTxB,0.06499999999999995,0.0,2.0,-0.019638605346912825,12,132
751,BL6-BALBc_HTxB,0.06499999999999995,0.0,5.0,-0.024243802389612584,12,132
752,BL6-BALBc_HTxB,0.05999999999999994,0.0,0.0,0.008852234795423112,12,132
753,BL6-BALBc_HTxB,0.05999999999999994,0.0,1.0,-0.007413356068083392,12,132
754,BL6-BALBc_HTxB,0.05999999999999994,0.0,2.0,-0.019638605346912825,12,132
755,BL6-BALBc_HTxB,0.05999999999999994,0.0,5.0,-0.024243802389612584,12,132
756,BL6-BALBc_HTxB,0.05499999999999994,0.0,0.0,0.008852234795423112,12,132
757,BL6-BALBc_HTxB,0.05499999999999994,0.0,1.0,-0.007413356068083392,12,132
758,BL6-BALBc_HTxB,0.05499999999999994,0.0,2.0,-0.019638605346912825,12,132
759,BL6-BALBc_HTxB,0.05499999999999994,0.0,5.0,-0.024243802389612584,12,132
760,BL6-BALBc_HTxB,0.04999999999999993,0.0,0.0,0.008852234795423112,12,132
761,BL6-BALBc_HTxB,0.04999999999999993,0.0,1.0,-0.007413356068083392,12,132
762,BL6-BALBc_HTxB,0.04999999999999993,0.0,2.0,-0.019638605346912825,12,132
763,BL6-BALBc_HTxB,0.04999999999999993,0.0,5.0,-0.024243802389612584,12,132
764,BL6-BALBc_HTxB,0.04499999999999993,0.0,0.0,0.008852234795423112,12,132
