,percentile,thresh_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0,1.0,5.0,161,100.0,19,19,19,0.0,0.0,0.0,0.0
1,0.995,3.079999999999984,160,99.37888198757764,19,18,18,0.0,0.0,0.0,0.0
2,0.99,2.079999999999984,159,98.75776397515529,19,18,18,0.0,0.0,0.0015270509186018726,-0.0006759500343072538
3,0.985,2.0,159,98.75776397515529,19,18,18,0.0,0.0,0.0015270509186018726,-0.0006759500343072538
4,0.98,2.0,159,98.75776397515529,19,18,18,0.0,0.0,0.0015270509186018726,-0.0006759500343072538
5,0.975,2.0,159,98.75776397515529,19,18,18,0.0,0.0,0.0015270509186018726,-0.0006759500343072538
6,0.97,2.0,159,98.75776397515529,19,18,18,0.0,0.0,0.0015270509186018726,-0.0006759500343072538
7,0.965,2.0,159,98.75776397515529,19,18,18,0.0,0.0,0.0015270509186018726,-0.0006759500343072538
8,0.96,2.0,159,98.75776397515529,19,18,18,0.0,0.0,0.0015270509186018726,-0.0006759500343072538
9,0.955,2.0,159,98.75776397515529,19,18,18,0.0,0.0,0.0015270509186018726,-0.0006759500343072538
10,0.95,2.0,159,98.75776397515529,19,18,18,0.0,0.0,0.0015270509186018726,-0.0006759500343072538
11,0.945,2.0,159,98.75776397515529,19,18,18,0.0,0.0,0.0015270509186018726,-0.0006759500343072538
12,0.94,2.0,159,98.75776397515529,19,18,18,0.0,0.0,0.0015270509186018726,-0.0006759500343072538
13,0.935,1.5200000000000102,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
14,0.9299999999999999,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
15,0.925,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
16,0.92,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
17,0.915,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
18,0.91,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
19,0.905,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
20,0.9,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
21,0.895,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
22,0.89,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
23,0.885,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
24,0.88,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
25,0.875,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
26,0.87,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
27,0.865,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
28,0.86,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
29,0.855,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
30,0.85,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
31,0.845,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
32,0.84,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
33,0.835,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
34,0.83,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
35,0.825,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
36,0.8200000000000001,1.0,151,93.7888198757764,19,15,15,0.0,0.0,0.0003988248721744784,-0.0017807725082102043
37,0.815,0.47999999999998977,131,81.36645962732919,19,13,13,9.912407873824414e-05,0.04381847253098254,-0.04704994814099321,-4.1662725558500036e-05
38,0.81,0.0,131,81.36645962732919,19,13,13,9.912407873824414e-05,0.04381847253098254,-0.04704994814099321,-4.1662725558500036e-05
