percentile,Ts_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
1.0,16.0,1306,100.0,131,131,131,0.0,0.0,0.0,0.0
0.99,6.0,1293,99.00459418070444,131,130,130,0.0,0.0,-0.0024630538853419133,0.0002722104089634393
0.98,5.0,1289,98.69831546707503,131,130,130,0.0,0.0,-0.0030064638586947225,0.0002757909802930174
0.97,4.0,1275,97.62633996937213,131,128,128,0.0,0.0,-0.004628982690506281,-0.0005957356281622995
0.96,3.0,1254,96.01837672281776,131,125,125,0.0,0.0,-0.005649427577619885,-0.0010344246067873573
0.95,3.0,1254,96.01837672281776,131,125,125,0.0,0.0,-0.005649427577619885,-0.0010344246067873573
0.94,3.0,1254,96.01837672281776,131,125,125,0.0,0.0,-0.005649427577619885,-0.0010344246067873573
0.9299999999999999,2.0,1215,93.03215926493108,131,123,123,0.0,0.0,-0.003268216530817473,0.00016978505438143522
0.92,2.0,1215,93.03215926493108,131,123,123,0.0,0.0,-0.003268216530817473,0.00016978505438143522
0.91,2.0,1215,93.03215926493108,131,123,123,0.0,0.0,-0.003268216530817473,0.00016978505438143522
0.9,2.0,1215,93.03215926493108,131,123,123,0.0,0.0,-0.003268216530817473,0.00016978505438143522
0.89,2.0,1215,93.03215926493108,131,123,123,0.0,0.0,-0.003268216530817473,0.00016978505438143522
0.88,2.0,1215,93.03215926493108,131,123,123,0.0,0.0,-0.003268216530817473,0.00016978505438143522
0.87,1.349999999999909,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.86,1.0,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.85,1.0,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.84,1.0,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.83,1.0,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.8200000000000001,1.0,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.81,1.0,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.8,1.0,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.79,1.0,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.78,1.0,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.77,1.0,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.76,1.0,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.75,1.0,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.74,1.0,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.73,1.0,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.72,1.0,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.71,1.0,1136,86.98315467075038,131,112,112,9.21536928180644e-05,0.022205709441925306,-0.011547865164886234,0.0019748137230220673
0.7,0.0,920,70.44410413476264,131,79,79,0.0007257578592894109,0.05916436094174219,-0.04401833750238464,0.0036454501326433535
0.69,0.0,920,70.44410413476264,131,79,79,0.0007257578592894109,0.05916436094174219,-0.04401833750238464,0.0036454501326433535
0.6799999999999999,0.0,920,70.44410413476264,131,79,79,0.0007257578592894109,0.05916436094174219,-0.04401833750238464,0.0036454501326433535
0.6699999999999999,0.0,920,70.44410413476264,131,79,79,0.0007257578592894109,0.05916436094174219,-0.04401833750238464,0.0036454501326433535
0.6599999999999999,0.0,920,70.44410413476264,131,79,79,0.0007257578592894109,0.05916436094174219,-0.04401833750238464,0.0036454501326433535
0.6499999999999999,0.0,920,70.44410413476264,131,79,79,0.0007257578592894109,0.05916436094174219,-0.04401833750238464,0.0036454501326433535
0.64,0.0,920,70.44410413476264,131,79,79,0.0007257578592894109,0.05916436094174219,-0.04401833750238464,0.0036454501326433535
0.63,0.0,920,70.44410413476264,131,79,79,0.0007257578592894109,0.05916436094174219,-0.04401833750238464,0.0036454501326433535
0.62,0.0,920,70.44410413476264,131,79,79,0.0007257578592894109,0.05916436094174219,-0.04401833750238464,0.0036454501326433535
0.61,0.0,920,70.44410413476264,131,79,79,0.0007257578592894109,0.05916436094174219,-0.04401833750238464,0.0036454501326433535
0.6,0.0,920,70.44410413476264,131,79,79,0.0007257578592894109,0.05916436094174219,-0.04401833750238464,0.0036454501326433535
0.59,0.0,920,70.44410413476264,131,79,79,0.0007257578592894109,0.05916436094174219,-0.04401833750238464,0.0036454501326433535
0.5800000000000001,0.0,920,70.44410413476264,131,79,79,0.0007257578592894109,0.05916436094174219,-0.04401833750238464,0.0036454501326433535
0.5700000000000001,0.0,920,70.44410413476264,131,79,79,0.0007257578592894109,0.05916436094174219,-0.04401833750238464,0.0036454501326433535
0.56,0.0,920,70.44410413476264,131,79,79,0.0007257578592894109,0.05916436094174219,-0.04401833750238464,0.0036454501326433535
0.55,0.0,920,70.44410413476264,131,79,79,0.0007257578592894109,0.05916436094174219,-0.04401833750238464,0.0036454501326433535
