sample,percentile,thresh_tcrbeta,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7C,0.925,3.0,3.0,0.022658231995292738,140,4883
D7C,0.925,3.0,4.0,0.02159343557910297,140,4883
D7C,0.925,3.0,5.0,0.020853849137903585,140,4883
D7C,0.92,3.0,0.0,0.03480818622292869,140,4883
D7C,0.92,3.0,1.0,0.027617866356184628,140,4883
D7C,0.92,3.0,2.0,0.024343222574418722,140,4883
D7C,0.92,3.0,3.0,0.022658231995292738,140,4883
D7C,0.92,3.0,4.0,0.02159343557910297,140,4883
D7C,0.92,3.0,5.0,0.020853849137903585,140,4883
D7C,0.915,3.0,0.0,0.03480818622292869,140,4883
D7C,0.915,3.0,1.0,0.027617866356184628,140,4883
D7C,0.915,3.0,2.0,0.024343222574418722,140,4883
D7C,0.915,3.0,3.0,0.022658231995292738,140,4883
D7C,0.915,3.0,4.0,0.02159343557910297,140,4883
D7C,0.915,3.0,5.0,0.020853849137903585,140,4883
D7C,0.91,3.0,0.0,0.03480818622292869,140,4883
D7C,0.91,3.0,1.0,0.027617866356184628,140,4883
D7C,0.91,3.0,2.0,0.024343222574418722,140,4883
D7C,0.91,3.0,3.0,0.022658231995292738,140,4883
D7C,0.91,3.0,4.0,0.02159343557910297,140,4883
D7C,0.91,3.0,5.0,0.020853849137903585,140,4883
D7C,0.905,3.0,0.0,0.03480818622292869,140,4883
D7C,0.905,3.0,1.0,0.027617866356184628,140,4883
D7C,0.905,3.0,2.0,0.024343222574418722,140,4883
D7C,0.905,3.0,3.0,0.022658231995292738,140,4883
D7C,0.905,3.0,4.0,0.02159343557910297,140,4883
D7C,0.905,3.0,5.0,0.020853849137903585,140,4883
D7C,0.9,3.0,0.0,0.03480818622292869,140,4883
D7C,0.9,3.0,1.0,0.027617866356184628,140,4883
D7C,0.9,3.0,2.0,0.024343222574418722,140,4883
D7C,0.9,3.0,3.0,0.022658231995292738,140,4883
D7C,0.9,3.0,4.0,0.02159343557910297,140,4883
D7C,0.9,3.0,5.0,0.020853849137903585,140,4883
D7C,0.895,3.0,0.0,0.03480818622292869,140,4883
D7C,0.895,3.0,1.0,0.027617866356184628,140,4883
D7C,0.895,3.0,2.0,0.024343222574418722,140,4883
D7C,0.895,3.0,3.0,0.022658231995292738,140,4883
D7C,0.895,3.0,4.0,0.02159343557910297,140,4883
D7C,0.895,3.0,5.0,0.020853849137903585,140,4883
D7C,0.89,3.0,0.0,0.03480818622292869,140,4883
D7C,0.89,3.0,1.0,0.027617866356184628,140,4883
D7C,0.89,3.0,2.0,0.024343222574418722,140,4883
D7C,0.89,3.0,3.0,0.022658231995292738,140,4883
D7C,0.89,3.0,4.0,0.02159343557910297,140,4883
D7C,0.89,3.0,5.0,0.020853849137903585,140,4883
D7C,0.885,4.0,0.0,0.04714543873731009,138,4672
D7C,0.885,4.0,1.0,0.03696739243597376,138,4672
D7C,0.885,4.0,2.0,0.031932684621887544,138,4672
D7C,0.885,4.0,3.0,0.029383284914360513,138,4672
D7C,0.885,4.0,4.0,0.027864339104125405,138,4672
D7C,0.885,4.0,5.0,0.026861664695224916,138,4672
D7C,0.88,4.0,0.0,0.04714543873731009,138,4672
D7C,0.88,4.0,1.0,0.03696739243597376,138,4672
D7C,0.88,4.0,2.0,0.031932684621887544,138,4672
D7C,0.88,4.0,3.0,0.029383284914360513,138,4672
D7C,0.88,4.0,4.0,0.027864339104125405,138,4672
D7C,0.88,4.0,5.0,0.026861664695224916,138,4672
D7C,0.875,4.0,0.0,0.04714543873731009,138,4672
D7C,0.875,4.0,1.0,0.03696739243597376,138,4672
D7C,0.875,4.0,2.0,0.031932684621887544,138,4672
D7C,0.875,4.0,3.0,0.029383284914360513,138,4672
D7C,0.875,4.0,4.0,0.027864339104125405,138,4672
D7C,0.875,4.0,5.0,0.026861664695224916,138,4672
D7C,0.87,4.0,0.0,0.04714543873731009,138,4672
D7C,0.87,4.0,1.0,0.03696739243597376,138,4672
D7C,0.87,4.0,2.0,0.031932684621887544,138,4672
D7C,0.87,4.0,3.0,0.029383284914360513,138,4672
D7C,0.87,4.0,4.0,0.027864339104125405,138,4672
D7C,0.87,4.0,5.0,0.026861664695224916,138,4672
D7C,0.865,4.0,0.0,0.04714543873731009,138,4672
D7C,0.865,4.0,1.0,0.03696739243597376,138,4672
