percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.5700000000000001,12.0,1636,31.15003808073115,146,99,99,0.04119466822048623,0.26948051948051943,0.1592451990500396,0.05084281843081538
0.565,12.0,1636,31.15003808073115,146,99,99,0.04119466822048623,0.26948051948051943,0.1592451990500396,0.05084281843081538
0.56,12.0,1636,31.15003808073115,146,99,99,0.04119466822048623,0.26948051948051943,0.1592451990500396,0.05084281843081538
0.5549999999999999,12.0,1636,31.15003808073115,146,99,99,0.04119466822048623,0.26948051948051943,0.1592451990500396,0.05084281843081538
0.55,13.0,1526,29.055597867479054,146,97,97,0.04402592180963594,0.2755208333333333,0.18132768272620647,0.05504671347911979
0.5449999999999999,13.0,1526,29.055597867479054,146,97,97,0.04402592180963594,0.2755208333333333,0.18132768272620647,0.05504671347911979
0.54,13.0,1526,29.055597867479054,146,97,97,0.04402592180963594,0.2755208333333333,0.18132768272620647,0.05504671347911979
0.5349999999999999,13.0,1526,29.055597867479054,146,97,97,0.04402592180963594,0.2755208333333333,0.18132768272620647,0.05504671347911979
0.53,13.0,1526,29.055597867479054,146,97,97,0.04402592180963594,0.2755208333333333,0.18132768272620647,0.05504671347911979
0.5249999999999999,14.0,1456,27.722772277227723,146,93,93,0.041471761429189624,0.2755208333333333,0.19513971365537708,0.05678782229364702
0.52,14.0,1456,27.722772277227723,146,93,93,0.041471761429189624,0.2755208333333333,0.19513971365537708,0.05678782229364702
0.515,14.0,1456,27.722772277227723,146,93,93,0.041471761429189624,0.2755208333333333,0.19513971365537708,0.05678782229364702
0.51,14.0,1456,27.722772277227723,146,93,93,0.041471761429189624,0.2755208333333333,0.19513971365537708,0.05678782229364702
0.505,15.0,1373,26.142421934501144,146,90,90,0.045186827252026884,0.2988051021471183,0.21824491755718356,0.0641044483527398
0.5,15.0,1373,26.142421934501144,146,90,90,0.045186827252026884,0.2988051021471183,0.21824491755718356,0.0641044483527398
0.495,15.0,1373,26.142421934501144,146,90,90,0.045186827252026884,0.2988051021471183,0.21824491755718356,0.0641044483527398
0.49,15.0,1373,26.142421934501144,146,90,90,0.045186827252026884,0.2988051021471183,0.21824491755718356,0.0641044483527398
0.485,15.0,1373,26.142421934501144,146,90,90,0.045186827252026884,0.2988051021471183,0.21824491755718356,0.0641044483527398
0.48,16.0,1302,24.790555978674792,146,87,87,0.049717253480653256,0.31285631953064974,0.23930376085532692,0.06577985204949312
0.475,16.0,1302,24.790555978674792,146,87,87,0.049717253480653256,0.31285631953064974,0.23930376085532692,0.06577985204949312
0.47,16.0,1302,24.790555978674792,146,87,87,0.049717253480653256,0.31285631953064974,0.23930376085532692,0.06577985204949312
0.46499999999999997,16.0,1302,24.790555978674792,146,87,87,0.049717253480653256,0.31285631953064974,0.23930376085532692,0.06577985204949312
0.45999999999999996,16.0,1302,24.790555978674792,146,87,87,0.049717253480653256,0.31285631953064974,0.23930376085532692,0.06577985204949312
0.45499999999999996,17.0,1222,23.26732673267327,146,82,82,0.05167672054303862,0.3069855376392774,0.24572394651120014,0.06793632905643027
0.44999999999999996,17.0,1222,23.26732673267327,146,82,82,0.05167672054303862,0.3069855376392774,0.24572394651120014,0.06793632905643027
0.44499999999999995,17.0,1222,23.26732673267327,146,82,82,0.05167672054303862,0.3069855376392774,0.24572394651120014,0.06793632905643027
0.43999999999999995,18.0,1173,22.334348819497336,146,81,81,0.05547478630439984,0.3219061139129792,0.25342930230261995,0.06915171632785759
0.43499999999999994,18.0,1173,22.334348819497336,146,81,81,0.05547478630439984,0.3219061139129792,0.25342930230261995,0.06915171632785759
0.42999999999999994,18.0,1173,22.334348819497336,146,81,81,0.05547478630439984,0.3219061139129792,0.25342930230261995,0.06915171632785759
0.42499999999999993,19.0,1131,21.534653465346533,146,80,80,0.055909075330002056,0.32458942059285323,0.25975432320735015,0.06907874230573152
0.42000000000000004,19.0,1131,21.534653465346533,146,80,80,0.055909075330002056,0.32458942059285323,0.25975432320735015,0.06907874230573152
0.41500000000000004,19.0,1131,21.534653465346533,146,80,80,0.055909075330002056,0.32458942059285323,0.25975432320735015,0.06907874230573152
0.41000000000000003,20.0,1079,20.544554455445546,146,77,77,0.05716360872132398,0.35263458700403316,0.2640350280429255,0.06869408865229008
0.405,20.0,1079,20.544554455445546,146,77,77,0.05716360872132398,0.35263458700403316,0.2640350280429255,0.06869408865229008
0.4,20.0,1079,20.544554455445546,146,77,77,0.05716360872132398,0.35263458700403316,0.2640350280429255,0.06869408865229008
0.395,20.0,1079,20.544554455445546,146,77,77,0.05716360872132398,0.35263458700403316,0.2640350280429255,0.06869408865229008
0.39,21.0,1015,19.325971058644328,146,74,74,0.058094820929796176,0.3448432579086008,0.28096171202437376,0.07405283733165491
0.385,21.0,1015,19.325971058644328,146,74,74,0.058094820929796176,0.3448432579086008,0.28096171202437376,0.07405283733165491
0.38,21.0,1015,19.325971058644328,146,74,74,0.058094820929796176,0.3448432579086008,0.28096171202437376,0.07405283733165491
0.375,22.0,961,18.297791317593298,146,68,68,0.0578849963485219,0.3438220049695943,0.29007088712523194,0.07286483783946306
0.37,22.0,961,18.297791317593298,146,68,68,0.0578849963485219,0.3438220049695943,0.29007088712523194,0.07286483783946306
0.365,22.0,961,18.297791317593298,146,68,68,0.0578849963485219,0.3438220049695943,0.29007088712523194,0.07286483783946306
0.36,23.0,920,17.517136329017518,146,65,65,0.06240725692962634,0.3719342251950947,0.29747041800126794,0.07687554460248397
0.355,23.0,920,17.517136329017518,146,65,65,0.06240725692962634,0.3719342251950947,0.29747041800126794,0.07687554460248397
0.35,23.0,920,17.517136329017518,146,65,65,0.06240725692962634,0.3719342251950947,0.29747041800126794,0.07687554460248397
0.345,24.0,880,16.755521706016754,146,63,63,0.06902512741903055,0.373999072241916,0.29554392549652053,0.07892479892465307
0.33999999999999997,24.0,880,16.755521706016754,146,63,63,0.06902512741903055,0.373999072241916,0.29554392549652053,0.07892479892465307
0.33499999999999996,25.0,851,16.203351104341202,146,59,59,0.06902512741903055,0.3672506736293912,0.330396765099115,0.08313701796382014
0.32999999999999996,25.0,851,16.203351104341202,146,59,59,0.06902512741903055,0.3672506736293912,0.330396765099115,0.08313701796382014
0.32499999999999996,26.0,821,15.632140137090632,146,58,58,0.06561378760597936,0.3621963335023469,0.3394756187887273,0.09261156281800238
0.31999999999999995,26.0,821,15.632140137090632,146,58,58,0.06561378760597936,0.3621963335023469,0.3394756187887273,0.09261156281800238
0.31499999999999995,27.0,784,14.927646610814927,146,56,56,0.07213122368184538,0.3642266604683151,0.35227439276975014,0.09244799916790415
0.30999999999999994,27.0,784,14.927646610814927,146,56,56,0.07213122368184538,0.3642266604683151,0.35227439276975014,0.09244799916790415
0.30499999999999994,28.0,755,14.375476009139376,146,52,52,0.06954932297717742,0.35291512811616227,0.3616766817562604,0.09424206121589332
0.29999999999999993,28.0,755,14.375476009139376,146,52,52,0.06954932297717742,0.35291512811616227,0.3616766817562604,0.09424206121589332
0.29500000000000004,29.0,731,13.918507235338918,146,51,51,0.0768445026812461,0.3713113275613275,0.3880218147016653,0.09756938477071905
0.29000000000000004,29.0,731,13.918507235338918,146,51,51,0.0768445026812461,0.3713113275613275,0.3880218147016653,0.09756938477071905
0.28500000000000003,30.0,705,13.423457730388423,146,50,50,0.0770278142315528,0.3658486371374403,0.38954526591224836,0.09420778293230703
0.28,30.0,705,13.423457730388423,146,50,50,0.0770278142315528,0.3658486371374403,0.38954526591224836,0.09420778293230703
0.275,31.0,683,13.004569687738005,146,47,47,0.07979174037517911,0.39028100540819,0.4043017323877977,0.09347272104138983
0.27,32.0,660,12.566641279512567,146,45,45,0.0770494947118745,0.3772677122810182,0.3835665903277334,0.08870346506071453
0.265,32.0,660,12.566641279512567,146,45,45,0.0770494947118745,0.3772677122810182,0.3835665903277334,0.08870346506071453
0.26,33.0,637,12.128712871287128,146,44,44,0.07193008400955692,0.3746826712325337,0.38038558880791845,0.0869529360672825
0.255,34.0,616,11.728865194211728,146,43,43,0.06380460743714633,0.3720976301840492,0.3903751532061083,0.0910237065213666
0.25,35.0,603,11.481340441736481,146,43,43,0.06380460743714633,0.3720976301840492,0.39468537756396993,0.09148417873072343
0.245,35.0,603,11.481340441736481,146,43,43,0.06380460743714633,0.3720976301840492,0.39468537756396993,0.09148417873072343
0.24,36.0,584,11.11957349581112,146,43,43,0.06380460743714633,0.3720976301840492,0.3985472229762538,0.09084880937756921
0.235,37.0,565,10.757806549885759,146,40,40,0.07193008400955692,0.37991620452747354,0.4072942176346559,0.08774463105017953
0.22999999999999998,38.0,547,10.415079969535416,146,40,40,0.07193008400955692,0.37991620452747354,0.4194167115180784,0.08963712458940853
0.22499999999999998,38.0,547,10.415079969535416,146,40,40,0.07193008400955692,0.37991620452747354,0.4194167115180784,0.08963712458940853
0.21999999999999997,39.0,532,10.12947448591013,146,40,40,0.07193008400955692,0.37991620452747354,0.41993402772842725,0.08971799803239283
0.21499999999999997,40.0,514,9.786747905559787,146,38,38,0.09686511746043308,0.3811893177961196,0.4432241179549215,0.09538450696226834
0.20999999999999996,41.0,503,9.577303884234578,146,37,37,0.09126242132354945,0.39028100540819,0.4341627072653727,0.09629769580549633
0.20499999999999996,43.0,478,9.101294744859102,146,35,35,0.0800555605819675,0.3720976301840492,0.4497756684053267,0.0950227437209321
0.19999999999999996,44.0,468,8.910891089108912,146,34,34,0.07665362198459869,0.3750062090117495,0.45308828392998424,0.09670330028771855
0.19499999999999995,45.0,455,8.663366336633663,146,33,33,0.07310028581835082,0.3720976301840492,0.4809683452699525,0.10769286379690858
0.18999999999999995,46.0,445,8.472962680883473,146,33,33,0.07485348164653183,0.3720976301840492,0.47926986867878024,0.10669338210880015
0.18499999999999994,47.0,426,8.11119573495811,146,32,32,0.06784724270775089,0.3611907871272345,0.47041478618585664,0.10544244214708512
0.17999999999999994,48.0,412,7.844630616907844,146,28,28,0.07745452111424966,0.37978651302339633,0.4351676058527262,0.1036125856101212
0.17499999999999993,50.0,397,7.559025133282559,146,26,26,0.08026249083030873,0.37978651302339633,0.4834669629730005,0.12560764445105127
0.16999999999999993,51.0,386,7.34958111195735,146,25,25,0.08046942107864996,0.3874753958627435,0.507063600615584,0.13160630428701517
0.16500000000000004,52.0,376,7.159177456207159,146,24,24,0.08026249083030873,0.37978651302339633,0.5308574886327567,0.14394764555958064
0.16000000000000003,54.0,361,6.873571972581874,146,20,20,0.08065981334432598,0.38544219890750153,0.5134944891981019,0.13616433324824836
0.15500000000000003,56.0,352,6.702208682406702,146,20,20,0.08277999474924869,0.3912917264429723,0.5057228504722191,0.13706702502595908
0.15000000000000002,57.0,340,6.473724295506473,146,19,19,0.08046942107864996,0.3874753958627435,0.4824123286495875,0.12842957594861343
0.14500000000000002,59.0,325,6.188118811881188,146,19,19,0.0949574900182889,0.4164508388966566,0.4821496724572603,0.1301606389165807
0.14,61.0,320,6.092916984006093,146,19,19,0.0949574900182889,0.4164508388966566,0.48550887698885165,0.1304934539919028
0.135,64.0,306,5.826351865955826,146,18,18,0.08771345554846943,0.40196311737970003,0.4684357161176886,0.12131818910481286
0.13,66.0,296,5.635948210205636,146,18,18,0.08771345554846943,0.40196311737970003,0.49183418729409717,0.11740005381299684
0.125,69.0,279,5.312261995430312,146,17,17,0.0826332450090903,0.3874753958627435,0.5273521218567727,0.1185250264383359
0.12,72.0,271,5.15993907083016,146,17,17,0.0826332450090903,0.3874753958627435,0.5278312769739327,0.11857176782544947
0.11499999999999999,76.0,256,4.874333587204874,146,17,17,0.08650363312038756,0.39275173312681083,0.5189420377237132,0.1218428007892459
0.10999999999999999,79.0,250,4.76009139375476,146,17,17,0.08650363312038756,0.39275173312681083,0.5121440403638564,0.11611105252259962
0.10499999999999998,83.64500000000044,237,4.512566641279513,146,16,16,0.08456843906473893,0.3877156089013748,0.492858441114372,0.12060767454748189
0.09999999999999998,88.0,223,4.246001523229246,146,16,16,0.0917527187472989,0.4183273886135628,0.504956030808236,0.11955358596992971
0.09499999999999997,93.0,213,4.055597867479055,146,15,15,0.09700180437421024,0.44390304410031467,0.47169257798694414,0.10103252928317517
0.08999999999999997,97.40999999999985,193,3.674790555978675,146,12,12,0.08828765410738387,0.48127277189648365,0.5258935787321195,0.12681812340651075
0.08499999999999996,105.0,181,3.4463061690784462,146,10,10,0.08635246005173525,0.45551754316263554,0.4727794669780785,0.1309728035332737
0.07999999999999996,111.92000000000007,166,3.1607006854531607,146,9,9,0.07909062893423136,0.3883746332473951,0.47079699883213283,0.13944372755932105
0.07499999999999996,118.0,157,2.9893373952779894,146,7,7,0.07328226584051112,0.3673618538324421,0.6010363123496438,0.11066368920031944
0.06999999999999995,129.4300000000003,146,2.77989337395278,146,7,7,0.07909062893423136,0.40180645171001433,0.6225102492220367,0.11248581623941936
0.06499999999999995,138.0,137,2.6085300837776084,146,5,5,0.07909062893423136,0.4083080561358961,0.5671781928515823,0.08574949970768074
0.05999999999999994,149.9400000000005,125,2.38004569687738,146,4,4,0.08086193697166083,0.39934247100540143,0.5257382775919408,0.05826109391204182
0.05499999999999994,163.0,115,2.1896420411271897,146,3,3,0.07909062893423136,0.43132308817836085,0.5287355212987112,0.04810688047017675
0.04999999999999993,180.90000000000146,103,1.961157654226961,146,2,2,0.06779954232714691,0.3646040887588685,0.954149025765287,0.12608477655781672
0.04499999999999993,203.0,94,1.7897943640517897,146,2,2,0.06779954232714691,0.3646040887588685,0.954149025765287,0.12608477655781672
0.040000000000000036,227.0,84,1.5993907083015995,146,1,1,0.04328725204612549,0.25889726058786733,1.3186431868850024,0.22419322775599204
0.03500000000000003,247.21500000000015,66,1.2566641279512567,146,0,0,,,,
0.030000000000000027,274.47000000000025,55,1.0472201066260471,146,0,0,,,,
0.025000000000000022,306.4499999999989,50,0.952018278750952,146,0,0,,,,
0.020000000000000018,361.97999999999956,34,0.6473724295506473,146,0,0,,,,
0.015000000000000013,435.46999999999935,25,0.476009139375476,146,0,0,,,,
0.010000000000000009,554.3299999999963,16,0.30464584920030463,146,0,0,,,,
0.0050000000000000044,860.3699999999972,5,0.09520182787509521,146,0,0,,,,
0.0,3067.0,0,0.0,146,0,0,,,,
