percentile,thresh_ly49C,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.245,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.24,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.235,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.22999999999999998,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.22499999999999998,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.21999999999999997,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.21499999999999997,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.20999999999999996,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.20499999999999996,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.19999999999999996,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.19499999999999995,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.18999999999999995,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.18499999999999994,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.17999999999999994,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.17499999999999993,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.16999999999999993,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.16500000000000004,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.16000000000000003,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.15500000000000003,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.15000000000000002,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.14500000000000002,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.14,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.135,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.13,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.125,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.12,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.11499999999999999,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.10999999999999999,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.10499999999999998,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.09999999999999998,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.09499999999999997,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.08999999999999997,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.08499999999999996,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.07999999999999996,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.07499999999999996,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.06999999999999995,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.06499999999999995,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.05999999999999994,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.05499999999999994,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.04999999999999993,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.04499999999999993,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.040000000000000036,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.03500000000000003,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.030000000000000027,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.025000000000000022,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.020000000000000018,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.015000000000000013,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.010000000000000009,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.0050000000000000044,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.0,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
