percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.71,7.0,240,70.58823529411765,16,16,16,0.02250286638718152,0.3243614136240188,0.1000045902149492,0.0013330835008871795
0.7050000000000001,7.0,240,70.58823529411765,16,16,16,0.02250286638718152,0.3243614136240188,0.1000045902149492,0.0013330835008871795
0.7,7.0,240,70.58823529411765,16,16,16,0.02250286638718152,0.3243614136240188,0.1000045902149492,0.0013330835008871795
0.6950000000000001,7.0,240,70.58823529411765,16,16,16,0.02250286638718152,0.3243614136240188,0.1000045902149492,0.0013330835008871795
0.69,7.0,240,70.58823529411765,16,16,16,0.02250286638718152,0.3243614136240188,0.1000045902149492,0.0013330835008871795
0.685,7.0,240,70.58823529411765,16,16,16,0.02250286638718152,0.3243614136240188,0.1000045902149492,0.0013330835008871795
0.6799999999999999,7.160000000000025,225,66.17647058823529,16,16,16,0.029288008133278642,0.3408928609974621,0.13117821999927853,-0.0022256635335130073
0.675,8.0,225,66.17647058823529,16,16,16,0.029288008133278642,0.3408928609974621,0.13117821999927853,-0.0022256635335130073
0.6699999999999999,8.0,225,66.17647058823529,16,16,16,0.029288008133278642,0.3408928609974621,0.13117821999927853,-0.0022256635335130073
0.665,8.0,225,66.17647058823529,16,16,16,0.029288008133278642,0.3408928609974621,0.13117821999927853,-0.0022256635335130073
0.6599999999999999,8.0,225,66.17647058823529,16,16,16,0.029288008133278642,0.3408928609974621,0.13117821999927853,-0.0022256635335130073
0.655,8.0,225,66.17647058823529,16,16,16,0.029288008133278642,0.3408928609974621,0.13117821999927853,-0.0022256635335130073
0.6499999999999999,8.0,225,66.17647058823529,16,16,16,0.029288008133278642,0.3408928609974621,0.13117821999927853,-0.0022256635335130073
0.645,8.0,225,66.17647058823529,16,16,16,0.029288008133278642,0.3408928609974621,0.13117821999927853,-0.0022256635335130073
0.64,8.680000000000007,212,62.35294117647059,16,16,16,0.047806206221032876,0.40907755846890476,0.13006977227822814,0.012380310504877529
0.635,9.0,212,62.35294117647059,16,16,16,0.047806206221032876,0.40907755846890476,0.13006977227822814,0.012380310504877529
0.63,9.0,212,62.35294117647059,16,16,16,0.047806206221032876,0.40907755846890476,0.13006977227822814,0.012380310504877529
0.625,9.0,212,62.35294117647059,16,16,16,0.047806206221032876,0.40907755846890476,0.13006977227822814,0.012380310504877529
0.62,9.0,212,62.35294117647059,16,16,16,0.047806206221032876,0.40907755846890476,0.13006977227822814,0.012380310504877529
0.615,9.0,212,62.35294117647059,16,16,16,0.047806206221032876,0.40907755846890476,0.13006977227822814,0.012380310504877529
0.61,9.0,212,62.35294117647059,16,16,16,0.047806206221032876,0.40907755846890476,0.13006977227822814,0.012380310504877529
0.605,9.0,212,62.35294117647059,16,16,16,0.047806206221032876,0.40907755846890476,0.13006977227822814,0.012380310504877529
0.6,9.0,212,62.35294117647059,16,16,16,0.047806206221032876,0.40907755846890476,0.13006977227822814,0.012380310504877529
0.595,9.0,212,62.35294117647059,16,16,16,0.047806206221032876,0.40907755846890476,0.13006977227822814,0.012380310504877529
0.59,9.830000000000013,197,57.94117647058823,16,16,16,0.06857116781493516,0.39710928464813144,0.1465845337331826,-0.00042263647086728147
