percentile,thresh_ly49C,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
1.0,46.0,2322,62.553879310344826,500,500,500,0.0,0.0,0.0,0.0
0.995,8.0,2315,62.36530172413793,500,498,498,0.0,0.0,-0.00042930432464602164,-0.00012691507852965564
0.99,6.0,2305,62.095905172413794,500,498,498,0.0,0.0,-0.0013385296816767586,-0.0007216522902647518
0.985,5.0,2296,61.85344827586207,500,496,496,0.0,0.0,-0.0020700609800564616,-0.0007964748263097362
0.98,4.779999999999745,2278,61.36853448275862,500,490,490,0.0,0.0,-0.0022863567959319282,-0.0008654920846989265
0.975,4.0,2278,61.36853448275862,500,490,490,0.0,0.0,-0.0022863567959319282,-0.0008654920846989265
0.97,4.0,2278,61.36853448275862,500,490,490,0.0,0.0,-0.0022863567959319282,-0.0008654920846989265
0.965,4.0,2278,61.36853448275862,500,490,490,0.0,0.0,-0.0022863567959319282,-0.0008654920846989265
0.96,3.0,2242,60.39870689655172,500,481,481,0.0,0.0,-0.004848698641765053,-0.0010609929968874152
0.955,3.0,2242,60.39870689655172,500,481,481,0.0,0.0,-0.004848698641765053,-0.0010609929968874152
0.95,3.0,2242,60.39870689655172,500,481,481,0.0,0.0,-0.004848698641765053,-0.0010609929968874152
0.945,3.0,2242,60.39870689655172,500,481,481,0.0,0.0,-0.004848698641765053,-0.0010609929968874152
0.94,3.0,2242,60.39870689655172,500,481,481,0.0,0.0,-0.004848698641765053,-0.0010609929968874152
0.935,3.0,2242,60.39870689655172,500,481,481,0.0,0.0,-0.004848698641765053,-0.0010609929968874152
0.9299999999999999,3.0,2242,60.39870689655172,500,481,481,0.0,0.0,-0.004848698641765053,-0.0010609929968874152
0.925,2.0,2159,58.16271551724138,500,461,461,0.0,0.0,-0.005407227878205662,-0.0005420017786049223
0.92,2.0,2159,58.16271551724138,500,461,461,0.0,0.0,-0.005407227878205662,-0.0005420017786049223
0.915,2.0,2159,58.16271551724138,500,461,461,0.0,0.0,-0.005407227878205662,-0.0005420017786049223
0.91,2.0,2159,58.16271551724138,500,461,461,0.0,0.0,-0.005407227878205662,-0.0005420017786049223
0.905,2.0,2159,58.16271551724138,500,461,461,0.0,0.0,-0.005407227878205662,-0.0005420017786049223
0.9,2.0,2159,58.16271551724138,500,461,461,0.0,0.0,-0.005407227878205662,-0.0005420017786049223
0.895,2.0,2159,58.16271551724138,500,461,461,0.0,0.0,-0.005407227878205662,-0.0005420017786049223
0.89,2.0,2159,58.16271551724138,500,461,461,0.0,0.0,-0.005407227878205662,-0.0005420017786049223
0.885,2.0,2159,58.16271551724138,500,461,461,0.0,0.0,-0.005407227878205662,-0.0005420017786049223
