sample,percentile,thresh_tcrbeta,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7B,0.625,9.0,2.0,0.1122988529854772,16,204
D7B,0.625,9.0,5.0,0.08982289718790204,16,204
D7B,0.62,9.0,0.0,0.1587531032886038,16,204
D7B,0.62,9.0,1.0,0.13024095088188045,16,204
D7B,0.62,9.0,2.0,0.1122988529854772,16,204
D7B,0.62,9.0,5.0,0.08982289718790204,16,204
D7B,0.615,9.0,0.0,0.1587531032886038,16,204
D7B,0.615,9.0,1.0,0.13024095088188045,16,204
D7B,0.615,9.0,2.0,0.1122988529854772,16,204
D7B,0.615,9.0,5.0,0.08982289718790204,16,204
D7B,0.61,9.0,0.0,0.1587531032886038,16,204
D7B,0.61,9.0,1.0,0.13024095088188045,16,204
D7B,0.61,9.0,2.0,0.1122988529854772,16,204
D7B,0.61,9.0,5.0,0.08982289718790204,16,204
D7B,0.605,9.0,0.0,0.1587531032886038,16,204
D7B,0.605,9.0,1.0,0.13024095088188045,16,204
D7B,0.605,9.0,2.0,0.1122988529854772,16,204
D7B,0.605,9.0,5.0,0.08982289718790204,16,204
D7B,0.6,9.200000000000017,0.0,0.18273944042746648,16,192
