percentile,thresh_ly49C,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
1.0,70.0,331,87.33509234828496,27,27,27,0.0,0.0,0.0,0.0
0.995,17.550000000000068,330,87.0712401055409,27,27,27,0.0,0.0,-0.0023876054345532806,0.0014324589386066765
0.99,13.659999999999911,328,86.54353562005277,27,27,27,0.0,0.0,-0.003215637146464914,0.0050742973598853535
0.985,11.329999999999984,326,86.01583113456465,27,27,27,0.0,0.0,-0.0048928153822380815,0.0046107780866986685
0.98,10.0,326,86.01583113456465,27,27,27,0.0,0.0,-0.0048928153822380815,0.0046107780866986685
0.975,9.0,324,85.48812664907652,27,27,27,0.0,0.0,-0.008948871737007544,0.003950690464810195
0.97,8.0,322,84.96042216358839,27,27,27,0.0,0.0,-0.018786827584455778,0.0012938733884961075
0.965,6.769999999999982,320,84.43271767810026,27,27,27,0.0,0.0,-0.030407473983402468,-0.00010321961688434306
0.96,5.8799999999999955,319,84.1688654353562,27,27,27,0.0,0.0,-0.03702591308518825,-7.538920512976584e-05
0.955,5.0,319,84.1688654353562,27,27,27,0.0,0.0,-0.03702591308518825,-7.538920512976584e-05
0.95,5.0,319,84.1688654353562,27,27,27,0.0,0.0,-0.03702591308518825,-7.538920512976584e-05
0.945,5.0,319,84.1688654353562,27,27,27,0.0,0.0,-0.03702591308518825,-7.538920512976584e-05
0.94,4.0,313,82.58575197889182,27,27,27,0.0,0.0,-0.03379980020960206,0.003781444407571708
0.935,4.0,313,82.58575197889182,27,27,27,0.0,0.0,-0.03379980020960206,0.003781444407571708
0.9299999999999999,4.0,313,82.58575197889182,27,27,27,0.0,0.0,-0.03379980020960206,0.003781444407571708
0.925,4.0,313,82.58575197889182,27,27,27,0.0,0.0,-0.03379980020960206,0.003781444407571708
0.92,4.0,313,82.58575197889182,27,27,27,0.0,0.0,-0.03379980020960206,0.003781444407571708
0.915,3.0,305,80.47493403693932,27,27,27,0.00032549365478673487,0.025169488433603407,-0.06849646355595579,-0.004135781657266365
0.91,3.0,305,80.47493403693932,27,27,27,0.00032549365478673487,0.025169488433603407,-0.06849646355595579,-0.004135781657266365
0.905,3.0,305,80.47493403693932,27,27,27,0.00032549365478673487,0.025169488433603407,-0.06849646355595579,-0.004135781657266365
0.9,3.0,305,80.47493403693932,27,27,27,0.00032549365478673487,0.025169488433603407,-0.06849646355595579,-0.004135781657266365
0.895,3.0,305,80.47493403693932,27,27,27,0.00032549365478673487,0.025169488433603407,-0.06849646355595579,-0.004135781657266365
0.89,3.0,305,80.47493403693932,27,27,27,0.00032549365478673487,0.025169488433603407,-0.06849646355595579,-0.004135781657266365
0.885,3.0,305,80.47493403693932,27,27,27,0.00032549365478673487,0.025169488433603407,-0.06849646355595579,-0.004135781657266365
0.88,3.0,305,80.47493403693932,27,27,27,0.00032549365478673487,0.025169488433603407,-0.06849646355595579,-0.004135781657266365
0.875,3.0,305,80.47493403693932,27,27,27,0.00032549365478673487,0.025169488433603407,-0.06849646355595579,-0.004135781657266365
0.87,3.0,305,80.47493403693932,27,27,27,0.00032549365478673487,0.025169488433603407,-0.06849646355595579,-0.004135781657266365
0.865,2.9699999999999704,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.86,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.855,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.85,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.845,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.84,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.835,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.83,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.825,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.8200000000000001,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.815,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.81,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.8049999999999999,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.8,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.7949999999999999,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.79,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.785,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.78,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.775,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.77,2.0,289,76.2532981530343,27,24,24,0.0026116356742151847,0.08532863767363325,-0.06905689105695055,-0.0070999518151872035
0.765,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
0.76,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
0.755,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
0.75,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
0.745,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
0.74,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
0.735,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
0.73,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
0.725,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
0.72,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
0.715,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
0.71,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
0.7050000000000001,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
0.7,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
0.6950000000000001,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
0.69,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
0.685,1.0,258,68.07387862796834,27,21,21,0.008723554742428585,0.14236484067311136,-0.13413968152748404,-0.012226713894352991
