percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.46499999999999997,13.0,155,46.82779456193354,27,11,11,0.03871147713478007,0.3076787410120744,0.16951736798201733,0.01444320992353585
0.45999999999999996,13.0,155,46.82779456193354,27,11,11,0.03871147713478007,0.3076787410120744,0.16951736798201733,0.01444320992353585
0.45499999999999996,13.0,155,46.82779456193354,27,11,11,0.03871147713478007,0.3076787410120744,0.16951736798201733,0.01444320992353585
0.44999999999999996,13.0,155,46.82779456193354,27,11,11,0.03871147713478007,0.3076787410120744,0.16951736798201733,0.01444320992353585
0.44499999999999995,13.0,155,46.82779456193354,27,11,11,0.03871147713478007,0.3076787410120744,0.16951736798201733,0.01444320992353585
0.43999999999999995,13.0,155,46.82779456193354,27,11,11,0.03871147713478007,0.3076787410120744,0.16951736798201733,0.01444320992353585
0.43499999999999994,14.0,139,41.99395770392749,27,9,9,0.03871147713478007,0.3076787410120744,0.2405131293791218,0.029833957227931498
0.42999999999999994,14.0,139,41.99395770392749,27,9,9,0.03871147713478007,0.3076787410120744,0.2405131293791218,0.029833957227931498
0.42499999999999993,14.0,139,41.99395770392749,27,9,9,0.03871147713478007,0.3076787410120744,0.2405131293791218,0.029833957227931498
0.42000000000000004,14.0,139,41.99395770392749,27,9,9,0.03871147713478007,0.3076787410120744,0.2405131293791218,0.029833957227931498
0.41500000000000004,14.0,139,41.99395770392749,27,9,9,0.03871147713478007,0.3076787410120744,0.2405131293791218,0.029833957227931498
0.41000000000000003,14.0,139,41.99395770392749,27,9,9,0.03871147713478007,0.3076787410120744,0.2405131293791218,0.029833957227931498
0.405,14.909999999999997,128,38.670694864048336,27,7,7,0.03871147713478007,0.3076787410120744,0.19923666507525703,0.03750336622939494
0.4,15.0,128,38.670694864048336,27,7,7,0.03871147713478007,0.3076787410120744,0.19923666507525703,0.03750336622939494
0.395,15.0,128,38.670694864048336,27,7,7,0.03871147713478007,0.3076787410120744,0.19923666507525703,0.03750336622939494
0.39,15.0,128,38.670694864048336,27,7,7,0.03871147713478007,0.3076787410120744,0.19923666507525703,0.03750336622939494
0.385,15.469999999999999,122,36.858006042296076,27,7,7,0.03871147713478007,0.3076787410120744,0.2194538198557825,0.028089304366772743
0.38,16.0,122,36.858006042296076,27,7,7,0.03871147713478007,0.3076787410120744,0.2194538198557825,0.028089304366772743
0.375,16.0,122,36.858006042296076,27,7,7,0.03871147713478007,0.3076787410120744,0.2194538198557825,0.028089304366772743
0.37,16.0,122,36.858006042296076,27,7,7,0.03871147713478007,0.3076787410120744,0.2194538198557825,0.028089304366772743
0.365,16.03,115,34.74320241691843,27,7,7,0.03871147713478007,0.3079215559280707,0.22685109615458057,0.02027706298482976
0.36,17.0,115,34.74320241691843,27,7,7,0.03871147713478007,0.3079215559280707,0.22685109615458057,0.02027706298482976
0.355,17.810000000000002,112,33.8368580060423,27,7,7,0.04973329842050134,0.3402934535618194,0.21876433395441758,0.015054997603373508
0.35,18.0,112,33.8368580060423,27,7,7,0.04973329842050134,0.3402934535618194,0.21876433395441758,0.015054997603373508
0.345,18.0,112,33.8368580060423,27,7,7,0.04973329842050134,0.3402934535618194,0.21876433395441758,0.015054997603373508
0.33999999999999997,18.0,112,33.8368580060423,27,7,7,0.04973329842050134,0.3402934535618194,0.21876433395441758,0.015054997603373508
0.33499999999999996,18.0,112,33.8368580060423,27,7,7,0.04973329842050134,0.3402934535618194,0.21876433395441758,0.015054997603373508
0.32999999999999996,19.0,103,31.117824773413897,27,6,6,0.04086887945129625,0.32980217075504636,0.302546631916671,0.016042980774251408
0.32499999999999996,19.0,103,31.117824773413897,27,6,6,0.04086887945129625,0.32980217075504636,0.302546631916671,0.016042980774251408
0.31999999999999995,19.0,103,31.117824773413897,27,6,6,0.04086887945129625,0.32980217075504636,0.302546631916671,0.016042980774251408
