,percentile,thresh_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0,1.0,21.0,854,100.0,83,83,83,0.0,0.0,0.0,0.0
1,0.995,5.0,851,99.64871194379391,83,83,83,0.0,0.0,0.0009428673868932154,1.2078254711994173e-05
2,0.99,4.0,846,99.06323185011709,83,82,82,0.0,0.0,-0.0009700884332714869,-0.00046752233660518074
3,0.985,3.0,842,98.59484777517564,83,82,82,0.0,0.0,0.0008212213077984703,-0.0008256148104880576
4,0.98,3.0,842,98.59484777517564,83,82,82,0.0,0.0,0.0008212213077984703,-0.0008256148104880576
5,0.975,3.0,842,98.59484777517564,83,82,82,0.0,0.0,0.0008212213077984703,-0.0008256148104880576
6,0.97,2.0,828,96.95550351288057,83,81,81,0.0,0.0,-0.006032297042963246,0.00057717577289563
7,0.965,2.0,828,96.95550351288057,83,81,81,0.0,0.0,-0.006032297042963246,0.00057717577289563
8,0.96,2.0,828,96.95550351288057,83,81,81,0.0,0.0,-0.006032297042963246,0.00057717577289563
9,0.955,2.0,828,96.95550351288057,83,81,81,0.0,0.0,-0.006032297042963246,0.00057717577289563
10,0.95,2.0,828,96.95550351288057,83,81,81,0.0,0.0,-0.006032297042963246,0.00057717577289563
11,0.945,2.0,828,96.95550351288057,83,81,81,0.0,0.0,-0.006032297042963246,0.00057717577289563
12,0.94,2.0,828,96.95550351288057,83,81,81,0.0,0.0,-0.006032297042963246,0.00057717577289563
13,0.935,2.0,828,96.95550351288057,83,81,81,0.0,0.0,-0.006032297042963246,0.00057717577289563
14,0.9299999999999999,2.0,828,96.95550351288057,83,81,81,0.0,0.0,-0.006032297042963246,0.00057717577289563
15,0.925,2.0,828,96.95550351288057,83,81,81,0.0,0.0,-0.006032297042963246,0.00057717577289563
16,0.92,1.0,793,92.85714285714286,83,76,76,0.0,0.0,-0.006226932802148367,0.00010951900848312885
17,0.915,1.0,793,92.85714285714286,83,76,76,0.0,0.0,-0.006226932802148367,0.00010951900848312885
18,0.91,1.0,793,92.85714285714286,83,76,76,0.0,0.0,-0.006226932802148367,0.00010951900848312885
19,0.905,1.0,793,92.85714285714286,83,76,76,0.0,0.0,-0.006226932802148367,0.00010951900848312885
20,0.9,1.0,793,92.85714285714286,83,76,76,0.0,0.0,-0.006226932802148367,0.00010951900848312885
21,0.895,1.0,793,92.85714285714286,83,76,76,0.0,0.0,-0.006226932802148367,0.00010951900848312885
22,0.89,1.0,793,92.85714285714286,83,76,76,0.0,0.0,-0.006226932802148367,0.00010951900848312885
23,0.885,1.0,793,92.85714285714286,83,76,76,0.0,0.0,-0.006226932802148367,0.00010951900848312885
24,0.88,1.0,793,92.85714285714286,83,76,76,0.0,0.0,-0.006226932802148367,0.00010951900848312885
25,0.875,1.0,793,92.85714285714286,83,76,76,0.0,0.0,-0.006226932802148367,0.00010951900848312885
