,percentile,thresh_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0,1.0,46.0,1038,100.0,98,98,98,0.0,0.0,0.0,0.0
1,0.995,8.0,1035,99.71098265895954,98,97,97,0.0,0.0,-0.00043458056563066487,-7.22641857782353e-05
2,0.99,6.0,1030,99.22928709055877,98,97,97,0.0,0.0,-0.001530680178999073,-2.766190068937087e-06
3,0.985,5.0,1025,98.74759152215799,98,97,97,0.0,0.0,-0.002347000665226976,-0.00014272173743086982
4,0.98,4.0,1019,98.16955684007708,98,97,97,0.0,0.0,-0.0012044112544237356,0.0003385263326554959
5,0.975,4.0,1019,98.16955684007708,98,97,97,0.0,0.0,-0.0012044112544237356,0.0003385263326554959
6,0.97,4.0,1019,98.16955684007708,98,97,97,0.0,0.0,-0.0012044112544237356,0.0003385263326554959
7,0.965,3.0,1007,97.01348747591523,98,97,97,0.0,0.0,-0.0010121981017024526,-0.00027253379982020127
8,0.96,3.0,1007,97.01348747591523,98,97,97,0.0,0.0,-0.0010121981017024526,-0.00027253379982020127
9,0.955,3.0,1007,97.01348747591523,98,97,97,0.0,0.0,-0.0010121981017024526,-0.00027253379982020127
10,0.95,3.0,1007,97.01348747591523,98,97,97,0.0,0.0,-0.0010121981017024526,-0.00027253379982020127
11,0.945,3.0,1007,97.01348747591523,98,97,97,0.0,0.0,-0.0010121981017024526,-0.00027253379982020127
12,0.94,3.0,1007,97.01348747591523,98,97,97,0.0,0.0,-0.0010121981017024526,-0.00027253379982020127
13,0.935,3.0,1007,97.01348747591523,98,97,97,0.0,0.0,-0.0010121981017024526,-0.00027253379982020127
14,0.9299999999999999,2.0,974,93.83429672447014,98,90,90,0.0,0.0,-0.0042431933635743565,-0.0009090717772808281
15,0.925,2.0,974,93.83429672447014,98,90,90,0.0,0.0,-0.0042431933635743565,-0.0009090717772808281
16,0.92,2.0,974,93.83429672447014,98,90,90,0.0,0.0,-0.0042431933635743565,-0.0009090717772808281
17,0.915,2.0,974,93.83429672447014,98,90,90,0.0,0.0,-0.0042431933635743565,-0.0009090717772808281
18,0.91,2.0,974,93.83429672447014,98,90,90,0.0,0.0,-0.0042431933635743565,-0.0009090717772808281
19,0.905,2.0,974,93.83429672447014,98,90,90,0.0,0.0,-0.0042431933635743565,-0.0009090717772808281
20,0.9,2.0,974,93.83429672447014,98,90,90,0.0,0.0,-0.0042431933635743565,-0.0009090717772808281
21,0.895,2.0,974,93.83429672447014,98,90,90,0.0,0.0,-0.0042431933635743565,-0.0009090717772808281
22,0.89,2.0,974,93.83429672447014,98,90,90,0.0,0.0,-0.0042431933635743565,-0.0009090717772808281
23,0.885,2.0,974,93.83429672447014,98,90,90,0.0,0.0,-0.0042431933635743565,-0.0009090717772808281
24,0.88,2.0,974,93.83429672447014,98,90,90,0.0,0.0,-0.0042431933635743565,-0.0009090717772808281
25,0.875,2.0,974,93.83429672447014,98,90,90,0.0,0.0,-0.0042431933635743565,-0.0009090717772808281
