percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.42999999999999994,18.0,865,19.967682363804247,156,67,67,0.04866410013129585,0.3114102206579704,0.2633795560201198,0.046486517814998546
0.42499999999999993,18.0,865,19.967682363804247,156,67,67,0.04866410013129585,0.3114102206579704,0.2633795560201198,0.046486517814998546
0.42000000000000004,19.0,810,18.698060941828256,156,61,61,0.04733057043702227,0.3114102206579704,0.25608067719018246,0.04378923477629337
0.41500000000000004,19.0,810,18.698060941828256,156,61,61,0.04733057043702227,0.3114102206579704,0.25608067719018246,0.04378923477629337
0.41000000000000003,19.0,810,18.698060941828256,156,61,61,0.04733057043702227,0.3114102206579704,0.25608067719018246,0.04378923477629337
0.405,19.0,810,18.698060941828256,156,61,61,0.04733057043702227,0.3114102206579704,0.25608067719018246,0.04378923477629337
0.4,20.0,763,17.613111726685133,156,57,57,0.053927290474820144,0.3408102409729182,0.273184354422554,0.047528361004661776
0.395,20.0,763,17.613111726685133,156,57,57,0.053927290474820144,0.3408102409729182,0.273184354422554,0.047528361004661776
0.39,20.0,763,17.613111726685133,156,57,57,0.053927290474820144,0.3408102409729182,0.273184354422554,0.047528361004661776
0.385,21.0,729,16.82825484764543,156,53,53,0.05925007104667268,0.3615927607155677,0.27525860334918895,0.04787423874796124
0.38,21.0,729,16.82825484764543,156,53,53,0.05925007104667268,0.3615927607155677,0.27525860334918895,0.04787423874796124
0.375,21.0,729,16.82825484764543,156,53,53,0.05925007104667268,0.3615927607155677,0.27525860334918895,0.04787423874796124
0.37,22.0,691,15.951061865189288,156,52,52,0.06226577128146221,0.3703438546045062,0.28599717633989924,0.05192243271153169
0.365,22.0,691,15.951061865189288,156,52,52,0.06226577128146221,0.3703438546045062,0.28599717633989924,0.05192243271153169
0.36,22.0,691,15.951061865189288,156,52,52,0.06226577128146221,0.3703438546045062,0.28599717633989924,0.05192243271153169
0.355,23.0,655,15.120036934441366,156,50,50,0.04921115791085501,0.35969420102763205,0.29326560078833613,0.058004536528343455
0.35,23.0,655,15.120036934441366,156,50,50,0.04921115791085501,0.35969420102763205,0.29326560078833613,0.058004536528343455
0.345,23.0,655,15.120036934441366,156,50,50,0.04921115791085501,0.35969420102763205,0.29326560078833613,0.058004536528343455
0.33999999999999997,24.0,618,14.265927977839334,156,45,45,0.06528147151625174,0.38218105423987775,0.32691398987728254,0.059022138931171704
0.33499999999999996,24.0,618,14.265927977839334,156,45,45,0.06528147151625174,0.38218105423987775,0.32691398987728254,0.059022138931171704
