percentile,Ts_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.89,2.0,12916,90.99619557559532,436,397,397,0.00250033757710455,0.07166503323946344,-0.06996795678046053,0.0012922066671499674
0.885,1.0,12601,88.7769480061998,436,389,389,0.003582547696625249,0.09632936507936504,-0.09206916769037234,0.000257602919749272
0.88,1.0,12601,88.7769480061998,436,389,389,0.003582547696625249,0.09632936507936504,-0.09206916769037234,0.000257602919749272
0.875,1.0,12601,88.7769480061998,436,389,389,0.003582547696625249,0.09632936507936504,-0.09206916769037234,0.000257602919749272
0.87,1.0,12601,88.7769480061998,436,389,389,0.003582547696625249,0.09632936507936504,-0.09206916769037234,0.000257602919749272
0.865,1.0,12601,88.7769480061998,436,389,389,0.003582547696625249,0.09632936507936504,-0.09206916769037234,0.000257602919749272
0.86,1.0,12601,88.7769480061998,436,389,389,0.003582547696625249,0.09632936507936504,-0.09206916769037234,0.000257602919749272
0.855,1.0,12601,88.7769480061998,436,389,389,0.003582547696625249,0.09632936507936504,-0.09206916769037234,0.000257602919749272
0.85,1.0,12601,88.7769480061998,436,389,389,0.003582547696625249,0.09632936507936504,-0.09206916769037234,0.000257602919749272
0.845,1.0,12601,88.7769480061998,436,389,389,0.003582547696625249,0.09632936507936504,-0.09206916769037234,0.000257602919749272
0.84,1.0,12601,88.7769480061998,436,389,389,0.003582547696625249,0.09632936507936504,-0.09206916769037234,0.000257602919749272
0.835,1.0,12601,88.7769480061998,436,389,389,0.003582547696625249,0.09632936507936504,-0.09206916769037234,0.000257602919749272
0.83,1.0,12601,88.7769480061998,436,389,389,0.003582547696625249,0.09632936507936504,-0.09206916769037234,0.000257602919749272
0.825,1.0,12601,88.7769480061998,436,389,389,0.003582547696625249,0.09632936507936504,-0.09206916769037234,0.000257602919749272
0.8200000000000001,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.815,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.81,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.8049999999999999,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.8,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
