percentile,thresh_ly49C,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.49,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.485,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.48,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.475,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.47,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.46499999999999997,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.45999999999999996,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.45499999999999996,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.44999999999999996,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.44499999999999995,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.43999999999999995,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.43499999999999994,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.42999999999999994,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.42499999999999993,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
