percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.815,5.0,2317,82.27982954545455,126,126,126,0.008113511662579898,0.13057618685879424,0.058404279743752875,0.015249166651732362
0.81,5.029999999999745,2177,77.30823863636364,126,126,126,0.011958297269024865,0.17093567251461989,0.07837682363214755,0.02011709810068301
0.8049999999999999,6.0,2177,77.30823863636364,126,126,126,0.011958297269024865,0.17093567251461989,0.07837682363214755,0.02011709810068301
0.8,6.0,2177,77.30823863636364,126,126,126,0.011958297269024865,0.17093567251461989,0.07837682363214755,0.02011709810068301
0.7949999999999999,6.0,2177,77.30823863636364,126,126,126,0.011958297269024865,0.17093567251461989,0.07837682363214755,0.02011709810068301
0.79,6.0,2177,77.30823863636364,126,126,126,0.011958297269024865,0.17093567251461989,0.07837682363214755,0.02011709810068301
0.785,6.0,2177,77.30823863636364,126,126,126,0.011958297269024865,0.17093567251461989,0.07837682363214755,0.02011709810068301
0.78,6.0,2177,77.30823863636364,126,126,126,0.011958297269024865,0.17093567251461989,0.07837682363214755,0.02011709810068301
0.775,6.0,2177,77.30823863636364,126,126,126,0.011958297269024865,0.17093567251461989,0.07837682363214755,0.02011709810068301
0.77,7.0,2043,72.5497159090909,126,126,126,0.018642756121659,0.19317855342521512,0.10227477956110805,0.021095623650745177
0.765,7.0,2043,72.5497159090909,126,126,126,0.018642756121659,0.19317855342521512,0.10227477956110805,0.021095623650745177
0.76,7.0,2043,72.5497159090909,126,126,126,0.018642756121659,0.19317855342521512,0.10227477956110805,0.021095623650745177
0.755,7.0,2043,72.5497159090909,126,126,126,0.018642756121659,0.19317855342521512,0.10227477956110805,0.021095623650745177
0.75,7.0,2043,72.5497159090909,126,126,126,0.018642756121659,0.19317855342521512,0.10227477956110805,0.021095623650745177
0.745,7.0,2043,72.5497159090909,126,126,126,0.018642756121659,0.19317855342521512,0.10227477956110805,0.021095623650745177
0.74,7.0,2043,72.5497159090909,126,126,126,0.018642756121659,0.19317855342521512,0.10227477956110805,0.021095623650745177
0.735,7.0,2043,72.5497159090909,126,126,126,0.018642756121659,0.19317855342521512,0.10227477956110805,0.021095623650745177
0.73,8.0,1917,68.0752840909091,126,125,125,0.024144534766663006,0.21808035714285715,0.1206061789836291,0.024378345153680495
0.725,8.0,1917,68.0752840909091,126,125,125,0.024144534766663006,0.21808035714285715,0.1206061789836291,0.024378345153680495
0.72,8.0,1917,68.0752840909091,126,125,125,0.024144534766663006,0.21808035714285715,0.1206061789836291,0.024378345153680495
0.715,8.0,1917,68.0752840909091,126,125,125,0.024144534766663006,0.21808035714285715,0.1206061789836291,0.024378345153680495
0.71,8.0,1917,68.0752840909091,126,125,125,0.024144534766663006,0.21808035714285715,0.1206061789836291,0.024378345153680495
0.7050000000000001,8.0,1917,68.0752840909091,126,125,125,0.024144534766663006,0.21808035714285715,0.1206061789836291,0.024378345153680495
0.7,8.0,1917,68.0752840909091,126,125,125,0.024144534766663006,0.21808035714285715,0.1206061789836291,0.024378345153680495
0.6950000000000001,9.0,1810,64.27556818181819,126,125,125,0.028546170758148248,0.24080029590865493,0.14004015036392087,0.0348251842547094
0.69,9.0,1810,64.27556818181819,126,125,125,0.028546170758148248,0.24080029590865493,0.14004015036392087,0.0348251842547094
0.685,9.0,1810,64.27556818181819,126,125,125,0.028546170758148248,0.24080029590865493,0.14004015036392087,0.0348251842547094
0.6799999999999999,9.0,1810,64.27556818181819,126,125,125,0.028546170758148248,0.24080029590865493,0.14004015036392087,0.0348251842547094
0.675,9.0,1810,64.27556818181819,126,125,125,0.028546170758148248,0.24080029590865493,0.14004015036392087,0.0348251842547094
0.6699999999999999,9.0,1810,64.27556818181819,126,125,125,0.028546170758148248,0.24080029590865493,0.14004015036392087,0.0348251842547094
0.665,9.0,1810,64.27556818181819,126,125,125,0.028546170758148248,0.24080029590865493,0.14004015036392087,0.0348251842547094
0.6599999999999999,10.0,1696,60.22727272727273,126,125,125,0.03955971861405194,0.262151964610981,0.15894520486992497,0.04262571274795998
0.655,10.0,1696,60.22727272727273,126,125,125,0.03955971861405194,0.262151964610981,0.15894520486992497,0.04262571274795998
0.6499999999999999,10.0,1696,60.22727272727273,126,125,125,0.03955971861405194,0.262151964610981,0.15894520486992497,0.04262571274795998
0.645,10.0,1696,60.22727272727273,126,125,125,0.03955971861405194,0.262151964610981,0.15894520486992497,0.04262571274795998
0.64,10.0,1696,60.22727272727273,126,125,125,0.03955971861405194,0.262151964610981,0.15894520486992497,0.04262571274795998
0.635,10.0,1696,60.22727272727273,126,125,125,0.03955971861405194,0.262151964610981,0.15894520486992497,0.04262571274795998
0.63,10.0,1696,60.22727272727273,126,125,125,0.03955971861405194,0.262151964610981,0.15894520486992497,0.04262571274795998
0.625,11.0,1585,56.28551136363637,126,124,124,0.045763666596218,0.2883200695443956,0.1669780633025783,0.05388671066982885
0.62,11.0,1585,56.28551136363637,126,124,124,0.045763666596218,0.2883200695443956,0.1669780633025783,0.05388671066982885
0.615,11.0,1585,56.28551136363637,126,124,124,0.045763666596218,0.2883200695443956,0.1669780633025783,0.05388671066982885
0.61,11.0,1585,56.28551136363637,126,124,124,0.045763666596218,0.2883200695443956,0.1669780633025783,0.05388671066982885
0.605,11.0,1585,56.28551136363637,126,124,124,0.045763666596218,0.2883200695443956,0.1669780633025783,0.05388671066982885
0.6,11.0,1585,56.28551136363637,126,124,124,0.045763666596218,0.2883200695443956,0.1669780633025783,0.05388671066982885
0.595,11.0,1585,56.28551136363637,126,124,124,0.045763666596218,0.2883200695443956,0.1669780633025783,0.05388671066982885
0.59,12.0,1481,52.59232954545455,126,121,121,0.05333722309243205,0.31396767885898313,0.19951396806408897,0.057618010584544306
0.585,12.0,1481,52.59232954545455,126,121,121,0.05333722309243205,0.31396767885898313,0.19951396806408897,0.057618010584544306
0.5800000000000001,12.0,1481,52.59232954545455,126,121,121,0.05333722309243205,0.31396767885898313,0.19951396806408897,0.057618010584544306
0.575,12.0,1481,52.59232954545455,126,121,121,0.05333722309243205,0.31396767885898313,0.19951396806408897,0.057618010584544306
0.5700000000000001,12.0,1481,52.59232954545455,126,121,121,0.05333722309243205,0.31396767885898313,0.19951396806408897,0.057618010584544306
0.565,12.0,1481,52.59232954545455,126,121,121,0.05333722309243205,0.31396767885898313,0.19951396806408897,0.057618010584544306
0.56,12.0,1481,52.59232954545455,126,121,121,0.05333722309243205,0.31396767885898313,0.19951396806408897,0.057618010584544306
0.5549999999999999,13.0,1384,49.14772727272727,126,119,119,0.05507198526531343,0.3195330911838512,0.193750934413772,0.06472581890913791
0.55,13.0,1384,49.14772727272727,126,119,119,0.05507198526531343,0.3195330911838512,0.193750934413772,0.06472581890913791
0.5449999999999999,13.0,1384,49.14772727272727,126,119,119,0.05507198526531343,0.3195330911838512,0.193750934413772,0.06472581890913791
0.54,13.0,1384,49.14772727272727,126,119,119,0.05507198526531343,0.3195330911838512,0.193750934413772,0.06472581890913791
0.5349999999999999,13.0,1384,49.14772727272727,126,119,119,0.05507198526531343,0.3195330911838512,0.193750934413772,0.06472581890913791
0.53,14.0,1320,46.875,126,119,119,0.061138787404863226,0.3267045454545454,0.2104652164253824,0.06986403622969127
0.5249999999999999,14.0,1320,46.875,126,119,119,0.061138787404863226,0.3267045454545454,0.2104652164253824,0.06986403622969127
0.52,14.0,1320,46.875,126,119,119,0.061138787404863226,0.3267045454545454,0.2104652164253824,0.06986403622969127
0.515,14.0,1320,46.875,126,119,119,0.061138787404863226,0.3267045454545454,0.2104652164253824,0.06986403622969127
0.51,14.0,1320,46.875,126,119,119,0.061138787404863226,0.3267045454545454,0.2104652164253824,0.06986403622969127
0.505,15.0,1244,44.17613636363637,126,118,118,0.06542415964379644,0.3571908394635667,0.23510050980119993,0.07313538614200608
0.5,15.0,1244,44.17613636363637,126,118,118,0.06542415964379644,0.3571908394635667,0.23510050980119993,0.07313538614200608
0.495,15.0,1244,44.17613636363637,126,118,118,0.06542415964379644,0.3571908394635667,0.23510050980119993,0.07313538614200608
0.49,15.0,1244,44.17613636363637,126,118,118,0.06542415964379644,0.3571908394635667,0.23510050980119993,0.07313538614200608
0.485,16.0,1177,41.796875,126,117,117,0.07294546377922773,0.3757102272727273,0.24656835093870436,0.07855129370288781
0.48,16.0,1177,41.796875,126,117,117,0.07294546377922773,0.3757102272727273,0.24656835093870436,0.07855129370288781
0.475,16.0,1177,41.796875,126,117,117,0.07294546377922773,0.3757102272727273,0.24656835093870436,0.07855129370288781
0.47,16.0,1177,41.796875,126,117,117,0.07294546377922773,0.3757102272727273,0.24656835093870436,0.07855129370288781
0.46499999999999997,16.0,1177,41.796875,126,117,117,0.07294546377922773,0.3757102272727273,0.24656835093870436,0.07855129370288781
0.45999999999999996,17.0,1106,39.27556818181818,126,114,114,0.07106226685986822,0.3848986431852828,0.2824228036974466,0.08615623694766904
0.45499999999999996,17.0,1106,39.27556818181818,126,114,114,0.07106226685986822,0.3848986431852828,0.2824228036974466,0.08615623694766904
0.44999999999999996,17.0,1106,39.27556818181818,126,114,114,0.07106226685986822,0.3848986431852828,0.2824228036974466,0.08615623694766904
0.44499999999999995,18.0,1061,37.67755681818182,126,114,114,0.0773090298655657,0.3848986431852828,0.2917834821199,0.08628127916976967
0.43999999999999995,18.0,1061,37.67755681818182,126,114,114,0.0773090298655657,0.3848986431852828,0.2917834821199,0.08628127916976967
0.43499999999999994,18.0,1061,37.67755681818182,126,114,114,0.0773090298655657,0.3848986431852828,0.2917834821199,0.08628127916976967
0.42999999999999994,19.0,1023,36.328125,126,112,112,0.07783096783483956,0.41690762803126824,0.2984369752820736,0.08424352036668412
0.42499999999999993,19.0,1023,36.328125,126,112,112,0.07783096783483956,0.41690762803126824,0.2984369752820736,0.08424352036668412
0.42000000000000004,19.0,1023,36.328125,126,112,112,0.07783096783483956,0.41690762803126824,0.2984369752820736,0.08424352036668412
0.41500000000000004,19.144999999999982,977,34.69460227272727,126,110,110,0.08206680163855512,0.4245158709117276,0.3218681128936064,0.08478168446444319
0.41000000000000003,20.0,977,34.69460227272727,126,110,110,0.08206680163855512,0.4245158709117276,0.3218681128936064,0.08478168446444319
0.405,20.0,977,34.69460227272727,126,110,110,0.08206680163855512,0.4245158709117276,0.3218681128936064,0.08478168446444319
0.4,20.0,977,34.69460227272727,126,110,110,0.08206680163855512,0.4245158709117276,0.3218681128936064,0.08478168446444319
0.395,21.0,918,32.59943181818182,126,109,109,0.09018794138363118,0.4491703154351212,0.3467927589904157,0.0869690993627373
0.39,21.0,918,32.59943181818182,126,109,109,0.09018794138363118,0.4491703154351212,0.3467927589904157,0.0869690993627373
0.385,21.0,918,32.59943181818182,126,109,109,0.09018794138363118,0.4491703154351212,0.3467927589904157,0.0869690993627373
0.38,21.0,918,32.59943181818182,126,109,109,0.09018794138363118,0.4491703154351212,0.3467927589904157,0.0869690993627373
0.375,22.0,867,30.788352272727273,126,106,106,0.09004807882029853,0.4539902517818176,0.35969141675821165,0.0865496878067128
0.37,22.0,867,30.788352272727273,126,106,106,0.09004807882029853,0.4539902517818176,0.35969141675821165,0.0865496878067128
0.365,22.0,867,30.788352272727273,126,106,106,0.09004807882029853,0.4539902517818176,0.35969141675821165,0.0865496878067128
0.36,23.0,827,29.367897727272727,126,104,104,0.09004807882029853,0.4552225750141408,0.35840722439349576,0.0929075798849634
0.355,23.0,827,29.367897727272727,126,104,104,0.09004807882029853,0.4552225750141408,0.35840722439349576,0.0929075798849634
0.35,23.050000000000182,792,28.125,126,103,103,0.09259382771324287,0.4673335537918871,0.3652045749397848,0.09620632026980959
0.345,24.0,792,28.125,126,103,103,0.09259382771324287,0.4673335537918871,0.3652045749397848,0.09620632026980959
0.33999999999999997,25.0,768,27.272727272727273,126,101,101,0.08990821625696588,0.4640549565563917,0.3565395206880515,0.09841009581247297
0.33499999999999996,25.0,768,27.272727272727273,126,101,101,0.08990821625696588,0.4640549565563917,0.3565395206880515,0.09841009581247297
0.32999999999999996,26.0,742,26.349431818181817,126,101,101,0.09259382771324287,0.4676306122658624,0.3518705710373063,0.09870566312389761
0.32499999999999996,26.0,742,26.349431818181817,126,101,101,0.09259382771324287,0.4676306122658624,0.3518705710373063,0.09870566312389761
0.31999999999999995,26.0,742,26.349431818181817,126,101,101,0.09259382771324287,0.4676306122658624,0.3518705710373063,0.09870566312389761
0.31499999999999995,27.0,707,25.10653409090909,126,99,99,0.09629701988819794,0.4813309287992722,0.352027059451537,0.10052086255855151
0.30999999999999994,27.0,707,25.10653409090909,126,99,99,0.09629701988819794,0.4813309287992722,0.352027059451537,0.10052086255855151
0.30499999999999994,28.0,681,24.183238636363637,126,97,97,0.09658256668412168,0.4813309287992722,0.3563620129210715,0.10016409791243487
0.29999999999999993,28.0,681,24.183238636363637,126,97,97,0.09658256668412168,0.4813309287992722,0.3563620129210715,0.10016409791243487
0.29500000000000004,29.0,659,23.401988636363637,126,95,95,0.10231487942821815,0.4813309287992722,0.3933567162231493,0.10418743818302777
0.29000000000000004,29.0,659,23.401988636363637,126,95,95,0.10231487942821815,0.4813309287992722,0.3933567162231493,0.10418743818302777
0.28500000000000003,30.0,636,22.585227272727273,126,94,94,0.10233929811025155,0.4975631671348276,0.39653360190118997,0.10581672081470395
0.28,31.0,615,21.839488636363637,126,90,90,0.10314103101724559,0.49380330255070126,0.4162538533905131,0.11147332881758423
0.275,31.324999999999818,597,21.20028409090909,126,90,90,0.11458619867397896,0.5051637027338071,0.4236623811655775,0.11490885121211557
0.27,32.0,597,21.20028409090909,126,90,90,0.11458619867397896,0.5051637027338071,0.4236623811655775,0.11490885121211557
0.265,33.0,578,20.525568181818183,126,90,90,0.11554667146535824,0.5126768036679605,0.43840461152399646,0.11890986054524792
0.26,34.0,557,19.779829545454547,126,88,88,0.11554667146535824,0.5109904090252748,0.44265749774715535,0.12740505204607985
0.255,34.0,557,19.779829545454547,126,88,88,0.11554667146535824,0.5109904090252748,0.44265749774715535,0.12740505204607985
0.25,35.0,545,19.353693181818183,126,88,88,0.11897778948628801,0.5139855320118478,0.43724684777313866,0.13240787353296113
0.245,36.0,527,18.714488636363637,126,87,87,0.11953542714519705,0.51542502535232,0.42883692807344287,0.13118680097152874
0.24,37.0,510,18.110795454545453,126,85,85,0.12541264659467077,0.552030291160726,0.4220722915762566,0.13535611073100712
0.235,37.0,510,18.110795454545453,126,85,85,0.12541264659467077,0.552030291160726,0.4220722915762566,0.13535611073100712
0.22999999999999998,38.0,493,17.507102272727273,126,84,84,0.12110405208654573,0.5354936515124691,0.438227420191936,0.14024140525964462
0.22499999999999998,39.0,479,17.009943181818183,126,84,84,0.1235376428255765,0.5457981484636484,0.44030700665031364,0.14355614239977613
0.21999999999999997,40.0,463,16.441761363636363,126,82,82,0.1235376428255765,0.5312296854135885,0.4622597554321868,0.14024240177068154
0.21499999999999997,41.0,453,16.086647727272727,126,79,79,0.12267267702789442,0.529421839874161,0.47133753375750004,0.13442661773015777
0.20999999999999996,42.0,439,15.589488636363637,126,79,79,0.12541264659467077,0.529421839874161,0.4821779985928268,0.1335596033656268
0.20499999999999996,44.0,425,15.092329545454545,126,77,77,0.12541264659467077,0.5279227425234636,0.4825556816413032,0.13274499778184745
0.19999999999999996,45.0,415,14.737215909090908,126,76,76,0.12488139192437275,0.5216738839378918,0.479591114753563,0.1297090474393941
