percentile,thresh_ly49C,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
1.0,97.0,314,100.0,25,25,25,0.0,0.0,0.0,0.0
0.995,24.220000000000027,312,99.36305732484077,25,25,25,0.0,0.0,-0.007175827065147491,-0.001998003105689089
0.99,16.870000000000005,310,98.72611464968153,25,25,25,0.0,0.0,-0.02324324253128201,-0.006157984052581866
0.985,14.610000000000014,309,98.40764331210191,25,25,25,0.0,0.0,-0.025124317797325216,-0.006609289904026248
0.98,11.740000000000009,307,97.77070063694268,25,25,25,0.0,0.0,-0.03990591999581076,-0.009319164066608921
0.975,10.175000000000011,306,97.45222929936305,25,25,25,0.0,0.0,-0.042771907720456276,-0.009918982719466752
0.97,8.610000000000014,304,96.81528662420382,25,25,25,0.0,0.0,-0.05301226119682542,-0.011403155363031808
0.965,7.045000000000016,303,96.4968152866242,25,25,25,0.0,0.0,-0.05374417939312956,-0.011343258611523308
0.96,5.479999999999961,301,95.85987261146497,25,25,25,0.0,0.0,-0.05567705816974392,-0.011241143762252336
0.955,5.0,301,95.85987261146497,25,25,25,0.0,0.0,-0.05567705816974392,-0.011241143762252336
0.95,5.0,301,95.85987261146497,25,25,25,0.0,0.0,-0.05567705816974392,-0.011241143762252336
0.945,5.0,301,95.85987261146497,25,25,25,0.0,0.0,-0.05567705816974392,-0.011241143762252336
0.94,5.0,301,95.85987261146497,25,25,25,0.0,0.0,-0.05567705816974392,-0.011241143762252336
0.935,4.65500000000003,293,93.31210191082802,25,25,25,0.0009985079825285403,0.03592150567024188,-0.07808245189934784,-0.002368139697520747
0.9299999999999999,4.0,293,93.31210191082802,25,25,25,0.0009985079825285403,0.03592150567024188,-0.07808245189934784,-0.002368139697520747
0.925,4.0,293,93.31210191082802,25,25,25,0.0009985079825285403,0.03592150567024188,-0.07808245189934784,-0.002368139697520747
0.92,4.0,293,93.31210191082802,25,25,25,0.0009985079825285403,0.03592150567024188,-0.07808245189934784,-0.002368139697520747
0.915,3.3950000000000387,287,91.40127388535032,25,25,25,0.0018321547216577638,0.05582862437012485,-0.09518268858897935,-0.004141043964376655
0.91,3.0,287,91.40127388535032,25,25,25,0.0018321547216577638,0.05582862437012485,-0.09518268858897935,-0.004141043964376655
0.905,3.0,287,91.40127388535032,25,25,25,0.0018321547216577638,0.05582862437012485,-0.09518268858897935,-0.004141043964376655
0.9,3.0,287,91.40127388535032,25,25,25,0.0018321547216577638,0.05582862437012485,-0.09518268858897935,-0.004141043964376655
0.895,3.0,287,91.40127388535032,25,25,25,0.0018321547216577638,0.05582862437012485,-0.09518268858897935,-0.004141043964376655
0.89,3.0,287,91.40127388535032,25,25,25,0.0018321547216577638,0.05582862437012485,-0.09518268858897935,-0.004141043964376655
0.885,3.0,287,91.40127388535032,25,25,25,0.0018321547216577638,0.05582862437012485,-0.09518268858897935,-0.004141043964376655
0.88,3.0,287,91.40127388535032,25,25,25,0.0018321547216577638,0.05582862437012485,-0.09518268858897935,-0.004141043964376655
0.875,3.0,287,91.40127388535032,25,25,25,0.0018321547216577638,0.05582862437012485,-0.09518268858897935,-0.004141043964376655
0.87,3.0,287,91.40127388535032,25,25,25,0.0018321547216577638,0.05582862437012485,-0.09518268858897935,-0.004141043964376655
0.865,3.0,287,91.40127388535032,25,25,25,0.0018321547216577638,0.05582862437012485,-0.09518268858897935,-0.004141043964376655
0.86,3.0,287,91.40127388535032,25,25,25,0.0018321547216577638,0.05582862437012485,-0.09518268858897935,-0.004141043964376655
0.855,3.0,287,91.40127388535032,25,25,25,0.0018321547216577638,0.05582862437012485,-0.09518268858897935,-0.004141043964376655
0.85,3.0,287,91.40127388535032,25,25,25,0.0018321547216577638,0.05582862437012485,-0.09518268858897935,-0.004141043964376655
0.845,2.4850000000000136,265,84.39490445859873,25,25,25,0.020097920628148858,0.18795093795093798,-0.12759628699280423,-0.013643870220371224
