sample,percentile,thresh_tcrbeta,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7C,0.885,3.0,1.0,0.004457233523481508,20,267
D7C,0.885,3.0,2.0,0.001274697785705803,20,267
D7C,0.885,3.0,5.0,-0.0013221762527503122,20,267
D7C,0.88,4.0,0.0,0.019886952453387886,20,257
D7C,0.88,4.0,1.0,0.008099927520098093,20,257
D7C,0.88,4.0,2.0,0.002069440757710894,20,257
D7C,0.88,4.0,5.0,-0.0024765360698022097,20,257
D7C,0.875,4.0,0.0,0.019886952453387886,20,257
D7C,0.875,4.0,1.0,0.008099927520098093,20,257
D7C,0.875,4.0,2.0,0.002069440757710894,20,257
D7C,0.875,4.0,5.0,-0.0024765360698022097,20,257
D7C,0.87,4.0,0.0,0.019886952453387886,20,257
D7C,0.87,4.0,1.0,0.008099927520098093,20,257
D7C,0.87,4.0,2.0,0.002069440757710894,20,257
D7C,0.87,4.0,5.0,-0.0024765360698022097,20,257
D7C,0.865,4.0,0.0,0.019886952453387886,20,257
D7C,0.865,4.0,1.0,0.008099927520098093,20,257
D7C,0.865,4.0,2.0,0.002069440757710894,20,257
D7C,0.865,4.0,5.0,-0.0024765360698022097,20,257
D7C,0.86,4.0,0.0,0.019886952453387886,20,257
D7C,0.86,4.0,1.0,0.008099927520098093,20,257
D7C,0.86,4.0,2.0,0.002069440757710894,20,257
D7C,0.86,4.0,5.0,-0.0024765360698022097,20,257
D7C,0.855,4.0,0.0,0.019886952453387886,20,257
D7C,0.855,4.0,1.0,0.008099927520098093,20,257
D7C,0.855,4.0,2.0,0.002069440757710894,20,257
D7C,0.855,4.0,5.0,-0.0024765360698022097,20,257
D7C,0.85,4.0,0.0,0.019886952453387886,20,257
D7C,0.85,4.0,1.0,0.008099927520098093,20,257
D7C,0.85,4.0,2.0,0.002069440757710894,20,257
D7C,0.85,4.0,5.0,-0.0024765360698022097,20,257
D7C,0.845,4.515000000000008,0.0,0.027702467135093334,20,245
D7C,0.845,4.515000000000008,1.0,0.015208580284991113,20,245
D7C,0.845,4.515000000000008,2.0,0.008925071811469459,20,245
D7C,0.845,4.515000000000008,5.0,0.004147172971216706,20,245
D7C,0.84,5.0,0.0,0.027702467135093334,20,245
D7C,0.84,5.0,1.0,0.015208580284991113,20,245
D7C,0.84,5.0,2.0,0.008925071811469459,20,245
D7C,0.84,5.0,5.0,0.004147172971216706,20,245
D7C,0.835,5.0,0.0,0.027702467135093334,20,245
D7C,0.835,5.0,1.0,0.015208580284991113,20,245
D7C,0.835,5.0,2.0,0.008925071811469459,20,245
D7C,0.835,5.0,5.0,0.004147172971216706,20,245
D7C,0.83,5.0,0.0,0.027702467135093334,20,245
D7C,0.83,5.0,1.0,0.015208580284991113,20,245
D7C,0.83,5.0,2.0,0.008925071811469459,20,245
D7C,0.83,5.0,5.0,0.004147172971216706,20,245
D7C,0.825,5.0,0.0,0.027702467135093334,20,245
D7C,0.825,5.0,1.0,0.015208580284991113,20,245
D7C,0.825,5.0,2.0,0.008925071811469459,20,245
D7C,0.825,5.0,5.0,0.004147172971216706,20,245
D7C,0.8200000000000001,5.0,0.0,0.027702467135093334,20,245
D7C,0.8200000000000001,5.0,1.0,0.015208580284991113,20,245
D7C,0.8200000000000001,5.0,2.0,0.008925071811469459,20,245
D7C,0.8200000000000001,5.0,5.0,0.004147172971216706,20,245
D7C,0.815,5.0,0.0,0.027702467135093334,20,245
D7C,0.815,5.0,1.0,0.015208580284991113,20,245
D7C,0.815,5.0,2.0,0.008925071811469459,20,245
D7C,0.815,5.0,5.0,0.004147172971216706,20,245
D7C,0.81,5.0,0.0,0.027702467135093334,20,245
D7C,0.81,5.0,1.0,0.015208580284991113,20,245
D7C,0.81,5.0,2.0,0.008925071811469459,20,245
D7C,0.81,5.0,5.0,0.004147172971216706,20,245
D7C,0.8049999999999999,5.0,0.0,0.027702467135093334,20,245
D7C,0.8049999999999999,5.0,1.0,0.015208580284991113,20,245
D7C,0.8049999999999999,5.0,2.0,0.008925071811469459,20,245
D7C,0.8049999999999999,5.0,5.0,0.004147172971216706,20,245
D7C,0.8,5.0,0.0,0.027702467135093334,20,245
D7C,0.8,5.0,1.0,0.015208580284991113,20,245
D7C,0.8,5.0,2.0,0.008925071811469459,20,245
D7C,0.8,5.0,5.0,0.004147172971216706,20,245
D7C,0.7949999999999999,5.1650000000000205,0.0,0.03787840997676852,20,229
D7C,0.7949999999999999,5.1650000000000205,1.0,0.019741790577239893,20,229
D7C,0.7949999999999999,5.1650000000000205,2.0,0.00938202484393585,20,229
D7C,0.7949999999999999,5.1650000000000205,5.0,0.000584772526389682,20,229
D7C,0.79,6.0,0.0,0.03787840997676852,20,229
D7C,0.79,6.0,1.0,0.019741790577239893,20,229
D7C,0.79,6.0,2.0,0.00938202484393585,20,229
D7C,0.79,6.0,5.0,0.000584772526389682,20,229
D7C,0.785,6.0,0.0,0.03787840997676852,20,229
D7C,0.785,6.0,1.0,0.019741790577239893,20,229
D7C,0.785,6.0,2.0,0.00938202484393585,20,229
D7C,0.785,6.0,5.0,0.000584772526389682,20,229
D7C,0.78,6.0,0.0,0.03787840997676852,20,229
D7C,0.78,6.0,1.0,0.019741790577239893,20,229
D7C,0.78,6.0,2.0,0.00938202484393585,20,229
D7C,0.78,6.0,5.0,0.000584772526389682,20,229
D7C,0.775,6.0,0.0,0.03787840997676852,20,229
D7C,0.775,6.0,1.0,0.019741790577239893,20,229
D7C,0.775,6.0,2.0,0.00938202484393585,20,229
D7C,0.775,6.0,5.0,0.000584772526389682,20,229
D7C,0.77,6.0,0.0,0.03787840997676852,20,229
D7C,0.77,6.0,1.0,0.019741790577239893,20,229
D7C,0.77,6.0,2.0,0.00938202484393585,20,229
D7C,0.77,6.0,5.0,0.000584772526389682,20,229
D7C,0.765,6.0,0.0,0.03787840997676852,20,229
D7C,0.765,6.0,1.0,0.019741790577239893,20,229
D7C,0.765,6.0,2.0,0.00938202484393585,20,229
D7C,0.765,6.0,5.0,0.000584772526389682,20,229
D7C,0.76,6.0,0.0,0.03787840997676852,20,229
D7C,0.76,6.0,1.0,0.019741790577239893,20,229
D7C,0.76,6.0,2.0,0.00938202484393585,20,229
D7C,0.76,6.0,5.0,0.000584772526389682,20,229
D7C,0.755,6.0,0.0,0.03787840997676852,20,229
D7C,0.755,6.0,1.0,0.019741790577239893,20,229
D7C,0.755,6.0,2.0,0.00938202484393585,20,229
D7C,0.755,6.0,5.0,0.000584772526389682,20,229
D7C,0.75,6.0,0.0,0.03787840997676852,20,229
D7C,0.75,6.0,1.0,0.019741790577239893,20,229
D7C,0.75,6.0,2.0,0.00938202484393585,20,229
D7C,0.75,6.0,5.0,0.000584772526389682,20,229
D7C,0.745,6.0,0.0,0.03787840997676852,20,229
D7C,0.745,6.0,1.0,0.019741790577239893,20,229
D7C,0.745,6.0,2.0,0.00938202484393585,20,229
D7C,0.745,6.0,5.0,0.000584772526389682,20,229
D7C,0.74,6.38000000000001,0.0,0.0411889746478624,20,213
D7C,0.74,6.38000000000001,1.0,0.025127394561435666,20,213
D7C,0.74,6.38000000000001,2.0,0.017151923503362525,20,213
D7C,0.74,6.38000000000001,5.0,0.010369043302148207,20,213
D7C,0.735,7.0,0.0,0.0411889746478624,20,213
D7C,0.735,7.0,1.0,0.025127394561435666,20,213
D7C,0.735,7.0,2.0,0.017151923503362525,20,213
D7C,0.735,7.0,5.0,0.010369043302148207,20,213
D7C,0.73,7.0,0.0,0.0411889746478624,20,213
D7C,0.73,7.0,1.0,0.025127394561435666,20,213
D7C,0.73,7.0,2.0,0.017151923503362525,20,213
D7C,0.73,7.0,5.0,0.010369043302148207,20,213
D7C,0.725,7.0,0.0,0.0411889746478624,20,213
D7C,0.725,7.0,1.0,0.025127394561435666,20,213
D7C,0.725,7.0,2.0,0.017151923503362525,20,213
D7C,0.725,7.0,5.0,0.010369043302148207,20,213
D7C,0.72,7.0,0.0,0.0411889746478624,20,213
D7C,0.72,7.0,1.0,0.025127394561435666,20,213
D7C,0.72,7.0,2.0,0.017151923503362525,20,213
D7C,0.72,7.0,5.0,0.010369043302148207,20,213
D7C,0.715,8.0,0.0,0.049224823642291006,20,207
D7C,0.715,8.0,1.0,0.02485111512165436,20,207
D7C,0.715,8.0,2.0,0.011087808364182921,20,207
D7C,0.715,8.0,5.0,-0.0022558732695406257,20,207
D7C,0.71,8.0,0.0,0.049224823642291006,20,207
D7C,0.71,8.0,1.0,0.02485111512165436,20,207
D7C,0.71,8.0,2.0,0.011087808364182921,20,207
D7C,0.71,8.0,5.0,-0.0022558732695406257,20,207
D7C,0.7050000000000001,8.0,0.0,0.049224823642291006,20,207
D7C,0.7050000000000001,8.0,1.0,0.02485111512165436,20,207
D7C,0.7050000000000001,8.0,2.0,0.011087808364182921,20,207
D7C,0.7050000000000001,8.0,5.0,-0.0022558732695406257,20,207
D7C,0.7,8.0,0.0,0.049224823642291006,20,207
D7C,0.7,8.0,1.0,0.02485111512165436,20,207
D7C,0.7,8.0,2.0,0.011087808364182921,20,207
D7C,0.7,8.0,5.0,-0.0022558732695406257,20,207
D7C,0.6950000000000001,8.0,0.0,0.049224823642291006,20,207
D7C,0.6950000000000001,8.0,1.0,0.02485111512165436,20,207
D7C,0.6950000000000001,8.0,2.0,0.011087808364182921,20,207
D7C,0.6950000000000001,8.0,5.0,-0.0022558732695406257,20,207
D7C,0.69,8.0,0.0,0.049224823642291006,20,207
D7C,0.69,8.0,1.0,0.02485111512165436,20,207
D7C,0.69,8.0,2.0,0.011087808364182921,20,207
D7C,0.69,8.0,5.0,-0.0022558732695406257,20,207
D7C,0.685,8.0,0.0,0.049224823642291006,20,207
D7C,0.685,8.0,1.0,0.02485111512165436,20,207
D7C,0.685,8.0,2.0,0.011087808364182921,20,207
D7C,0.685,8.0,5.0,-0.0022558732695406257,20,207
D7C,0.6799999999999999,8.0,0.0,0.049224823642291006,20,207
D7C,0.6799999999999999,8.0,1.0,0.02485111512165436,20,207
D7C,0.6799999999999999,8.0,2.0,0.011087808364182921,20,207
D7C,0.6799999999999999,8.0,5.0,-0.0022558732695406257,20,207
D7C,0.675,8.0,0.0,0.049224823642291006,20,207
D7C,0.675,8.0,1.0,0.02485111512165436,20,207
D7C,0.675,8.0,2.0,0.011087808364182921,20,207
D7C,0.675,8.0,5.0,-0.0022558732695406257,20,207
D7C,0.6699999999999999,9.0,0.0,0.09859844835400047,20,194
D7C,0.6699999999999999,9.0,1.0,0.06169401055144045,20,194
D7C,0.6699999999999999,9.0,2.0,0.040678249813895576,20,194
D7C,0.6699999999999999,9.0,5.0,0.020211063473853215,20,194
D7C,0.665,9.0,0.0,0.09859844835400047,20,194
D7C,0.665,9.0,1.0,0.06169401055144045,20,194
D7C,0.665,9.0,2.0,0.040678249813895576,20,194
D7C,0.665,9.0,5.0,0.020211063473853215,20,194
D7C,0.6599999999999999,9.0,0.0,0.09859844835400047,20,194
D7C,0.6599999999999999,9.0,1.0,0.06169401055144045,20,194
D7C,0.6599999999999999,9.0,2.0,0.040678249813895576,20,194
D7C,0.6599999999999999,9.0,5.0,0.020211063473853215,20,194
D7C,0.655,9.0,0.0,0.09859844835400047,20,194
D7C,0.655,9.0,1.0,0.06169401055144045,20,194
D7C,0.655,9.0,2.0,0.040678249813895576,20,194
D7C,0.655,9.0,5.0,0.020211063473853215,20,194
D7C,0.6499999999999999,9.0,0.0,0.09859844835400047,20,194
D7C,0.6499999999999999,9.0,1.0,0.06169401055144045,20,194
D7C,0.6499999999999999,9.0,2.0,0.040678249813895576,20,194
D7C,0.6499999999999999,9.0,5.0,0.020211063473853215,20,194
D7C,0.645,9.0,0.0,0.09859844835400047,20,194
D7C,0.645,9.0,1.0,0.06169401055144045,20,194
D7C,0.645,9.0,2.0,0.040678249813895576,20,194
D7C,0.645,9.0,5.0,0.020211063473853215,20,194
D7C,0.64,9.0,0.0,0.09859844835400047,20,194
D7C,0.64,9.0,1.0,0.06169401055144045,20,194
D7C,0.64,9.0,2.0,0.040678249813895576,20,194
D7C,0.64,9.0,5.0,0.020211063473853215,20,194
D7C,0.635,9.0,0.0,0.09859844835400047,20,194
D7C,0.635,9.0,1.0,0.06169401055144045,20,194
D7C,0.635,9.0,2.0,0.040678249813895576,20,194
D7C,0.635,9.0,5.0,0.020211063473853215,20,194
D7C,0.63,9.0,0.0,0.09859844835400047,20,194
D7C,0.63,9.0,1.0,0.06169401055144045,20,194
D7C,0.63,9.0,2.0,0.040678249813895576,20,194
D7C,0.63,9.0,5.0,0.020211063473853215,20,194
D7C,0.625,9.0,0.0,0.09859844835400047,20,194
D7C,0.625,9.0,1.0,0.06169401055144045,20,194
D7C,0.625,9.0,2.0,0.040678249813895576,20,194
D7C,0.625,9.0,5.0,0.020211063473853215,20,194
D7C,0.62,9.0,0.0,0.09859844835400047,20,194
D7C,0.62,9.0,1.0,0.06169401055144045,20,194
D7C,0.62,9.0,2.0,0.040678249813895576,20,194
D7C,0.62,9.0,5.0,0.020211063473853215,20,194
D7C,0.615,10.0,0.0,0.11404156679756512,19,180
D7C,0.615,10.0,1.0,0.08593254385529822,19,180
D7C,0.615,10.0,2.0,0.0713388921362023,19,180
D7C,0.615,10.0,5.0,0.05657302173465997,19,180
D7C,0.61,10.0,0.0,0.11404156679756512,19,180
D7C,0.61,10.0,1.0,0.08593254385529822,19,180
D7C,0.61,10.0,2.0,0.0713388921362023,19,180
D7C,0.61,10.0,5.0,0.05657302173465997,19,180
D7C,0.605,10.0,0.0,0.11404156679756512,19,180
D7C,0.605,10.0,1.0,0.08593254385529822,19,180
D7C,0.605,10.0,2.0,0.0713388921362023,19,180
D7C,0.605,10.0,5.0,0.05657302173465997,19,180
D7C,0.6,10.0,0.0,0.11404156679756512,19,180
D7C,0.6,10.0,1.0,0.08593254385529822,19,180
D7C,0.6,10.0,2.0,0.0713388921362023,19,180
D7C,0.6,10.0,5.0,0.05657302173465997,19,180
D7C,0.595,10.0,0.0,0.11404156679756512,19,180
D7C,0.595,10.0,1.0,0.08593254385529822,19,180
D7C,0.595,10.0,2.0,0.0713388921362023,19,180
D7C,0.595,10.0,5.0,0.05657302173465997,19,180
D7C,0.59,10.0,0.0,0.11404156679756512,19,180
D7C,0.59,10.0,1.0,0.08593254385529822,19,180
D7C,0.59,10.0,2.0,0.0713388921362023,19,180
