percentile,thresh_eeepvkki,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.725,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.72,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.715,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.71,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.7050000000000001,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.7,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.6950000000000001,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.69,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.685,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.6799999999999999,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.675,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.6699999999999999,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.665,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.6599999999999999,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.655,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.6499999999999999,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.645,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.64,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.635,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.63,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.625,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.62,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.615,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
