,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
82,D7B,0.9,3.0,2.0,-0.03016878177761062,92,1185
83,D7B,0.9,3.0,5.0,-0.024915532490506695,92,1185
84,D7B,0.895,3.0,0.0,-0.03858195382782147,92,1185
85,D7B,0.895,3.0,1.0,-0.03387067252603074,92,1185
86,D7B,0.895,3.0,2.0,-0.03016878177761062,92,1185
87,D7B,0.895,3.0,5.0,-0.024915532490506695,92,1185
88,D7B,0.89,3.0,0.0,-0.03858195382782147,92,1185
89,D7B,0.89,3.0,1.0,-0.03387067252603074,92,1185
90,D7B,0.89,3.0,2.0,-0.03016878177761062,92,1185
91,D7B,0.89,3.0,5.0,-0.024915532490506695,92,1185
92,D7B,0.885,3.0,0.0,-0.03858195382782147,92,1185
93,D7B,0.885,3.0,1.0,-0.03387067252603074,92,1185
94,D7B,0.885,3.0,2.0,-0.03016878177761062,92,1185
95,D7B,0.885,3.0,5.0,-0.024915532490506695,92,1185
96,D7B,0.88,3.0,0.0,-0.03858195382782147,92,1185
97,D7B,0.88,3.0,1.0,-0.03387067252603074,92,1185
98,D7B,0.88,3.0,2.0,-0.03016878177761062,92,1185
99,D7B,0.88,3.0,5.0,-0.024915532490506695,92,1185
100,D7B,0.875,3.0,0.0,-0.03858195382782147,92,1185
101,D7B,0.875,3.0,1.0,-0.03387067252603074,92,1185
102,D7B,0.875,3.0,2.0,-0.03016878177761062,92,1185
103,D7B,0.875,3.0,5.0,-0.024915532490506695,92,1185
104,D7B,0.87,3.0,0.0,-0.03858195382782147,92,1185
105,D7B,0.87,3.0,1.0,-0.03387067252603074,92,1185
106,D7B,0.87,3.0,2.0,-0.03016878177761062,92,1185
107,D7B,0.87,3.0,5.0,-0.024915532490506695,92,1185
108,D7B,0.865,2.0,0.0,-0.05621735491407747,87,1115
109,D7B,0.865,2.0,1.0,-0.04757817496688255,87,1115
110,D7B,0.865,2.0,2.0,-0.04098015377988467,87,1115
111,D7B,0.865,2.0,5.0,-0.03253306111173469,87,1115
112,D7B,0.86,2.0,0.0,-0.05621735491407747,87,1115
113,D7B,0.86,2.0,1.0,-0.04757817496688255,87,1115
114,D7B,0.86,2.0,2.0,-0.04098015377988467,87,1115
115,D7B,0.86,2.0,5.0,-0.03253306111173469,87,1115
116,D7B,0.855,2.0,0.0,-0.05621735491407747,87,1115
117,D7B,0.855,2.0,1.0,-0.04757817496688255,87,1115
118,D7B,0.855,2.0,2.0,-0.04098015377988467,87,1115
119,D7B,0.855,2.0,5.0,-0.03253306111173469,87,1115
120,D7B,0.85,2.0,0.0,-0.05621735491407747,87,1115
121,D7B,0.85,2.0,1.0,-0.04757817496688255,87,1115
122,D7B,0.85,2.0,2.0,-0.04098015377988467,87,1115
123,D7B,0.85,2.0,5.0,-0.03253306111173469,87,1115
124,D7B,0.845,2.0,0.0,-0.05621735491407747,87,1115
125,D7B,0.845,2.0,1.0,-0.04757817496688255,87,1115
126,D7B,0.845,2.0,2.0,-0.04098015377988467,87,1115
127,D7B,0.845,2.0,5.0,-0.03253306111173469,87,1115
128,D7B,0.84,2.0,0.0,-0.05621735491407747,87,1115
129,D7B,0.84,2.0,1.0,-0.04757817496688255,87,1115
130,D7B,0.84,2.0,2.0,-0.04098015377988467,87,1115
131,D7B,0.84,2.0,5.0,-0.03253306111173469,87,1115
132,D7B,0.835,2.0,0.0,-0.05621735491407747,87,1115
