sample,percentile,thresh_eeepvkki,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7C,0.73,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.73,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.725,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.725,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.725,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.725,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.72,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.72,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.72,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.72,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.715,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.715,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.715,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.715,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.71,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.71,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.71,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.71,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.7050000000000001,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.7050000000000001,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.7050000000000001,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.7050000000000001,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.7,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.7,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.7,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.7,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.6950000000000001,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.6950000000000001,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.6950000000000001,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.6950000000000001,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.69,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.69,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.69,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.69,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.685,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.685,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.685,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.685,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.6799999999999999,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.6799999999999999,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.6799999999999999,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.6799999999999999,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.675,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.675,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.675,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.675,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.6699999999999999,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.6699999999999999,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.6699999999999999,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.6699999999999999,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.665,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.665,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.665,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.665,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.6599999999999999,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.6599999999999999,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.6599999999999999,0.0,2.0,-0.13135485170102174,107,2311
