,percentile,thresh_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
40,0.8,2.0,1115,86.8380062305296,98,87,87,0.006102505162899008,0.10255113468366839,-0.04757817496688255,-0.010101603114743962
41,0.7949999999999999,2.0,1115,86.8380062305296,98,87,87,0.006102505162899008,0.10255113468366839,-0.04757817496688255,-0.010101603114743962
42,0.79,2.0,1115,86.8380062305296,98,87,87,0.006102505162899008,0.10255113468366839,-0.04757817496688255,-0.010101603114743962
43,0.785,2.0,1115,86.8380062305296,98,87,87,0.006102505162899008,0.10255113468366839,-0.04757817496688255,-0.010101603114743962
44,0.78,2.0,1115,86.8380062305296,98,87,87,0.006102505162899008,0.10255113468366839,-0.04757817496688255,-0.010101603114743962
45,0.775,2.0,1115,86.8380062305296,98,87,87,0.006102505162899008,0.10255113468366839,-0.04757817496688255,-0.010101603114743962
46,0.77,2.0,1115,86.8380062305296,98,87,87,0.006102505162899008,0.10255113468366839,-0.04757817496688255,-0.010101603114743962
47,0.765,2.0,1115,86.8380062305296,98,87,87,0.006102505162899008,0.10255113468366839,-0.04757817496688255,-0.010101603114743962
48,0.76,2.0,1115,86.8380062305296,98,87,87,0.006102505162899008,0.10255113468366839,-0.04757817496688255,-0.010101603114743962
49,0.755,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
50,0.75,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
51,0.745,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
52,0.74,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
53,0.735,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
54,0.73,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
