,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
82,D7C,0.9,3.0,2.0,-0.02691445180550697,21,849
83,D7C,0.9,3.0,5.0,-0.022463719821226483,21,849
84,D7C,0.895,3.0,0.0,-0.04730390425191965,21,849
85,D7C,0.895,3.0,1.0,-0.032548367522960864,21,849
86,D7C,0.895,3.0,2.0,-0.02691445180550697,21,849
87,D7C,0.895,3.0,5.0,-0.022463719821226483,21,849
88,D7C,0.89,3.0,0.0,-0.04730390425191965,21,849
89,D7C,0.89,3.0,1.0,-0.032548367522960864,21,849
90,D7C,0.89,3.0,2.0,-0.02691445180550697,21,849
91,D7C,0.89,3.0,5.0,-0.022463719821226483,21,849
92,D7C,0.885,3.0,0.0,-0.04730390425191965,21,849
93,D7C,0.885,3.0,1.0,-0.032548367522960864,21,849
94,D7C,0.885,3.0,2.0,-0.02691445180550697,21,849
95,D7C,0.885,3.0,5.0,-0.022463719821226483,21,849
96,D7C,0.88,3.0,0.0,-0.04730390425191965,21,849
97,D7C,0.88,3.0,1.0,-0.032548367522960864,21,849
98,D7C,0.88,3.0,2.0,-0.02691445180550697,21,849
99,D7C,0.88,3.0,5.0,-0.022463719821226483,21,849
100,D7C,0.875,3.0,0.0,-0.04730390425191965,21,849
101,D7C,0.875,3.0,1.0,-0.032548367522960864,21,849
102,D7C,0.875,3.0,2.0,-0.02691445180550697,21,849
103,D7C,0.875,3.0,5.0,-0.022463719821226483,21,849
104,D7C,0.87,3.0,0.0,-0.04730390425191965,21,849
105,D7C,0.87,3.0,1.0,-0.032548367522960864,21,849
106,D7C,0.87,3.0,2.0,-0.02691445180550697,21,849
107,D7C,0.87,3.0,5.0,-0.022463719821226483,21,849
108,D7C,0.865,3.0,0.0,-0.04730390425191965,21,849
109,D7C,0.865,3.0,1.0,-0.032548367522960864,21,849
110,D7C,0.865,3.0,2.0,-0.02691445180550697,21,849
111,D7C,0.865,3.0,5.0,-0.022463719821226483,21,849
112,D7C,0.86,3.0,0.0,-0.04730390425191965,21,849
113,D7C,0.86,3.0,1.0,-0.032548367522960864,21,849
114,D7C,0.86,3.0,2.0,-0.02691445180550697,21,849
115,D7C,0.86,3.0,5.0,-0.022463719821226483,21,849
116,D7C,0.855,2.699999999999932,0.0,-0.051384300316911866,20,804
117,D7C,0.855,2.699999999999932,1.0,-0.039706031236769475,20,804
118,D7C,0.855,2.699999999999932,2.0,-0.033832812225937973,20,804
119,D7C,0.855,2.699999999999932,5.0,-0.028486391575278693,20,804
120,D7C,0.85,2.0,0.0,-0.051384300316911866,20,804
121,D7C,0.85,2.0,1.0,-0.039706031236769475,20,804
122,D7C,0.85,2.0,2.0,-0.033832812225937973,20,804
123,D7C,0.85,2.0,5.0,-0.028486391575278693,20,804
124,D7C,0.845,2.0,0.0,-0.051384300316911866,20,804
125,D7C,0.845,2.0,1.0,-0.039706031236769475,20,804
126,D7C,0.845,2.0,2.0,-0.033832812225937973,20,804
127,D7C,0.845,2.0,5.0,-0.028486391575278693,20,804
128,D7C,0.84,2.0,0.0,-0.051384300316911866,20,804
129,D7C,0.84,2.0,1.0,-0.039706031236769475,20,804
130,D7C,0.84,2.0,2.0,-0.033832812225937973,20,804
131,D7C,0.84,2.0,5.0,-0.028486391575278693,20,804
